Date,Open,High,Low,Close,Volume,CL=F,EURUSD=X,GBPUSD=X,GC=F,SI=F,USDJPY=X,^DJI,^FTSE,^GSPC,^IXIC,^N225,^RUT,^TNX,FB,NFLX,T,TWTR,VZ
2010-01-19,6.736746060910755,6.78909419046859,6.692452375947436,6.768959999084473,20390636.961535662,79.0199966430664,1.4281021356582642,1.6356706619262695,1139.699951171875,18.784000396728516,91.1989974975586,10725.4296875,5513.10009765625,1150.22998046875,2320.39990234375,10764.900390625,649.1500244140625,3.7070000171661377,,7.314286231994629,13.128984451293945,,16.897825241088867
2010-01-20,6.676343311304074,6.708557241219483,6.523327336216049,6.6521830558776855,34933141.054408155,77.62000274658203,1.4110342264175415,1.6298059225082397,1112.300048828125,17.865999221801758,91.19200134277344,10603.150390625,5420.7998046875,1138.0400390625,2291.25,10737.51953125,639.6099853515625,3.6589999198913574,,7.320000171661377,12.943572998046875,,16.616466522216797
2010-01-21,6.65218335345628,6.676343609963453,6.378364552905964,6.4427924156188965,52969901.05444193,76.08000183105469,1.4097015857696533,1.620509147644043,1102.699951171875,17.496000289916992,90.39299774169922,10389.8798828125,5335.10009765625,1116.47998046875,2265.699951171875,10868.41015625,628.3599853515625,3.6110000610351562,,7.312857151031494,12.86339282989502,,16.573183059692383
2010-01-22,6.4468193161327365,6.59580846209915,6.366284486953449,6.382391452789307,45635104.47547011,74.54000091552734,1.414107084274292,1.611006498336792,1089.199951171875,16.917999267578125,89.80999755859375,10172.98046875,5303.0,1091.760009765625,2205.2900390625,10590.5498046875,617.1199951171875,3.5980000495910645,,7.269999980926514,12.723085403442383,,16.4162654876709
2010-01-25,6.3904447330779215,6.511247168656291,6.346150673108007,6.446819305419922,24557669.91050949,75.26000213623047,1.4150075912475586,1.6250121593475342,1095.199951171875,17.131000518798828,90.41500091552734,10196.8603515625,5260.2998046875,1096.780029296875,2210.800048828125,10512.6904296875,618.1099853515625,3.630000114440918,,7.018570899963379,12.818297386169434,,16.600234985351562
2010-01-26,6.406551196152505,6.4629253800503585,6.273668642649958,6.3219895362854,34283223.52043958,74.70999908447266,1.4082324504852295,1.614700198173523,1097.9000244140625,16.84600067138672,89.62999725341797,10194.2900390625,5276.89990234375,1092.1700439453125,2203.72998046875,10325.2802734375,612.1599731445312,3.630000114440918,,7.135714054107666,12.693020820617676,,16.32428550720215
2010-01-27,6.293802948681912,6.479033247804451,6.2736691453820015,6.382391452789307,32842134.66001361,73.66999816894531,1.4030951261520386,1.6178088188171387,1084.4000244140625,16.42799949645996,89.94999694824219,10236.16015625,5217.5,1097.5,2221.409912109375,10252.080078125,618.3800048828125,3.6440000534057617,,7.281428813934326,12.838337898254395,,16.16196060180664
2010-01-28,6.4307125691001685,6.491113981055044,6.26158923005911,6.28977632522583,31101615.330125477,73.63999938964844,1.3968042135238647,1.614309310913086,1083.5999755859375,16.20199966430664,89.77799987792969,10120.4599609375,5145.7001953125,1084.530029296875,2179.0,10414.2900390625,607.9299926757812,3.6579999923706055,,9.005714416503906,12.798254013061523,,15.869775772094727
2010-01-29,6.342124216471902,6.495140208836147,6.245482415814363,6.374338150024414,43800199.73480263,72.88999938964844,1.3866932392120361,1.5984909534454346,1083.0,16.183000564575195,90.2699966430664,10067.330078125,5188.5,1073.8699951171875,2147.35009765625,10198.0400390625,602.0399780273438,3.6089999675750732,,8.89285659790039,12.708057403564453,,15.918473243713379
2010-02-01,6.475006604614182,6.483060279783929,6.386418097848811,6.4186320304870605,26319935.55373928,74.43000030517578,1.3926994800567627,1.595252513885498,1104.300048828125,16.652999877929688,90.76000213623047,10185.5302734375,5247.39990234375,1089.18994140625,2171.199951171875,10205.01953125,609.25,3.6540000438690186,,8.718570709228516,12.718076705932617,,16.02128791809082
2010-02-02,6.38239186240275,6.583729140282706,6.37836502468026,6.559568881988525,31027202.01005731,77.2300033569336,1.3976240158081055,1.599206805229187,1117.4000244140625,16.736000061035156,90.4280014038086,10296.849609375,5283.2998046875,1103.3199462890625,2190.06005859375,10371.08984375,614.0499877929688,3.634999990463257,,8.835714340209961,12.873416900634766,,16.086206436157227
2010-02-03,6.6602374555542205,6.684397713611254,6.382391799755692,6.430712699890137,47015958.52939243,76.9800033569336,1.3901052474975586,1.5920017957687378,1111.4000244140625,16.309999465942383,90.83999633789062,10270.5498046875,5253.2001953125,1097.280029296875,2190.909912109375,10404.330078125,610.6599731445312,3.703000068664551,,8.850000381469727,12.818297386169434,,15.794027328491211
2010-02-04,6.362257132580493,6.4226581535525185,6.249508380889893,6.249508380889893,36592803.328446165,73.13999938964844,1.3744947910308838,1.5769885778427124,1062.4000244140625,15.343000411987305,89.41000366210938,10002.1796875,5139.2998046875,1063.1099853515625,2125.429931640625,10355.98046875,589.6799926757812,3.609999895095825,,8.619999885559082,12.542689323425293,,15.491026878356934
2010-02-05,6.2454812007549805,6.33406930877937,6.10051814395088,6.209240436553955,43030760.82647321,71.19000244140625,1.368007779121399,1.565802812576294,1052.199951171875,14.822999954223633,89.22000122070312,10012.23046875,5060.89990234375,1066.18994140625,2141.1201171875,10057.08984375,592.97998046875,3.5460000038146973,,8.691429138183594,12.647921562194824,,15.550544738769531
2010-02-08,6.221320390934005,6.2293740645423705,6.120651774951188,6.124678611755371,25229971.212077416,71.88999938964844,1.3654673099517822,1.5576082468032837,1065.699951171875,15.07800006866455,89.22000122070312,9908.3896484375,5092.2998046875,1056.739990234375,2126.050048828125,9951.8203125,586.489990234375,3.5920000076293945,,8.699999809265137,12.517631530761719,,15.350346565246582
2010-02-09,6.193133883642397,6.32198960132931,6.148839826692603,6.197160720825195,39292494.67545485,73.75,1.378207802772522,1.5693906545639038,1076.699951171875,15.430999755859375,89.76799774169922,10058.6396484375,5111.7998046875,1070.52001953125,2150.8701171875,9932.900390625,595.1699829101562,3.632999897003174,,8.875714302062988,12.657940864562988,,15.555953025817871
2010-02-10,6.217293420502261,6.217293420502261,6.112598353985754,6.16494607925415,34957941.230167575,74.5199966430664,1.3753266334533691,1.5612071752548218,1075.800048828125,15.302000045776367,89.93000030517578,10038.3798828125,5132.0,1068.1300048828125,2147.8701171875,9963.990234375,595.8200073242188,3.694000005722046,,8.784285545349121,12.587788581848145,,15.620881080627441
2010-02-11,6.1448132422948705,6.213267941137212,6.084411834129091,6.173000335693359,29372690.067043368,75.27999877929688,1.3681762218475342,1.5702037811279297,1094.199951171875,15.592000007629395,89.80999755859375,10144.1904296875,5161.5,1078.469970703125,2177.409912109375,,605.4600219726562,3.7330000400543213,,9.05142879486084,12.622864723205566,,15.712868690490723
2010-02-12,6.100517438512234,6.1891059203129215,6.080384024302302,6.17702579498291,44371178.48824096,74.12999725341797,1.363493800163269,1.5698094367980957,1089.5,15.449000358581543,89.94999694824219,10099.1396484375,5142.5,1075.510009765625,2183.530029296875,10092.1904296875,610.719970703125,3.693000078201294,,9.025713920593262,12.562731742858887,,15.653348922729492
2010-02-16,6.277695889364625,6.326016786152649,6.221321317768421,6.309909820556641,32596180.571749356,77.01000213623047,1.3767088651657104,1.579005479812622,1119.300048828125,16.149999618530273,90.24400329589844,10268.8095703125,5244.10009765625,1094.8699951171875,2214.18994140625,10034.25,620.8400268554688,3.6640000343322754,,9.265713691711426,12.688010215759277,,15.788614273071289
2010-02-17,6.350176893605241,6.350176893605241,6.28172219956232,6.305882453918457,21581903.042549953,77.33000183105469,1.3606922626495361,1.5682092905044556,1119.5,16.097999572753906,91.05000305175781,10309.240234375,5276.60009765625,1099.510009765625,2226.2900390625,10306.830078125,624.8300170898438,3.742000102996826,,9.215714454650879,12.728100776672363,,15.766972541809082
2010-02-18,6.321988649467764,6.362256247192254,6.281721435763546,6.334068775177002,20482115.984685432,79.05999755859375,1.3461486101150513,1.5423054695129395,1118.0,16.059999465942383,91.97699737548828,10392.900390625,5325.10009765625,1106.75,2241.7099609375,10335.6904296875,629.3200073242188,3.802999973297119,,9.442856788635254,12.647921562194824,,15.77238941192627
2010-02-19,6.2978297245147985,6.458899765317483,6.261588955733686,6.4427924156188965,41841909.99418497,79.80999755859375,1.3615074157714844,1.5464078187942505,1121.300048828125,16.413000106811523,91.54000091552734,10402.349609375,5358.2001953125,1109.1700439453125,2243.8701171875,10123.580078125,631.6199951171875,3.7820000648498535,,9.521429061889648,12.577766418457031,,15.702047348022461
2010-02-22,6.483058271308353,6.559566625636902,6.446817512312752,6.519299030303955,31874096.171719335,80.16000366210938,1.3605626821517944,1.548658847808838,1112.5999755859375,16.222000122070312,91.23500061035156,10383.3798828125,5352.10009765625,1108.010009765625,2242.030029296875,10400.4697265625,632.25,3.7990000247955322,,9.324286460876465,12.537679672241211,,15.69122314453125
2010-02-23,6.483061809895911,6.567623115013936,6.4548747081899025,6.499168395996094,27769731.528875887,78.86000061035156,1.3527040481567383,1.5445923805236816,1102.699951171875,15.887999534606934,90.16000366210938,10282.41015625,5315.10009765625,1094.5999755859375,2213.43994140625,10352.099609375,625.0700073242188,3.690999984741211,,9.192856788635254,12.442465782165527,,15.550544738769531
2010-02-24,6.551515037023107,6.632049485266802,6.483060333593556,6.6119160652160645,43346787.317200325,80.0,1.354316234588623,1.5417109727859497,1096.5,15.9399995803833,90.27899932861328,10374.16015625,5342.89990234375,1105.239990234375,2235.89990234375,10198.830078125,630.4299926757812,3.694999933242798,,9.241429328918457,12.482559204101562,,15.669576644897461
2010-02-25,6.507222073066644,6.5474896903784785,6.42266038392816,6.499168395996094,37171540.024259016,78.16999816894531,1.3536012172698975,1.5243902206420898,1107.800048828125,16.110000610351562,89.2699966430664,10321.0302734375,5278.2001953125,1102.93994140625,2234.219970703125,10101.9599609375,630.4600219726562,3.6419999599456787,,9.372857093811035,12.412399291992188,,15.626298904418945
2010-02-26,6.535405906597662,6.632047678993646,6.470978058333673,6.619967937469482,35014958.22813815,79.66000366210938,1.3631035089492798,1.523902416229248,1118.300048828125,16.5,88.9209976196289,10325.259765625,5354.5,1104.489990234375,2238.260009765625,10126.0302734375,628.5599975585938,3.5950000286102295,,9.435713768005371,12.432439804077148,,15.653348922729492
2010-03-01,6.644128848257212,6.801171647988479,6.644128848257212,6.777011394500732,37053460.97033161,78.69999694824219,1.356208086013794,1.4978805780410767,1117.800048828125,16.448999404907227,89.1500015258789,10403.7900390625,5405.89990234375,1115.7099609375,2273.570068359375,10172.0595703125,642.6500244140625,3.6059999465942383,,9.95714282989502,12.527652740478516,,15.685815811157227
2010-03-02,6.777012668644562,6.833386860061733,6.724665314905869,6.764932155609131,35911160.76944718,79.68000030517578,1.3620638847351074,1.5028102397918701,1136.9000244140625,17.04400062561035,88.73999786376953,10405.98046875,5484.10009765625,1118.31005859375,2280.7900390625,10221.83984375,648.3099975585938,3.614000082015991,,9.854286193847656,12.467524528503418,,15.831905364990234
2010-03-03,6.801173387458625,6.841440998930799,6.75687970607596,6.829360485076904,37076986.64253091,80.87000274658203,1.3701633214950562,1.5103002786636353,1142.699951171875,17.30900001525879,88.56999969482422,10396.759765625,5533.2001953125,1118.7900390625,2280.679931640625,10253.1396484375,649.260009765625,3.625,,9.649999618530273,12.472536087036133,,15.761564254760742
2010-03-04,6.845468075238627,6.92600330098718,6.821307814730394,6.9139227867126465,25197443.170686595,80.20999908447266,1.3584003448486328,1.50360107421875,1132.5999755859375,17.1560001373291,89.16000366210938,10444.1396484375,5527.2001953125,1122.969970703125,2292.31005859375,10145.7197265625,652.469970703125,3.6059999465942383,,9.715714454650879,12.507609367370605,,15.83731460571289
2010-03-05,6.9179471110703386,7.026669395912856,6.913920274442035,7.01861572265625,26330720.976632517,81.5,1.3628991842269897,1.5132943391799927,1134.800048828125,17.36199951171875,90.22000122070312,10566.2001953125,5599.7998046875,1138.699951171875,2326.35009765625,10368.9599609375,666.02001953125,3.681999921798706,,9.664285659790039,12.522640228271484,,15.815669059753418
2010-03-08,6.974321133070041,7.115257339771959,6.942107208798792,7.070962905883789,26911860.14059419,81.87000274658203,1.3616927862167358,1.504189133644104,1123.5999755859375,17.25200080871582,90.28600311279297,10552.51953125,5606.7001953125,1138.5,2332.2099609375,10585.919921875,667.1099853515625,3.7079999446868896,,9.811429023742676,12.667963981628418,,16.0321044921875
2010-03-09,7.079016497962734,7.10720358537249,7.01056181366453,7.0508294105529785,27701262.79073314,81.48999786376953,1.3606922626495361,1.5016368627548218,1122.0,17.31800079345703,89.98899841308594,10564.3798828125,5602.2998046875,1140.449951171875,2340.679931640625,10567.650390625,669.6300048828125,3.7009999752044678,,9.991429328918457,12.808273315429688,,16.183605194091797
2010-03-10,7.014589229949675,7.119284683297055,6.994455813861584,7.0588836669921875,30301575.71258727,82.08999633789062,1.3643310070037842,1.4970060586929321,1107.800048828125,16.993999481201172,90.47000122070312,10567.330078125,5640.60009765625,1145.6099853515625,2358.949951171875,10563.919921875,674.9299926757812,3.7200000286102295,,10.182856559753418,12.788233757019043,,16.097036361694336
2010-03-11,7.01458972875913,7.074990749359131,6.962242382383302,7.074990749359131,16934878.549980786,82.11000061035156,1.3685319423675537,1.507204532623291,1108.0,17.13599967956543,90.64800262451172,10611.83984375,5617.2998046875,1150.239990234375,2368.4599609375,10664.9501953125,677.219970703125,3.7200000286102295,,10.170000076293945,12.828317642211914,,16.14573097229004
2010-03-12,7.042774963492609,7.111229640266929,6.966266614617676,7.014587879180908,23254607.008247036,81.23999786376953,1.376993179321289,1.5216069221496582,1101.5,17.02400016784668,90.54000091552734,10624.6904296875,5625.7001953125,1149.989990234375,2367.659912109375,10751.259765625,676.5900268554688,3.7100000381469727,,9.997142791748047,12.838337898254395,,16.086206436157227
2010-03-15,7.0588836669921875,7.070963409428805,6.974321629732899,7.0588836669921875,20230526.245975718,79.80000305175781,1.3677457571029663,1.505434513092041,1105.0999755859375,17.08300018310547,90.31999969482422,10642.150390625,5593.89990234375,1150.510009765625,2362.2099609375,10751.98046875,674.4099731445312,3.7039999961853027,,9.942856788635254,12.918521881103516,,16.156551361083984
2010-03-16,7.135392014087145,7.143445688586863,6.998482619754624,7.042777061462402,32004247.795801803,81.69999694824219,1.3768794536590576,1.5236934423446655,1122.199951171875,17.33300018310547,90.29000091552734,10685.98046875,5620.39990234375,1159.4599609375,2378.010009765625,10721.7099609375,679.5800170898438,3.6530001163482666,,10.09000015258789,12.953597068786621,,16.19442367553711
2010-03-17,7.006536578639277,7.143445978528747,7.006536578639277,7.0790181159973145,22234076.56366514,82.93000030517578,1.3738338947296143,1.5317922830581665,1124.0,17.50200080871582,90.40299987792969,10733.669921875,5644.60009765625,1166.2099609375,2389.090087890625,10846.98046875,683.97998046875,3.6419999599456787,,10.131428718566895,12.978645324707031,,16.313459396362305
2010-03-18,7.119286485214329,7.139419906398262,7.034724426552077,7.115259647369385,24951488.00168693,82.19999694824219,1.361396312713623,1.5253669023513794,1127.4000244140625,17.406999588012695,90.4800033569336,10779.169921875,5642.60009765625,1165.8299560546875,2391.280029296875,10744.0302734375,681.6099853515625,3.671999931335449,,10.077142715454102,13.05882740020752,,16.394624710083008
2010-03-19,7.187739373253395,7.1957930469048685,6.98640214021011,7.0588836669921875,38931694.86975464,80.68000030517578,1.353692889213562,1.5017945766448975,1107.4000244140625,17.017000198364258,90.5199966430664,10741.98046875,5650.10009765625,1159.9000244140625,2374.409912109375,10824.7197265625,673.8900146484375,3.687000036239624,,10.064286231994629,13.149023056030273,,16.454145431518555
2010-03-22,7.010562210805337,7.19981892844955,7.006535374084323,7.159552097320557,25054243.558552437,81.25,1.356704831123352,1.5108022689819336,1099.300048828125,16.920000076293945,90.33999633789062,10785.8896484375,5644.5,1165.81005859375,2395.39990234375,,682.9099731445312,3.6630001068115234,,10.412857055664062,13.229205131530762,,16.583999633789062
2010-03-23,7.175659565632604,7.3004884472950735,7.131365124251448,7.284381866455078,33547457.33479398,81.91000366210938,1.3468012809753418,1.5021330118179321,1103.5,17.011999130249023,90.36599731445312,10888.830078125,5673.60009765625,1174.1700439453125,2415.239990234375,10774.150390625,690.2999877929688,3.680000066757202,,10.422857284545898,13.304368019104004,,16.762554168701172
2010-03-24,7.228008436214335,7.340756817989674,7.228008436214335,7.320623397827148,28548659.004259117,80.61000061035156,1.3331022262573242,1.4898910522460938,1088.5999755859375,16.625999450683594,92.01399993896484,10836.150390625,5677.89990234375,1167.719970703125,2398.760009765625,10815.0302734375,683.6799926757812,3.8289999961853027,,10.338570594787598,13.159042358398438,,16.4811954498291
2010-03-25,7.344784446230369,7.517934643212842,7.312570509678339,7.425319671630859,40905295.64409786,80.52999877929688,1.3307074308395386,1.4844944477081299,1092.699951171875,16.726999282836914,92.51300048828125,10841.2099609375,5727.7001953125,1165.72998046875,2397.409912109375,10828.849609375,679.0999755859375,3.9010000228881836,,10.505714416503906,13.103927612304688,,16.400033950805664
2010-03-26,7.45350402911337,7.550145803229847,7.352835418403639,7.385049343109131,21129938.71352976,80.0,1.3410038948059082,1.4898022413253784,1104.199951171875,16.893999099731445,92.50700378417969,10850.3603515625,5703.0,1166.5899658203125,2395.1298828125,10996.3701171875,678.969970703125,3.8550000190734863,,10.614286422729492,13.149023056030273,,16.432498931884766
2010-03-29,7.356862258176497,7.4816911204591605,7.348808584986506,7.449477195739746,23699484.87841632,82.16999816894531,1.3481086492538452,1.498194694519043,1110.300048828125,17.37299919128418,92.48999786376953,10895.8603515625,5710.7001953125,1173.219970703125,2404.360107421875,10986.4697265625,682.25,3.864000082015991,,10.557143211364746,13.284323692321777,,16.47578239440918
2010-03-30,7.413236204908532,7.586386332929794,7.413236204908532,7.54611873626709,45342751.57720126,82.37000274658203,1.3424079418182373,1.5074089765548706,1104.5,17.31599998474121,92.81999969482422,10907.419921875,5672.2998046875,1173.27001953125,2410.68994140625,11097.1396484375,683.9400024414062,3.868000030517578,,10.722857475280762,13.003702163696289,,16.897825241088867
2010-03-31,7.48974579453653,7.626655184899978,7.477665283137172,7.582360744476318,44069180.14182652,83.76000213623047,1.3508037328720093,1.5183724164962769,1113.300048828125,17.511999130249023,93.5199966430664,10856.6298828125,5679.60009765625,1169.4300537109375,2397.9599609375,11089.9404296875,678.6400146484375,3.8329999446868896,,10.534285545349121,12.948586463928223,,16.784198760986328
2010-04-01,7.578335968315064,7.666924873254644,7.4978015078728255,7.594443321228027,31309722.41071869,84.87000274658203,1.3584003448486328,1.5291922092437744,1125.0999755859375,17.875999450683594,93.8499984741211,10927.0703125,5744.89990234375,1178.0999755859375,2402.580078125,11244.400390625,683.97998046875,3.8589999675750732,,10.714285850524902,13.083882331848145,,16.92487907409668
2010-04-05,7.612649136253308,7.681450357449795,7.560036800951791,7.616696357727051,21449944.74941979,86.62000274658203,1.34890878200531,1.5298004150390625,1132.9000244140625,18.104000091552734,94.33000183105469,10973.5498046875,,1187.43994140625,2429.530029296875,11339.2998046875,697.6500244140625,3.99399995803833,,11.427143096923828,13.184104919433594,,17.02227210998535
2010-04-06,7.56004259963351,7.657173673718819,7.519571125782343,7.592419624328613,18380940.104210775,86.83999633789062,1.3401951789855957,1.5270905494689941,1135.0999755859375,17.91699981689453,93.79399871826172,10969.990234375,5780.39990234375,1189.43994140625,2436.81005859375,11282.3203125,701.47998046875,3.9679999351501465,,11.90999984741211,13.184104919433594,,16.881591796875
2010-04-07,7.560038025412686,7.612650369235556,7.292927540311697,7.402200222015381,49745049.39452895,85.87999725341797,1.3348461389541626,1.5242043733596802,1152.300048828125,18.184999465942383,93.30899810791016,10897.51953125,5762.10009765625,1182.449951171875,2431.159912109375,11292.830078125,699.4600219726562,3.86299991607666,,11.390000343322754,13.061890602111816,,16.615114212036133
2010-04-08,7.35768497384129,7.49528750254353,7.353637749828984,7.458863258361816,26158552.737309147,85.38999938964844,1.336112380027771,1.5283042192459106,1152.199951171875,18.115999221801758,93.41999816894531,10927.0703125,5712.7001953125,1186.43994140625,2436.81005859375,11168.2001953125,699.6400146484375,3.8959999084472656,,11.6899995803833,13.250307083129883,,16.571165084838867
2010-04-09,7.483145406984575,7.515522425321546,7.450768388647604,7.487192630767822,23199288.958647445,84.91999816894531,1.3500925302505493,1.536995530128479,1161.0999755859375,18.34000015258789,93.16000366210938,10997.349609375,5771.0,1194.3699951171875,2454.050048828125,11204.33984375,702.9500122070312,3.888000011444092,,11.774286270141602,13.464181900024414,,16.527206420898438
2010-04-12,7.4912407418364815,7.576230135564056,7.466958168189903,7.539805889129639,20282604.882526055,84.33999633789062,1.3596007823944092,1.5373972654342651,1161.5999755859375,18.402999877929688,93.18299865722656,11005.9697265625,5777.7001953125,1196.47998046875,2457.8701171875,11251.900390625,705.0599975585938,3.8459999561309814,,11.882857322692871,13.433629035949707,,16.450286865234375
2010-04-13,7.531710987280011,7.572181679464199,7.483145075958425,7.555993556976318,37629576.24354891,84.05000305175781,1.3608589172363281,1.5377753973007202,1152.800048828125,18.238000869750977,93.18000030517578,11019.419921875,5761.7001953125,1197.300048828125,2465.989990234375,11161.23046875,707.030029296875,3.811000108718872,,12.34000015258789,13.341968536376953,,16.52170753479004
2010-04-14,7.539804257373751,7.6693130899619115,7.479097450430854,7.661218643188477,33178701.701963533,85.83999633789062,1.3655978441238403,1.5472211837768555,1159.0,18.40399932861328,93.31800079345703,11123.1103515625,5796.2998046875,1210.6500244140625,2504.860107421875,11204.900390625,722.4000244140625,3.8550000190734863,,12.510000228881836,13.362332344055176,,16.400835037231445
2010-04-15,7.588370583011532,7.689548857451685,7.56813523689509,7.632889270782471,35987412.42335209,85.51000213623047,1.3574045896530151,1.54655122756958,1159.699951171875,18.423999786376953,93.04000091552734,11144.5703125,5825.0,1211.6700439453125,2515.68994140625,11273.7900390625,724.2100219726562,3.8480000495910645,,12.40428638458252,13.362332344055176,,16.230506896972656
2010-04-16,7.624794830205105,7.632889277430321,7.3900612641766665,7.41434383392334,43848235.90196561,83.23999786376953,1.3504024744033813,1.536405086517334,1136.300048828125,17.66900062561035,92.1500015258789,11018.66015625,5744.0,1192.1300048828125,2481.260009765625,11102.1796875,714.6199951171875,3.7699999809265137,,12.187143325805664,13.204477310180664,,16.25249481201172
2010-04-19,7.402203937699071,7.531712023129478,7.386015041055731,7.519570350646973,30876052.09316115,81.44999694824219,1.348726749420166,1.533530592918396,1135.199951171875,17.725000381469727,92.45999908447266,11092.0498046875,5727.89990234375,1197.52001953125,2480.110107421875,10908.76953125,711.4000244140625,3.806999921798706,,12.114286422729492,13.433629035949707,,16.334896087646484
2010-04-20,7.535758269445156,7.576228961943844,7.479097910474831,7.503381252288818,27459783.863409564,83.44999694824219,1.343508243560791,1.5363816022872925,1138.5999755859375,17.815000534057617,93.1709976196289,11117.0595703125,5783.7001953125,1207.1700439453125,2500.31005859375,10900.6796875,721.5499877929688,3.805000066757202,,12.438570976257324,13.576220512390137,,16.35137939453125
2010-04-21,7.499334335327148,7.531711353807496,7.430533074565284,7.499334335327148,23474655.866167333,83.68000030517578,1.3389928340911865,1.5413308143615723,1148.199951171875,18.072999954223633,93.05400085449219,11124.919921875,5723.39990234375,1205.93994140625,2504.610107421875,11090.0498046875,726.1900024414062,3.73799991607666,,12.425713539123535,13.413263320922852,,16.241497039794922
2010-04-22,7.450769869735325,7.645032018373198,7.3900630447771345,7.608607769012451,25010789.833902393,83.69999694824219,1.3269991874694824,1.5373972654342651,1142.300048828125,18.006000518798828,93.39800262451172,11134.2900390625,5665.2998046875,1208.6700439453125,2519.070068359375,10949.08984375,734.3099975585938,3.7720000743865967,,14.321429252624512,13.377613067626953,,16.08765411376953
2010-04-23,7.5600397593418265,7.681453363351326,7.535757192925701,7.673358917236328,24289257.964891102,85.12000274658203,1.338401436805725,1.5382012128829956,1153.0999755859375,18.18899917602539,93.94999694824219,11204.2802734375,5723.7001953125,1217.280029296875,2530.14990234375,10914.4599609375,741.9199829101562,3.816999912261963,,14.247142791748047,13.36742877960205,,15.961281776428223
2010-04-26,7.640983280444975,7.766444902029891,7.616700709656833,7.721926212310791,29908946.774296578,84.19999694824219,1.3401232957839966,1.5467904806137085,1153.5,18.333999633789062,93.9000015258789,11205.0302734375,5753.89990234375,1212.050048828125,2522.949951171875,11165.7900390625,738.8599853515625,3.815000057220459,,15.45285701751709,13.377613067626953,,15.900842666625977
