Date,Open,High,Low,Close,Volume,CL=F,EURUSD=X,GBPUSD=X,GC=F,SI=F,USDJPY=X,^DJI,^FTSE,^GSPC,^IXIC,^N225,^RUT,^TNX,BAC,C,JPM,RF,WFC
2010-01-19,22.991911066554042,23.58028727024636,22.878762183973315,23.504854202270508,12808108.917901618,79.0199966430664,1.4281021356582642,1.6356706619262695,1139.699951171875,18.784000396728516,91.1989974975586,10725.4296875,5513.10009765625,1150.22998046875,2320.39990234375,10764.900390625,649.1500244140625,3.7070000171661377,14.01291275024414,30.47157859802246,31.847808837890625,5.024373531341553,20.65513038635254
2010-01-20,23.203133577276883,23.565210736336326,22.893859157401103,23.105070114135742,15990851.248958446,77.62000274658203,1.4110342264175415,1.6298059225082397,1112.300048828125,17.865999221801758,91.19200134277344,10603.150390625,5420.7998046875,1138.0400390625,2291.25,10737.51953125,639.6099853515625,3.6589999198913574,14.158879280090332,29.782957077026367,31.936107635498047,5.1941704750061035,20.319154739379883
2010-01-21,22.848594951919846,23.04471895843468,21.302221746775228,22.131982803344727,42826517.99370848,76.08000183105469,1.4097015857696533,1.620509147644043,1102.699951171875,17.496000289916992,90.39299774169922,10389.8798828125,5335.10009765625,1116.47998046875,2265.699951171875,10868.41015625,628.3599853515625,3.6110000610351562,13.28307056427002,28.147478103637695,29.831552505493164,5.294502258300781,20.450620651245117
2010-01-22,21.611496928821207,22.011291287083754,20.683673833413586,20.970317840576172,35237451.92062466,74.54000091552734,1.414107084274292,1.611006498336792,1089.199951171875,16.917999267578125,89.80999755859375,10172.98046875,5303.0,1091.760009765625,2205.2900390625,10590.5498046875,617.1199951171875,3.5980000495910645,12.79365062713623,27.975317001342773,28.816082000732422,5.093836307525635,19.910146713256836
2010-01-25,21.287135456406666,21.51343471769308,20.638414360425134,20.925058364868164,15916999.556393608,75.26000213623047,1.4150075912475586,1.6250121593475342,1095.199951171875,17.131000518798828,90.41500091552734,10196.8603515625,5260.2998046875,1096.780029296875,2210.800048828125,10512.6904296875,618.1099853515625,3.630000114440918,12.862342834472656,27.80316162109375,28.85287857055664,5.0552473068237305,20.20229148864746
2010-01-26,20.879798772871027,21.339939302316306,20.525263700505075,20.61578369140625,18387800.621224776,74.70999908447266,1.4082324504852295,1.614700198173523,1097.9000244140625,16.84600067138672,89.62999725341797,10194.2900390625,5276.89990234375,1092.1700439453125,2203.72998046875,10325.2802734375,612.1599731445312,3.630000114440918,12.682028770446777,27.114547729492188,28.286266326904297,4.692502975463867,19.712936401367188
2010-01-27,20.66113020330965,21.243027775572735,20.336174378762635,21.122114181518555,23458695.46739594,73.66999816894531,1.4030951261520386,1.6178088188171387,1084.4000244140625,16.42799949645996,89.94999694824219,10236.16015625,5217.5,1097.5,2221.409912109375,10252.080078125,618.3800048828125,3.6440000534057617,13.042654991149902,27.54493522644043,28.94118309020996,4.761964321136475,20.596704483032227
2010-01-28,21.311032094162023,21.348817034475967,20.494864987314283,20.774477005004883,19256028.39682732,73.63999938964844,1.3968042135238647,1.614309310913086,1083.5999755859375,16.20199966430664,89.77799987792969,10120.4599609375,5145.7001953125,1084.530029296875,2179.0,10414.2900390625,607.9299926757812,3.6579999923706055,13.197210311889648,27.889249801635742,29.05155372619629,4.962631702423096,20.779294967651367
2010-01-29,21.03142584779848,21.046540405668832,20.13968711309786,20.237930297851562,15995446.060274636,72.88999938964844,1.3866932392120361,1.5984909534454346,1083.0,16.183000564575195,90.2699966430664,10067.330078125,5188.5,1073.8699951171875,2147.35009765625,10198.0400390625,602.0399780273438,3.6089999675750732,13.034066200256348,28.577865600585938,28.654199600219727,4.9008893966674805,20.76468849182129
2010-02-01,20.36640243596343,21.1598980357423,20.3437305977341,20.82738494873047,14781624.628189852,74.43000030517578,1.3926994800567627,1.595252513885498,1104.300048828125,16.652999877929688,90.76000213623047,10185.5302734375,5247.39990234375,1089.18994140625,2171.199951171875,10205.01953125,609.25,3.6540000438690186,13.240142822265625,28.750024795532227,29.16193962097168,5.12470817565918,21.12987518310547
2010-02-02,20.85761404555301,21.318596557859973,20.789599972336568,21.20524024963379,15864255.681142692,77.2300033569336,1.3976240158081055,1.599206805229187,1117.4000244140625,16.736000061035156,90.4280014038086,10296.849609375,5283.2998046875,1103.3199462890625,2190.06005859375,10371.08984375,614.0499877929688,3.634999990463257,13.394697189331055,29.352567672729492,29.83892250061035,5.078400135040283,21.027629852294922
2010-02-03,21.280807238231528,21.48484941603825,20.925623827585405,21.076765060424805,13979737.182945171,76.9800033569336,1.3901052474975586,1.5920017957687378,1111.4000244140625,16.309999465942383,90.83999633789062,10270.5498046875,5253.2001953125,1097.280029296875,2190.909912109375,10404.330078125,610.6599731445312,3.703000068664551,13.33459186553955,29.00826644897461,29.647598266601562,4.931759357452393,20.5886287689209
2010-02-04,20.86516628634497,20.895393955250736,20.026327213511106,20.124568939208984,22509062.79066386,73.13999938964844,1.3744947910308838,1.5769885778427124,1062.4000244140625,15.343000411987305,89.41000366210938,10002.1796875,5139.2998046875,1063.1099853515625,2125.429931640625,10355.98046875,589.6799926757812,3.609999895095825,12.66485595703125,27.37277603149414,28.22003746032715,4.723376274108887,19.798450469970703
2010-02-05,20.08678645384872,20.62334169634951,19.761830685227658,20.600669860839844,19309387.065139733,71.19000244140625,1.368007779121399,1.565802812576294,1052.199951171875,14.822999954223633,89.22000122070312,10012.23046875,5060.89990234375,1066.18994140625,2141.1201171875,10057.08984375,592.97998046875,3.5460000038146973,12.879514694213867,27.717086791992188,28.183238983154297,4.769683837890625,20.061845779418945
2010-02-08,20.47219613969506,20.812266417658087,19.9431982498422,20.101898193359375,10971026.422442868,71.88999938964844,1.3654673099517822,1.5576082468032837,1065.699951171875,15.07800006866455,89.22000122070312,9908.3896484375,5092.2998046875,1056.739990234375,2126.050048828125,9951.8203125,586.489990234375,3.5920000076293945,12.433022499084473,27.114547729492188,27.741731643676758,4.808271884918213,19.337509155273438
2010-02-09,20.298375956971487,20.63088739935947,20.094333861822417,20.502416610717773,14749422.340382228,73.75,1.378207802772522,1.5693906545639038,1076.699951171875,15.430999755859375,89.76799774169922,10058.6396484375,5111.7998046875,1070.52001953125,2150.8701171875,9932.900390625,595.1699829101562,3.632999897003174,12.42444133758545,27.37277603149414,28.24946403503418,4.854580879211426,19.542375564575195
2010-02-10,20.46464080371387,20.970966909269485,20.426855854312592,20.789596557617188,10472863.088963218,74.5199966430664,1.3753266334533691,1.5612071752548218,1075.800048828125,15.302000045776367,89.93000030517578,10038.3798828125,5132.0,1068.1300048828125,2147.8701171875,9963.990234375,595.8200073242188,3.694000005722046,12.596163749694824,27.54493522644043,28.60267448425293,4.908607006072998,19.886255264282227
2010-02-11,20.70646532096566,20.804708483231842,20.31349555470742,20.4948673248291,14225115.160425106,75.27999877929688,1.3681762218475342,1.5702037811279297,1094.199951171875,15.592000007629395,89.80999755859375,10144.1904296875,5161.5,1078.469970703125,2177.409912109375,,605.4600219726562,3.7330000400543213,12.561817169189453,27.631006240844727,28.713064193725586,4.924042701721191,19.81308364868164
2010-02-12,20.109451092169827,20.630890149637228,19.988537562200314,20.52509117126465,12566479.58310387,74.12999725341797,1.363493800163269,1.5698094367980957,1089.5,15.449000358581543,89.94999694824219,10099.1396484375,5142.5,1075.510009765625,2183.530029296875,10092.1904296875,610.719970703125,3.693000078201294,12.407265663146973,27.37277603149414,28.661558151245117,4.9008893966674805,19.6667537689209
2010-02-16,20.744252683352006,21.106993357861825,20.676238626706002,21.02386474609375,11914002.103431225,77.01000213623047,1.3767088651657104,1.579005479812622,1119.300048828125,16.149999618530273,90.24400329589844,10268.8095703125,5244.10009765625,1094.8699951171875,2214.18994140625,10034.25,620.8400268554688,3.6640000343322754,13.016894340515137,28.491785049438477,29.485702514648438,5.109273433685303,20.039892196655273
2010-02-17,21.061655769978483,21.129668400192077,20.577999989433383,20.69891357421875,12537390.421001086,77.33000183105469,1.3606922626495361,1.5682092905044556,1119.5,16.097999572753906,91.05000305175781,10309.240234375,5276.60009765625,1099.510009765625,2226.2900390625,10306.830078125,624.8300170898438,3.742000102996826,13.446210861206055,29.352567672729492,29.463634490966797,4.985785961151123,19.995996475219727
2010-02-18,20.577998025330178,20.774482942203463,20.404184943966563,20.600669860839844,9179918.377345905,79.05999755859375,1.3461486101150513,1.5423054695129395,1118.0,16.059999465942383,91.97699737548828,10392.900390625,5325.10009765625,1106.75,2241.7099609375,10335.6904296875,629.3200073242188,3.802999973297119,13.635116577148438,29.524730682373047,29.735898971557617,4.95491361618042,20.003318786621094
2010-02-19,20.479748093785854,20.782031905955535,20.34372001795877,20.714017868041992,9339445.138536418,79.80999755859375,1.3615074157714844,1.5464078187942505,1121.300048828125,16.413000106811523,91.54000091552734,10402.349609375,5358.2001953125,1109.1700439453125,2243.8701171875,10123.580078125,631.6199951171875,3.7820000648498535,13.635116577148438,29.438636779785156,29.45627212524414,5.070682048797607,20.0252685546875
2010-02-22,20.79714902827611,21.061647937153342,20.638449106388535,20.940732955932617,10960142.698213521,80.16000366210938,1.3605626821517944,1.548658847808838,1112.5999755859375,16.222000122070312,91.23500061035156,10383.3798828125,5352.10009765625,1108.010009765625,2242.030029296875,10400.4697265625,632.25,3.7990000247955322,13.91845989227295,29.782957077026367,30.05967140197754,5.255913257598877,20.493518829345703
2010-02-23,20.88783795351164,21.47729266791301,20.479755029236387,20.517539978027344,15791629.039443057,78.86000061035156,1.3527040481567383,1.5445923805236816,1102.699951171875,15.887999534606934,90.16000366210938,10282.41015625,5315.10009765625,1094.5999755859375,2213.43994140625,10352.099609375,625.0700073242188,3.690999984741211,13.68663215637207,28.836101531982422,29.34589958190918,5.039812088012695,19.96673011779785
2010-02-24,20.60822608404065,21.144779857662197,20.472197960755352,21.031423568725586,13552610.087893613,80.0,1.354316234588623,1.5417109727859497,1096.5,15.9399995803833,90.27899932861328,10374.16015625,5342.89990234375,1105.239990234375,2235.89990234375,10198.830078125,630.4299926757812,3.694999933242798,14.02149772644043,29.69687271118164,30.05967140197754,5.12470817565918,20.237442016601562
2010-02-25,20.638453673137878,21.031423485200662,20.47975515753757,20.963409423828125,11563353.253909979,78.16999816894531,1.3536012172698975,1.5243902206420898,1107.800048828125,16.110000610351562,89.2699966430664,10321.0302734375,5278.2001953125,1102.93994140625,2234.219970703125,10101.9599609375,630.4600219726562,3.6419999599456787,14.210395812988281,29.1804141998291,29.9051513671875,5.047527313232422,20.07647705078125
2010-02-26,20.955849159925926,21.4697324653426,20.85760744160954,21.29591941833496,14110700.236509874,79.66000366210938,1.3631035089492798,1.523902416229248,1118.300048828125,16.5,88.9209976196289,10325.259765625,5354.5,1104.489990234375,2238.260009765625,10126.0302734375,628.5599975585938,3.5950000286102295,14.304850578308105,29.266489028930664,30.883846282958984,5.209606170654297,20.003318786621094
2010-03-01,21.386609240877775,21.643550958237032,21.243025265779742,21.303482055664062,6968256.2475139005,78.69999694824219,1.356208086013794,1.4978805780410767,1117.800048828125,16.448999404907227,89.1500015258789,10403.7900390625,5405.89990234375,1115.7099609375,2273.570068359375,10172.0595703125,642.6500244140625,3.6059999465942383,14.34778118133545,29.1804141998291,30.78080940246582,5.13242769241333,20.010629653930664
2010-03-02,21.447063788840122,21.85514815895376,21.409278839638525,21.688892364501953,9863760.358318359,79.68000030517578,1.3620638847351074,1.5028102397918701,1136.9000244140625,17.04400062561035,88.73999786376953,10405.98046875,5484.10009765625,1118.31005859375,2280.7900390625,10221.83984375,648.3099975585938,3.614000082015991,14.133123397827148,29.266489028930664,30.62628746032715,5.101555347442627,20.39108657836914
2010-03-03,21.64354909304285,21.802249053690005,21.379051560969998,21.401721954345703,13347963.933922762,80.87000274658203,1.3701633214950562,1.5103002786636353,1142.699951171875,17.30900001525879,88.56999969482422,10396.759765625,5533.2001953125,1118.7900390625,2280.679931640625,10253.1396484375,649.260009765625,3.625,14.0643892288208,29.266489028930664,30.5600528717041,5.109273433685303,20.63253402709961
2010-03-04,21.454622963473632,22.127206361662676,21.454622963473632,22.066749572753906,15601947.25089015,80.20999908447266,1.3584003448486328,1.50360107421875,1132.5999755859375,17.1560001373291,89.16000366210938,10444.1396484375,5527.2001953125,1122.969970703125,2292.31005859375,10145.7197265625,652.469970703125,3.6059999465942383,14.090160369873047,29.524730682373047,30.847036361694336,5.147861480712891,20.800813674926758
2010-03-05,22.316128769131655,22.482384539256294,22.119643890946243,22.22544288635254,13614954.221771272,81.5,1.3628991842269897,1.5132943391799927,1134.800048828125,17.36199951171875,90.22000122070312,10566.2001953125,5599.7998046875,1138.699951171875,2326.35009765625,10368.9599609375,666.02001953125,3.681999921798706,14.347912788391113,30.127283096313477,31.5019588470459,5.279067516326904,21.32760238647461
2010-03-08,22.308577749504046,22.474833566262188,22.164992328747154,22.353919982910156,8355816.717259551,81.87000274658203,1.3616927862167358,1.504189133644104,1123.5999755859375,17.25200080871582,90.28600311279297,10552.51953125,5606.7001953125,1138.5,2332.2099609375,10585.919921875,667.1099853515625,3.7079999446868896,14.382272720336914,30.643735885620117,31.340059280395508,5.3871169090271,21.137371063232422
2010-03-09,22.255671616626362,22.30101383654464,21.88537225618369,21.953386306762695,15169223.553582972,81.48999786376953,1.3606922626495361,1.5016368627548218,1122.0,17.31800079345703,89.98899841308594,10564.3798828125,5602.2998046875,1140.449951171875,2340.679931640625,10567.650390625,669.6300048828125,3.7009999752044678,14.433828353881836,32.88175964355469,31.2149715423584,5.333092212677002,21.20322608947754
2010-03-10,22.081858750838023,22.898025976252484,21.787132137644917,22.64864158630371,22051252.99662806,82.08999633789062,1.3643310070037842,1.4970060586929321,1107.800048828125,16.993999481201172,90.47000122070312,10567.330078125,5640.60009765625,1145.6099853515625,2358.949951171875,10563.919921875,674.9299926757812,3.7200000286102295,14.700165748596191,34.086856842041016,31.590248107910156,5.626374244689941,21.634891510009766
2010-03-11,22.61841211258034,22.761997489697173,22.391698131648003,22.686426162719727,11330819.258045206,82.11000061035156,1.3685319423675537,1.507204532623291,1108.0,17.13599967956543,90.64800262451172,10611.83984375,5617.2998046875,1150.239990234375,2368.4599609375,10664.9501953125,677.219970703125,3.7200000286102295,14.70875072479248,35.980560302734375,31.77422523498535,5.695834159851074,21.773908615112305
2010-03-12,22.784672357508406,23.268328080392607,22.542845216768033,22.603302001953125,14691315.094633443,81.23999786376953,1.376993179321289,1.5216069221496582,1101.5,17.02400016784668,90.54000091552734,10624.6904296875,5625.7001953125,1149.989990234375,2367.659912109375,10751.259765625,676.5900268554688,3.7100000381469727,14.476783752441406,34.17293167114258,31.752140045166016,5.664963722229004,21.67879295349121
2010-03-15,22.497502742992765,22.671315818329802,22.127204757595123,22.399259567260742,13436986.601313163,79.80000305175781,1.3677457571029663,1.505434513092041,1105.0999755859375,17.08300018310547,90.31999969482422,10642.150390625,5593.89990234375,1150.510009765625,2362.2099609375,10751.98046875,674.4099731445312,3.7039999961853027,14.476783752441406,33.484317779541016,31.693275451660156,5.5800676345825195,21.869022369384766
2010-03-16,22.47483146213659,22.98871486397404,22.323690217798415,22.90558624267578,12600037.502867159,81.69999694824219,1.3768794536590576,1.5236934423446655,1122.199951171875,17.33300018310547,90.29000091552734,10685.98046875,5620.39990234375,1159.4599609375,2378.010009765625,10721.7099609375,679.5800170898438,3.6530001163482666,14.631430625915527,34.861549377441406,31.818355560302734,5.804197311401367,22.15436553955078
2010-03-17,23.07184505349176,23.17764407586011,22.716660150277598,22.882917404174805,13924496.752077628,82.93000030517578,1.3738338947296143,1.5317922830581665,1124.0,17.50200080871582,90.40299987792969,10733.669921875,5644.60009765625,1166.2099609375,2389.090087890625,10846.98046875,683.97998046875,3.6419999599456787,14.837626457214355,34.861549377441406,32.22309875488281,5.951040267944336,22.351911544799805
2010-03-18,22.822457362084116,22.94337092510574,22.444602117290692,22.73177146911621,12306820.893970756,82.19999694824219,1.361396312713623,1.5253669023513794,1127.4000244140625,17.406999588012695,90.4800033569336,10779.169921875,5642.60009765625,1165.8299560546875,2391.280029296875,10744.0302734375,681.6099853515625,3.671999931335449,14.674386024475098,34.60331726074219,32.11272048950195,5.796466827392578,22.161680221557617
2010-03-19,22.39170265197754,22.83001470724726,22.29346091605651,22.39170265197754,18640356.167981353,80.68000030517578,1.353692889213562,1.5017945766448975,1107.4000244140625,17.017000198364258,90.5199966430664,10741.98046875,5650.10009765625,1159.9000244140625,2374.409912109375,10824.7197265625,673.8900146484375,3.687000036239624,14.451008796691895,33.57038879394531,31.9729061126709,5.703722953796387,22.227527618408203
2010-03-22,22.142315994979548,22.474829002377188,21.97606021198239,22.369029998779297,9500338.516978463,81.25,1.356704831123352,1.5108022689819336,1099.300048828125,16.920000076293945,90.33999633789062,10785.8896484375,5644.5,1165.81005859375,2395.39990234375,,682.9099731445312,3.6630001068115234,14.571290016174316,34.775489807128906,32.186302185058594,5.889211654663086,22.249479293823242
2010-03-23,22.39170340250844,22.474832025891885,22.180105366846607,22.316133499145508,9174175.115256367,81.91000366210938,1.3468012809753418,1.5021330118179321,1103.5,17.011999130249023,90.36599731445312,10888.830078125,5673.60009765625,1174.1700439453125,2415.239990234375,10774.150390625,690.2999877929688,3.680000066757202,14.71734619140625,35.5501708984375,32.804412841796875,5.974226951599121,22.73968505859375
2010-03-24,22.23300207949758,22.429486974616857,22.112088519640075,22.19521713256836,9789926.852214385,80.61000061035156,1.3331022262573242,1.4898910522460938,1088.5999755859375,16.625999450683594,92.01399993896484,10836.150390625,5677.89990234375,1167.719970703125,2398.760009765625,10815.0302734375,683.6799926757812,3.8289999961853027,15.095379829406738,35.72233581542969,33.069313049316406,6.066970348358154,22.578723907470703
2010-03-25,22.323685945436107,22.512613545754004,21.81735991892802,21.84758758544922,16403374.39896086,80.52999877929688,1.3307074308395386,1.4844944477081299,1092.699951171875,16.726999282836914,92.51300048828125,10841.2099609375,5727.7001953125,1165.72998046875,2397.409912109375,10828.849609375,679.0999755859375,3.9010000228881836,15.241436004638672,36.7552604675293,33.069313049316406,5.943310737609863,22.725055694580078
2010-03-26,21.976059145915748,22.081858144381293,21.598203932649383,21.80224609375,13773502.66294294,80.0,1.3410038948059082,1.4898022413253784,1104.199951171875,16.893999099731445,92.50700378417969,10850.3603515625,5703.0,1166.5899658203125,2395.1298828125,10996.3701171875,678.969970703125,3.8550000190734863,15.378897666931152,37.09959411621094,33.12818145751953,5.896940231323242,22.842113494873047
2010-03-29,22.127206141066445,22.369033294290638,21.915606661293513,22.240562438964844,11362864.198593423,82.16999816894531,1.3481086492538452,1.498194694519043,1110.300048828125,17.37299919128418,92.48999786376953,10895.8603515625,5710.7001953125,1173.219970703125,2404.360107421875,10986.4697265625,682.25,3.864000082015991,15.49917984008789,35.980560302734375,33.010459899902344,5.904667377471924,22.754316329956055
2010-03-30,22.1498759243357,22.26323221910479,21.779577926008145,22.074304580688477,10932562.295653805,82.37000274658203,1.3424079418182373,1.5074089765548706,1104.5,17.31599998474121,92.81999969482422,10907.419921875,5672.2998046875,1173.27001953125,2410.68994140625,11097.1396484375,683.9400024414062,3.868000030517578,15.258615493774414,35.20586395263672,32.804412841796875,5.889211654663086,22.5640869140625
2010-03-31,21.87781823312605,22.301015684029714,21.76446051183468,22.1347599029541,9643923.393522803,83.76000213623047,1.3508037328720093,1.5183724164962769,1113.300048828125,17.511999130249023,93.5199966430664,10856.6298828125,5679.60009765625,1169.4300537109375,2397.9599609375,11089.9404296875,678.6400146484375,3.8329999446868896,15.33594036102295,34.861549377441406,32.92951583862305,6.066970348358154,22.76895523071289
2010-04-01,22.263233055654748,22.573075720391177,21.98362094747802,22.066749572753906,13429279.327463664,84.87000274658203,1.3584003448486328,1.5291922092437744,1125.0999755859375,17.875999450683594,93.8499984741211,10927.0703125,5744.89990234375,1178.0999755859375,2402.580078125,11244.400390625,683.97998046875,3.8589999675750732,15.49917984008789,35.980560302734375,33.283119201660156,6.005140781402588,22.95186424255371
2010-04-05,22.12720262544112,22.285901129003758,22.013844904149753,22.1347599029541,8637468.21027538,86.62000274658203,1.34890878200531,1.5298004150390625,1132.9000244140625,18.104000091552734,94.33000183105469,10973.5498046875,,1187.43994140625,2429.530029296875,11339.2998046875,697.6500244140625,3.99399995803833,15.57650089263916,36.669193267822266,33.400978088378906,6.329742908477783,23.054296493530273
2010-04-06,22.104531602999163,22.384145115613553,21.885374871300947,22.187660217285156,10309477.968590595,86.83999633789062,1.3401951789855957,1.5270905494689941,1135.0999755859375,17.91699981689453,93.79399871826172,10969.990234375,5780.39990234375,1189.43994140625,2436.81005859375,11282.3203125,701.47998046875,3.9679999351501465,15.885807037353516,36.92741775512695,33.76931381225586,6.607973575592041,23.617660522460938
2010-04-07,22.14987103844271,22.950925086439202,22.104528818817514,22.686426162719727,16534489.840630287,85.87999725341797,1.3348461389541626,1.5242043733596802,1152.300048828125,18.184999465942383,93.30899810791016,10897.51953125,5762.10009765625,1182.449951171875,2431.159912109375,11292.830078125,699.4600219726562,3.86299991607666,15.997492790222168,37.52997970581055,33.386253356933594,6.468858242034912,23.405487060546875
2010-04-08,22.59575322964411,23.38925045548387,22.467282332588375,23.336349487304688,15769946.678461593,85.38999938964844,1.336112380027771,1.5283042192459106,1152.199951171875,18.115999221801758,93.41999816894531,10927.0703125,5712.7001953125,1186.43994140625,2436.81005859375,11168.2001953125,699.6400146484375,3.8959999084472656,16.023256301879883,38.47682571411133,33.71038818359375,6.6466169357299805,23.581085205078125
2010-04-09,23.502598819954695,23.767097805537194,23.238099834372196,23.41191291809082,14192168.815594355,84.91999816894531,1.3500925302505493,1.536995530128479,1161.0999755859375,18.34000015258789,93.16000366210938,10997.349609375,5771.0,1194.3699951171875,2454.050048828125,11204.33984375,702.9500122070312,3.888000011444092,15.971720695495605,39.16544723510742,33.87245559692383,6.638885974884033,23.63228988647461
2010-04-12,23.532824950431106,23.66129579549847,23.238098311148562,23.374126434326172,9894971.188515604,84.33999633789062,1.3596007823944092,1.5373972654342651,1161.5999755859375,18.402999877929688,93.18299865722656,11005.9697265625,5777.7001953125,1196.47998046875,2457.8701171875,11251.900390625,705.0599975585938,3.8459999561309814,16.031856536865234,39.940155029296875,33.990333557128906,6.754815101623535,23.720094680786133
2010-04-13,23.29854888554882,23.4194624202824,22.973593220426178,23.03404998779297,10571329.281443939,84.05000305175781,1.3608589172363281,1.5377753973007202,1152.800048828125,18.238000869750977,93.18000030517578,11019.419921875,5761.7001953125,1197.300048828125,2465.989990234375,11161.23046875,707.030029296875,3.811000108718872,16.040449142456055,39.76799392700195,33.791419982910156,6.445672035217285,23.522554397583008
2010-04-14,23.389235819783107,23.767090993340812,23.049165587019935,23.532819747924805,21715790.25056951,85.83999633789062,1.3655978441238403,1.5472211837768555,1159.0,18.40399932861328,93.31800079345703,11123.1103515625,5796.2998046875,1210.6500244140625,2504.860107421875,11204.900390625,722.4000244140625,3.8550000190734863,16.667634963989258,42.43642044067383,35.16164016723633,6.81664514541626,24.34931182861328
2010-04-15,23.51016407137115,23.585734000247697,23.222993152585865,23.336349487304688,11352439.080166273,85.51000213623047,1.3574045896530151,1.54655122756958,1159.699951171875,18.423999786376953,93.04000091552734,11144.5703125,5825.0,1211.6700439453125,2515.68994140625,11273.7900390625,724.2100219726562,3.8480000495910645,16.73636245727539,41.40347671508789,35.2205810546875,6.592516899108887,24.517595291137695
2010-04-16,23.238093886293502,23.268322992978447,21.666216373754814,22.036514282226562,45720930.82852321,83.23999786376953,1.3504024744033813,1.536405086517334,1136.300048828125,17.66900062561035,92.1500015258789,11018.66015625,5744.0,1192.1300048828125,2481.260009765625,11102.1796875,714.6199951171875,3.7699999809265137,15.81706714630127,39.251529693603516,33.555686950683594,6.41475772857666,23.822526931762695
