Date,Open,High,Low,Close,Volume,CL=F,EURUSD=X,GBPUSD=X,GC=F,SI=F,USDJPY=X,^DJI,^FTSE,^GSPC,^IXIC,^N225,^RUT,^TNX,AMD,CSCO,INTC,MSFT,MU
2010-01-25,27.708062723930563,27.96351879251112,27.347420257155594,27.741531372070312,254769052.24321654,75.26000213623047,1.4150075912475586,1.6250121593475342,1095.199951171875,17.131000518798828,90.41500091552734,10196.8603515625,5260.2998046875,1096.780029296875,2210.800048828125,10512.6904296875,618.1099853515625,3.630000114440918,8.069999694824219,16.951940536499023,14.37723159790039,22.730871200561523,9.329999923706055
2010-01-26,28.121982846343563,29.194351147021777,27.67391152257153,28.132911682128906,446356551.8283433,74.70999908447266,1.4082324504852295,1.614700198173523,1097.9000244140625,16.84600067138672,89.62999725341797,10194.2900390625,5276.89990234375,1092.1700439453125,2203.72998046875,10325.2802734375,612.1599731445312,3.630000114440918,8.09000015258789,16.88557243347168,14.1508150100708,22.870410919189453,9.4399995803833
2010-01-27,28.251760843219365,28.766771317526207,27.257397229820842,28.39847755432129,411802002.1298073,73.66999816894531,1.4030951261520386,1.6178088188171387,1084.4000244140625,16.42799949645996,89.94999694824219,10236.16015625,5217.5,1097.5,2221.409912109375,10252.080078125,618.3800048828125,3.6440000534057617,8.1899995803833,17.069913864135742,14.320626258850098,23.00221061706543,9.720000267028809
2010-01-28,28.048214797380112,28.07280285378985,27.143873706550742,27.224472045898438,280540566.0519446,73.63999938964844,1.3968042135238647,1.614309310913086,1083.5999755859375,16.20199966430664,89.77799987792969,10120.4599609375,5145.7001953125,1084.530029296875,2179.0,10414.2900390625,607.9299926757812,3.6579999923706055,7.880000114440918,16.605365753173828,14.09421443939209,22.60681915283203,9.399999618530273
2010-01-29,27.50315634660986,27.622003806268484,25.98954701143571,26.237215042114258,297860627.8796021,72.88999938964844,1.3866932392120361,1.5984909534454346,1083.0,16.183000564575195,90.2699966430664,10067.330078125,5188.5,1073.8699951171875,2147.35009765625,10198.0400390625,602.0399780273438,3.6089999675750732,7.460000038146973,16.568504333496094,13.726293563842773,21.847063064575195,8.720000267028809
2010-02-01,26.30784014443118,26.775036967919586,26.13298240579227,26.601545333862305,179266925.09258974,74.43000030517578,1.3926994800567627,1.595252513885498,1104.300048828125,16.652999877929688,90.76000213623047,10185.5302734375,5247.39990234375,1089.18994140625,2171.199951171875,10205.01953125,609.25,3.6540000438690186,7.980000019073486,16.76021957397461,13.874876022338867,22.025373458862305,9.170000076293945
2010-02-02,26.76547742131984,26.818753682439258,26.417128007165125,26.75591468811035,166947455.92735967,77.2300033569336,1.3976240158081055,1.599206805229187,1117.4000244140625,16.736000061035156,90.4280014038086,10296.849609375,5283.2998046875,1103.3199462890625,2190.06005859375,10371.08984375,614.0499877929688,3.634999990463257,7.909999847412109,16.97405433654785,14.087133407592773,22.06413459777832,9.350000381469727
2010-02-03,26.67394731918228,27.348788398008416,26.55919635708425,27.216278076171875,147101833.67683268,76.9800033569336,1.3901052474975586,1.5920017957687378,1111.4000244140625,16.309999465942383,90.83999633789062,10270.5498046875,5253.2001953125,1097.280029296875,2190.909912109375,10404.330078125,610.6599731445312,3.703000068664551,7.809999942779541,17.01093101501465,14.035787582397461,22.195926666259766,9.020000457763672
2010-02-04,26.89115506146582,27.098799332085292,26.169868181013378,26.235441207885742,181126222.95009848,73.13999938964844,1.3744947910308838,1.5769885778427124,1062.4000244140625,15.343000411987305,89.41000366210938,10002.1796875,5139.2998046875,1063.1099853515625,2125.429931640625,10355.98046875,589.6799926757812,3.609999895095825,7.190000057220459,17.077281951904297,13.565075874328613,21.583467483520508,8.609999656677246
2010-02-05,26.32422970037843,26.7750350606802,26.07150584249348,26.70126724243164,203276400.86862233,71.19000244140625,1.368007779121399,1.565802812576294,1052.199951171875,14.822999954223633,89.22000122070312,10012.23046875,5060.89990234375,1066.18994140625,2141.1201171875,10057.08984375,592.97998046875,3.5460000038146973,7.349999904632568,17.475465774536133,13.886019706726074,21.723018646240234,8.699999809265137
2010-02-08,26.731327793716606,27.03186539935628,26.501827642724447,26.518220901489258,114336241.80702622,71.88999938964844,1.3654673099517822,1.5576082468032837,1065.699951171875,15.07800006866455,89.22000122070312,9908.3896484375,5092.2998046875,1056.739990234375,2126.050048828125,9951.8203125,586.489990234375,3.5920000076293945,7.420000076293945,17.327255249023438,13.800431251525879,21.490432739257812,8.90999984741211
2010-02-09,26.83787588195345,26.979947110247856,26.604277470843044,26.80099105834961,151299066.51100516,73.75,1.378207802772522,1.5693906545639038,1076.699951171875,15.430999755859375,89.76799774169922,10058.6396484375,5111.7998046875,1070.52001953125,2150.8701171875,9932.900390625,595.1699829101562,3.632999897003174,7.539999961853027,17.615558624267578,14.01439094543457,21.715261459350586,9.079999923706055
2010-02-10,26.750452479903675,26.857006834853483,26.537345593909077,26.654281616210938,88539536.06251712,74.5199966430664,1.3753266334533691,1.5612071752548218,1075.800048828125,15.302000045776367,89.93000030517578,10038.3798828125,5132.0,1068.1300048828125,2147.8701171875,9963.990234375,595.8200073242188,3.694000005722046,7.639999866485596,17.51970100402832,14.04292106628418,21.699756622314453,8.539999961853027
2010-02-11,26.609744189828366,27.287315703917653,26.51002037092274,27.139780044555664,131566712.41432537,75.27999877929688,1.3681762218475342,1.5702037811279297,1094.199951171875,15.592000007629395,89.80999755859375,10144.1904296875,5161.5,1078.469970703125,2177.409912109375,,605.4600219726562,3.7330000400543213,7.840000152587891,17.645057678222656,14.306807518005371,21.800539016723633,8.529999732971191
2010-02-12,27.071478794706533,27.54550621864168,26.706737931273317,27.373380661010742,156697970.84489274,74.12999725341797,1.363493800163269,1.5698094367980957,1089.5,15.449000358581543,89.94999694824219,10099.1396484375,5142.5,1075.510009765625,2183.530029296875,10092.1904296875,610.719970703125,3.693000078201294,7.869999885559082,17.51970100402832,14.570684432983398,21.653240203857422,8.4399995803833
2010-02-16,27.62063562706079,27.825547666392108,27.52910844404263,27.785930633544922,130038475.93295358,77.01000213623047,1.3767088651657104,1.579005479812622,1119.300048828125,16.149999618530273,90.24400329589844,10268.8095703125,5244.10009765625,1094.8699951171875,2214.18994140625,10034.25,620.8400268554688,3.6640000343322754,8.0600004196167,17.696666717529297,14.777518272399902,22.081628799438477,8.630000114440918
2010-02-17,27.902043521050945,27.910238323404855,27.438943256979655,27.669811248779297,104325769.8045924,77.33000183105469,1.3606922626495361,1.5682092905044556,1119.5,16.097999572753906,91.05000305175781,10309.240234375,5276.60009765625,1099.510009765625,2226.2900390625,10306.830078125,624.8300170898438,3.742000102996826,8.029999732971191,17.748279571533203,14.734721183776855,22.26856803894043,8.729999542236328
2010-02-18,27.544138241306534,27.852870610647656,27.447146630644145,27.721454620361328,101081617.86822939,79.05999755859375,1.3461486101150513,1.5423054695129395,1118.0,16.059999465942383,91.97699737548828,10392.900390625,5325.10009765625,1106.75,2241.7099609375,10335.6904296875,629.3200073242188,3.802999973297119,7.949999809265137,17.90312957763672,14.863099098205566,22.563764572143555,8.760000228881836
2010-02-19,27.574192393229456,27.758611056649016,27.473102468986742,27.549602508544922,99386523.0376084,79.80999755859375,1.3615074157714844,1.5464078187942505,1121.300048828125,16.413000106811523,91.54000091552734,10402.349609375,5358.2001953125,1109.1700439453125,2243.8701171875,10123.580078125,631.6199951171875,3.7820000648498535,7.929999828338623,17.962116241455078,14.848840713500977,22.408761978149414,8.899999618530273
2010-02-22,27.654788906207415,27.662985533890026,27.210814026256013,27.3782958984375,93431654.34806944,80.16000366210938,1.3605626821517944,1.548658847808838,1112.5999755859375,16.222000122070312,91.23500061035156,10383.3798828125,5352.10009765625,1108.010009765625,2242.030029296875,10400.4697265625,632.25,3.7990000247955322,7.900000095367432,17.91788101196289,14.884493827819824,22.377605438232422,8.9399995803833
2010-02-23,27.309171928271194,27.50315513699308,26.73542075375101,26.91970443725586,137535932.34934404,78.86000061035156,1.3527040481567383,1.5445923805236816,1102.699951171875,15.887999534606934,90.16000366210938,10282.41015625,5315.10009765625,1094.5999755859375,2213.43994140625,10352.099609375,625.0700073242188,3.690999984741211,7.789999961853027,17.73353385925293,14.540740966796875,22.06605339050293,8.609999656677246
2010-02-24,27.116557239657862,27.51818291520748,27.02639797428773,27.411083221435547,110104105.9986567,80.0,1.354316234588623,1.5417109727859497,1096.5,15.9399995803833,90.27899932861328,10374.16015625,5342.89990234375,1105.239990234375,2235.89990234375,10198.830078125,630.4299926757812,3.694999933242798,8.050000190734863,17.947376251220703,14.763254165649414,22.299720764160156,9.09000015258789
2010-02-25,26.963564353389522,27.712173538413737,26.896627026914494,27.594690322875977,159071580.27339885,78.16999816894531,1.3536012172698975,1.5243902206420898,1107.800048828125,16.110000610351562,89.2699966430664,10321.0302734375,5278.2001953125,1102.93994140625,2234.219970703125,10101.9599609375,630.4600219726562,3.6419999599456787,7.889999866485596,17.940000534057617,14.713326454162598,22.276351928710938,9.069999694824219
2010-02-26,27.65615355244561,28.027724868273413,27.594678848067723,27.952590942382812,121314877.57987489,79.66000366210938,1.3631035089492798,1.523902416229248,1118.300048828125,16.5,88.9209976196289,10325.259765625,5354.5,1104.489990234375,2238.260009765625,10126.0302734375,628.5599975585938,3.5950000286102295,7.909999847412109,17.940000534057617,14.642006874084473,22.33087921142578,9.0600004196167
2010-03-01,28.10696126613759,28.619239601649255,28.065979947727186,28.549570083618164,131506740.92878282,78.69999694824219,1.356208086013794,1.4978805780410767,1117.800048828125,16.448999404907227,89.1500015258789,10403.7900390625,5405.89990234375,1115.7099609375,2273.570068359375,10172.0595703125,642.6500244140625,3.6059999465942383,8.210000038146973,18.13909149169922,14.884493827819824,22.60349464416504,9.770000457763672
2010-03-02,28.68344326738346,28.80092462167358,28.378807396443985,28.53044319152832,135439766.6643645,79.68000030517578,1.3620638847351074,1.5028102397918701,1136.9000244140625,17.04400062561035,88.73999786376953,10405.98046875,5484.10009765625,1118.31005859375,2280.7900390625,10221.83984375,648.3099975585938,3.614000082015991,8.380000114440918,18.146465301513672,14.761468887329102,22.167308807373047,9.569999694824219
2010-03-03,28.57279024364219,28.66978185045109,28.40612912318316,28.59601402282715,88988460.22361498,80.87000274658203,1.3701633214950562,1.5103002786636353,1142.699951171875,17.30900001525879,88.56999969482422,10396.759765625,5533.2001953125,1118.7900390625,2280.679931640625,10253.1396484375,649.260009765625,3.625,8.350000381469727,18.31605339050293,14.63487434387207,22.167308807373047,9.449999809265137
2010-03-04,28.604208403333956,28.81321692786248,28.500386281392693,28.784528732299805,87506495.13180187,80.20999908447266,1.3584003448486328,1.50360107421875,1132.5999755859375,17.1560001373291,89.16000366210938,10444.1396484375,5527.2001953125,1122.969970703125,2292.31005859375,10145.7197265625,652.469970703125,3.6059999465942383,8.5,18.397159576416016,14.642006874084473,22.299720764160156,9.40999984741211
2010-03-05,29.37058050355681,30.012635175410566,29.32003644930335,29.910179138183594,215065360.31087327,81.5,1.3628991842269897,1.5132943391799927,1134.800048828125,17.36199951171875,90.22000122070312,10566.2001953125,5599.7998046875,1138.699951171875,2326.35009765625,10368.9599609375,666.02001953125,3.681999921798706,8.609999656677246,18.588882446289062,14.827442169189453,22.266624450683594,9.460000038146973
2010-03-08,30.053620195579857,30.065913315777973,29.814557309733093,29.927940368652344,102770494.41501334,81.87000274658203,1.3616927862167358,1.504189133644104,1123.5999755859375,17.25200080871582,90.28600311279297,10552.51953125,5606.7001953125,1138.5,2332.2099609375,10585.919921875,667.1099853515625,3.7079999446868896,8.640000343322754,19.26725196838379,14.813176155090332,22.299720764160156,9.59000015258789
2010-03-09,29.800892845655028,30.73665270830208,29.765374122316135,30.466171264648438,219999660.99265462,81.48999786376953,1.3606922626495361,1.5016368627548218,1122.0,17.31800079345703,89.98899841308594,10564.3798828125,5602.2998046875,1140.449951171875,2340.679931640625,10567.650390625,669.6300048828125,3.7009999752044678,8.630000114440918,19.26725196838379,14.934419631958008,22.432130813598633,9.40999984741211
2010-03-10,30.56041848627186,30.8022152961628,30.490748991855934,30.714784622192383,142533189.64920098,82.08999633789062,1.3643310070037842,1.4970060586929321,1107.800048828125,16.993999481201172,90.47000122070312,10567.330078125,5640.60009765625,1145.6099853515625,2358.949951171875,10563.919921875,674.9299926757812,3.7200000286102295,8.920000076293945,19.077001571655273,15.112723350524902,22.564544677734375,9.869999885559082
2010-03-11,30.58092270391406,30.804960250854492,30.50715486613294,30.804960250854492,96987462.76884933,82.11000061035156,1.3685319423675537,1.507204532623291,1108.0,17.13599967956543,90.64800262451172,10611.83984375,5617.2998046875,1150.239990234375,2368.4599609375,10664.9501953125,677.219970703125,3.7200000286102295,8.949999809265137,19.149269104003906,15.155515670776367,22.72811508178711,9.800000190734863
2010-03-12,31.016692145356316,31.109583600467662,30.839102214052925,30.955219268798828,99527221.04440314,81.23999786376953,1.376993179321289,1.5216069221496582,1101.5,17.02400016784668,90.54000091552734,10624.6904296875,5625.7001953125,1149.989990234375,2367.659912109375,10751.259765625,676.5900268554688,3.7100000381469727,8.930000305175781,19.08290672302246,15.169777870178223,22.798221588134766,9.970000267028809
2010-03-15,30.804961523201,30.804961523201,30.087771040648075,30.57819175720215,117977621.3664618,79.80000305175781,1.3677457571029663,1.505434513092041,1105.0999755859375,17.08300018310547,90.31999969482422,10642.150390625,5593.89990234375,1150.510009765625,2362.2099609375,10751.98046875,674.4099731445312,3.7039999961853027,8.920000076293945,19.230377197265625,15.098454475402832,22.813783645629883,9.729999542236328
2010-03-16,30.62463890366574,30.733923646553134,30.396503035894824,30.661521911621094,106838766.81143257,81.69999694824219,1.3768794536590576,1.5236934423446655,1122.199951171875,17.33300018310547,90.29000091552734,10685.98046875,5620.39990234375,1159.4599609375,2378.010009765625,10721.7099609375,679.5800170898438,3.6530001163482666,9.399999618530273,19.281993865966797,15.697543144226074,22.87611198425293,10.210000038146973
2010-03-17,30.707968928351395,30.93473503937201,30.50032463755068,30.61644172668457,107806836.63986813,82.93000030517578,1.3738338947296143,1.5317922830581665,1124.0,17.50200080871582,90.40299987792969,10733.669921875,5644.60009765625,1166.2099609375,2389.090087890625,10846.98046875,683.97998046875,3.6419999599456787,9.670000076293945,19.363107681274414,15.863364219665527,23.0786075592041,10.399999618530273
2010-03-18,30.59048504967573,30.73665461853719,30.410162860096648,30.6888427734375,81785429.51821275,82.19999694824219,1.361396312713623,1.5253669023513794,1127.4000244140625,17.406999588012695,90.4800033569336,10779.169921875,5642.60009765625,1165.8299560546875,2391.280029296875,10744.0302734375,681.6099853515625,3.671999931335449,9.390000343322754,19.422094345092773,15.833051681518555,23.063037872314453,10.15999984741211
2010-03-19,30.758513442494337,30.769442281531408,30.2216451682284,30.360971450805664,132929579.7755094,80.68000030517578,1.353692889213562,1.5017945766448975,1107.4000244140625,17.017000198364258,90.5199966430664,10741.98046875,5650.10009765625,1159.9000244140625,2374.409912109375,10824.7197265625,673.8900146484375,3.687000036239624,9.109999656677246,19.281993865966797,15.685064315795898,23.047454833984375,9.949999809265137
2010-03-22,30.12191581731309,30.873255078915097,30.074103982085546,30.702497482299805,109112704.1178832,81.25,1.356704831123352,1.5108022689819336,1099.300048828125,16.920000076293945,90.33999633789062,10785.8896484375,5644.5,1165.81005859375,2395.39990234375,,682.9099731445312,3.6630001068115234,9.3100004196167,19.377853393554688,15.861587524414062,23.055246353149414,10.329999923706055
2010-03-23,30.82680726449583,31.253024583834335,30.61370225263575,31.195648193359375,144018306.947275,81.91000366210938,1.3468012809753418,1.5021330118179321,1103.5,17.011999130249023,90.36599731445312,10888.830078125,5673.60009765625,1174.1700439453125,2415.239990234375,10774.150390625,690.2999877929688,3.680000066757202,9.449999809265137,19.6433048248291,16.1700439453125,23.273345947265625,10.539999961853027
2010-03-24,31.124621041432206,31.447014484839336,31.0795377582565,31.333629608154297,143026757.4505002,80.61000061035156,1.3331022262573242,1.4898910522460938,1088.5999755859375,16.625999450683594,92.01399993896484,10836.150390625,5677.89990234375,1167.719970703125,2398.760009765625,10815.0302734375,683.6799926757812,3.8289999961853027,9.229999542236328,19.503206253051758,15.997087478637695,23.094194412231445,10.430000305175781
2010-03-25,31.5467390495571,31.552199821180146,30.907412919316645,30.96205711364746,129874900.12931369,80.52999877929688,1.3307074308395386,1.4844944477081299,1092.699951171875,16.726999282836914,92.51300048828125,10841.2099609375,5727.7001953125,1165.72998046875,2397.409912109375,10828.849609375,679.0999755859375,3.9010000228881836,9.029999732971191,19.488454818725586,15.940032958984375,23.37459945678711,10.380000114440918
2010-03-26,31.280344485176744,31.686068384186648,31.221603818182604,31.54262924194336,153208787.18775004,80.0,1.3410038948059082,1.4898022413253784,1104.199951171875,16.893999099731445,92.50700378417969,10850.3603515625,5703.0,1166.5899658203125,2395.1298828125,10996.3701171875,678.969970703125,3.8550000190734863,9.020000457763672,19.517213821411133,15.861587524414062,23.10198402404785,10.489999771118164
2010-03-29,31.82952161812799,31.94835635545458,31.641002748218604,31.746191024780273,129271643.98760554,82.16999816894531,1.3481086492538452,1.498194694519043,1110.300048828125,17.37299919128418,92.48999786376953,10895.8603515625,5710.7001953125,1173.219970703125,2404.360107421875,10986.4697265625,682.25,3.864000082015991,9.109999656677246,19.54744529724121,15.925774574279785,23.047454833984375,10.630000114440918
2010-03-30,32.343169884858455,32.44152582262407,32.00028656022265,32.21817398071289,126060124.96696177,82.37000274658203,1.3424079418182373,1.5074089765548706,1104.5,17.31599998474121,92.81999969482422,10907.419921875,5672.2998046875,1173.27001953125,2410.68994140625,11097.1396484375,683.9400024414062,3.868000030517578,9.270000457763672,19.650676727294922,15.932902336120605,23.187658309936523,10.789999961853027
2010-03-31,32.2188392384115,32.32266319100453,32.02895616525157,32.10272216796875,102954379.13156681,83.76000213623047,1.3508037328720093,1.5183724164962769,1113.300048828125,17.511999130249023,93.5199966430664,10856.6298828125,5679.60009765625,1169.4300537109375,2397.9599609375,11089.9404296875,678.6400146484375,3.8329999446868896,9.270000457763672,19.193510055541992,15.89724063873291,22.81185531616211,10.369999885559082
2010-04-01,32.467463611446256,32.61226704192652,31.795354782698045,32.2352294921875,144189303.2922873,84.87000274658203,1.3584003448486328,1.5291922092437744,1125.0999755859375,17.875999450683594,93.8499984741211,10927.0703125,5744.89990234375,1178.0999755859375,2402.580078125,11244.400390625,683.97998046875,3.8589999675750732,9.369999885559082,19.04604148864746,15.968561172485352,22.7125301361084,10.170000076293945
2010-04-05,32.10272164044025,32.58221524146043,32.07130305815547,32.57948303222656,163639772.70815337,86.62000274658203,1.34890878200531,1.5298004150390625,1132.9000244140625,18.104000091552734,94.33000183105469,10973.5498046875,,1187.43994140625,2429.530029296875,11339.2998046875,697.6500244140625,3.99399995803833,9.529999732971191,19.296741485595703,16.111204147338867,22.798221588134766,10.600000381469727
2010-04-06,32.55080153380505,32.81855078320189,32.37594376446121,32.72292709350586,106865108.58759134,86.83999633789062,1.3401951789855957,1.5270905494689941,1135.0999755859375,17.91699981689453,93.79399871826172,10969.990234375,5780.39990234375,1189.43994140625,2436.81005859375,11282.3203125,701.47998046875,3.9679999351501465,9.350000381469727,19.333614349365234,15.975692749023438,22.837162017822266,10.229999542236328
2010-04-07,32.747511967728556,33.04805136812667,32.60272310173186,32.86772918701172,150251038.465512,85.87999725341797,1.3348461389541626,1.5242043733596802,1152.300048828125,18.184999465942383,93.30899810791016,10897.51953125,5762.10009765625,1182.449951171875,2431.159912109375,11292.830078125,699.4600219726562,3.86299991607666,9.65999984741211,19.422094345092773,16.011356353759766,22.860525131225586,10.5600004196167
2010-04-08,32.84040736978153,32.99613966645261,32.518013938230176,32.778934478759766,136979789.9620563,85.38999938964844,1.336112380027771,1.5283042192459106,1152.199951171875,18.115999221801758,93.41999816894531,10927.0703125,5712.7001953125,1186.43994140625,2436.81005859375,11168.2001953125,699.6400146484375,3.8959999084472656,9.420000076293945,19.377853393554688,15.911510467529297,23.30449676513672,10.579999923706055
2010-04-09,32.979740837318474,33.04394592704529,32.84859844877414,33.0302848815918,79890630.25736149,84.91999816894531,1.3500925302505493,1.536995530128479,1161.0999755859375,18.34000015258789,93.16000366210938,10997.349609375,5771.0,1194.3699951171875,2454.050048828125,11204.33984375,702.9500122070312,3.888000011444092,9.300000190734863,19.613815307617188,16.08267593383789,23.631629943847656,10.729999542236328
2010-04-12,33.181929054662454,33.20515101390214,33.033025445462975,33.09859848022461,77231453.59624957,84.33999633789062,1.3596007823944092,1.5373972654342651,1161.5999755859375,18.402999877929688,93.18299865722656,11005.9697265625,5777.7001953125,1196.47998046875,2457.8701171875,11251.900390625,705.0599975585938,3.8459999561309814,9.420000076293945,19.56219482421875,16.0748291015625,23.616046905517578,10.819999694824219
2010-04-13,33.09039946177248,33.16826561102497,32.93739937285197,33.11772155761719,71092406.35390772,84.05000305175781,1.3608589172363281,1.5377753973007202,1152.800048828125,18.238000869750977,93.18000030517578,11019.419921875,5761.7001953125,1197.300048828125,2465.989990234375,11161.23046875,707.030029296875,3.811000108718872,9.5600004196167,19.49582862854004,16.239505767822266,23.717304229736328,10.760000228881836
2010-04-14,33.49201950471226,33.57945020143659,33.341751642526766,33.56305694580078,96599129.50284277,85.83999633789062,1.3655978441238403,1.5472211837768555,1159.0,18.40399932861328,93.31800079345703,11123.1103515625,5796.2998046875,1210.6500244140625,2504.860107421875,11204.900390625,722.4000244140625,3.8550000190734863,9.890000343322754,19.820270538330078,16.774478912353516,24.00550079345703,11.300000190734863
2010-04-15,33.59858651939007,34.01933593985842,33.53847789597575,34.004310607910156,90075005.56745389,85.51000213623047,1.3574045896530151,1.54655122756958,1159.699951171875,18.423999786376953,93.04000091552734,11144.5703125,5825.0,1211.6700439453125,2515.68994140625,11273.7900390625,724.2100219726562,3.8480000495910645,10.15999984741211,20.063596725463867,17.274431228637695,24.0444393157959,11.180000305175781
2010-04-16,34.013866581039046,34.30757365836307,33.40733060589156,33.796661376953125,179427179.31080145,83.23999786376953,1.3504024744033813,1.536405086517334,1136.300048828125,17.66900062561035,92.1500015258789,11018.66015625,5744.0,1192.1300048828125,2481.260009765625,11102.1796875,714.6199951171875,3.7699999809265137,9.8100004196167,19.894001007080078,17.05975914001465,23.888671875,10.920000076293945
