Date,Open,High,Low,Close,Volume,CL=F,EURUSD=X,GBPUSD=X,GC=F,SI=F,USDJPY=X,^DJI,^FTSE,^GSPC,^IXIC,^N225,^RUT,^TNX,AAPL,AMD,INTC,MSFT,NVDA
2010-01-21,11.088787544864628,11.2728010151058,10.816768859758785,10.864771842956543,20213436.093848296,76.08000183105469,1.4097015857696533,1.620509147644043,1102.699951171875,17.496000289916992,90.39299774169922,10389.8798828125,5335.10009765625,1116.47998046875,2265.699951171875,10868.41015625,628.3599853515625,3.6110000610351562,6.390000820159912,8.989999771118164,14.745179176330566,23.265817642211914,3.9167473316192627
2010-01-22,10.680758351682835,10.712760592463422,10.088715752751575,10.104717254638672,38486171.48281253,74.54000091552734,1.414107084274292,1.611006498336792,1089.199951171875,16.917999267578125,89.80999755859375,10172.98046875,5303.0,1091.760009765625,2205.2900390625,10590.5498046875,617.1199951171875,3.5980000495910645,6.073066711425781,7.880000114440918,14.087162971496582,22.4517822265625,3.7812111377716064
2010-01-25,10.12871741159257,10.352733067577455,10.072713688344725,10.112716674804688,31814253.769861642,75.26000213623047,1.4150075912475586,1.6250121593475342,1095.199951171875,17.131000518798828,90.41500091552734,10196.8603515625,5260.2998046875,1096.780029296875,2210.800048828125,10512.6904296875,618.1099853515625,3.630000114440918,6.236448764801025,8.069999694824219,14.377259254455566,22.730886459350586,3.845533847808838
2010-01-26,10.176722495979192,10.40873893258829,10.112718014362446,10.120718002319336,29519775.135515995,74.70999908447266,1.4082324504852295,1.614700198173523,1097.9000244140625,16.84600067138672,89.62999725341797,10194.2900390625,5276.89990234375,1092.1700439453125,2203.72998046875,10325.2802734375,612.1599731445312,3.630000114440918,6.324587821960449,8.09000015258789,14.15084457397461,22.870424270629883,3.723780632019043
2010-01-27,10.200724712034601,10.456742656727695,10.152720965907816,10.432741165161133,24360770.714650918,73.66999816894531,1.4030951261520386,1.6178088188171387,1084.4000244140625,16.42799949645996,89.94999694824219,10236.16015625,5217.5,1097.5,2221.409912109375,10252.080078125,618.3800048828125,3.6440000534057617,6.384166240692139,8.1899995803833,14.320657730102539,23.00222396850586,3.8248581886291504
2010-01-28,10.4647444257056,10.472745178003565,9.880703241841376,10.088717460632324,28015273.072978474,73.63999938964844,1.3968042135238647,1.614309310913086,1083.5999755859375,16.20199966430664,89.77799987792969,10120.4599609375,5145.7001953125,1084.530029296875,2179.0,10414.2900390625,607.9299926757812,3.6579999923706055,6.120359897613525,7.880000114440918,14.094243049621582,22.60683250427246,3.696213722229004
2010-01-29,10.224725460150687,10.280729953725402,9.72068959593989,9.744691848754883,20482733.709708437,72.88999938964844,1.3866932392120361,1.5984909534454346,1083.0,16.183000564575195,90.2699966430664,10067.330078125,5188.5,1073.8699951171875,2147.35009765625,10198.0400390625,602.0399780273438,3.6089999675750732,5.89832067489624,7.460000038146973,13.726318359375,21.847074508666992,3.535409927368164
2010-02-01,9.87269983076651,10.048712518951803,9.7846931051771,10.01671028137207,16182986.93821196,74.43000030517578,1.3926994800567627,1.595252513885498,1104.300048828125,16.652999877929688,90.76000213623047,10185.5302734375,5247.39990234375,1089.18994140625,2171.199951171875,10205.01953125,609.25,3.6540000438690186,5.980319023132324,7.980000019073486,13.87490177154541,22.025386810302734,3.8064799308776855
2010-02-02,10.072717264416456,10.072717264416456,9.880703776831151,10.008712768554688,17221226.091248106,77.2300033569336,1.3976240158081055,1.599206805229187,1117.4000244140625,16.736000061035156,90.4280014038086,10296.849609375,5283.2998046875,1103.3199462890625,2190.06005859375,10371.08984375,614.0499877929688,3.634999990463257,6.015021800994873,7.909999847412109,14.087162971496582,22.064146041870117,3.845533847808838
2010-02-03,9.880703908727446,9.98471064364586,9.696690408423155,9.824699401855469,28938300.692369122,76.9800033569336,1.3901052474975586,1.5920017957687378,1111.4000244140625,16.309999465942383,90.83999633789062,10270.5498046875,5253.2001953125,1097.280029296875,2190.909912109375,10404.330078125,610.6599731445312,3.703000068664551,6.118518352508545,7.809999942779541,14.035815238952637,22.195940017700195,3.877692937850952
2010-02-04,9.776694904589968,9.776694904589968,9.328662733608189,9.44067096710205,32592235.86769046,73.13999938964844,1.3744947910308838,1.5769885778427124,1062.4000244140625,15.343000411987305,89.41000366210938,10002.1796875,5139.2998046875,1063.1099853515625,2125.429931640625,10355.98046875,589.6799926757812,3.609999895095825,5.898014068603516,7.190000057220459,13.565102577209473,21.583480834960938,3.6525676250457764
2010-02-05,9.440670753321557,9.816697677327554,9.344664025212428,9.78469467163086,35027688.12758868,71.19000244140625,1.368007779121399,1.565802812576294,1052.199951171875,14.822999954223633,89.22000122070312,10012.23046875,5060.89990234375,1066.18994140625,2141.1201171875,10057.08984375,592.97998046875,3.5460000038146973,6.002738952636719,7.349999904632568,13.886042594909668,21.723031997680664,3.726078987121582
2010-02-08,9.800698240530101,9.864702739428752,9.624685487061905,9.65668773651123,14382144.64090329,71.88999938964844,1.3654673099517822,1.5576082468032837,1065.699951171875,15.07800006866455,89.22000122070312,9908.3896484375,5092.2998046875,1056.739990234375,2126.050048828125,9951.8203125,586.489990234375,3.5920000076293945,5.96158504486084,7.420000076293945,13.800457954406738,21.490446090698242,3.719186782836914
2010-02-09,9.792694046594463,9.920702999413704,9.632682855570412,9.720688819885254,16900158.096420478,73.75,1.378207802772522,1.5693906545639038,1076.699951171875,15.430999755859375,89.76799774169922,10058.6396484375,5111.7998046875,1070.52001953125,2150.8701171875,9932.900390625,595.1699829101562,3.632999897003174,6.025157451629639,7.539999961853027,14.014420509338379,21.715274810791016,3.689323663711548
2010-02-10,9.76069318035199,9.856699908461119,9.680687955091207,9.78469467163086,13771698.24732901,74.5199966430664,1.3753266334533691,1.5612071752548218,1075.800048828125,15.302000045776367,89.93000030517578,10038.3798828125,5132.0,1068.1300048828125,2147.8701171875,9963.990234375,595.8200073242188,3.694000005722046,5.99229621887207,7.639999866485596,14.042948722839355,21.69976806640625,3.7605364322662354
2010-02-11,9.7766951486794,10.02471235068794,9.648686171772582,9.976709365844727,14711525.706630973,75.27999877929688,1.3681762218475342,1.5702037811279297,1094.199951171875,15.592000007629395,89.80999755859375,10144.1904296875,5161.5,1078.469970703125,2177.409912109375,,605.4600219726562,3.7330000400543213,6.101321220397949,7.840000152587891,14.306833267211914,21.800552368164062,3.9328267574310303
2010-02-12,9.84069963713281,10.176723583010054,9.720690649037401,9.976709365844727,19000230.55108991,74.12999725341797,1.363493800163269,1.5698094367980957,1089.5,15.449000358581543,89.94999694824219,10099.1396484375,5142.5,1075.510009765625,2183.530029296875,10092.1904296875,610.719970703125,3.693000078201294,6.153836250305176,7.869999885559082,14.570711135864258,21.653255462646484,3.985661268234253
2010-02-16,10.13672205849161,10.376739306531224,10.048716064841065,10.360737800598145,17332114.495975014,77.01000213623047,1.3767088651657104,1.579005479812622,1119.300048828125,16.149999618530273,90.24400329589844,10268.8095703125,5244.10009765625,1094.8699951171875,2214.18994140625,10034.25,620.8400268554688,3.6640000343322754,6.246583461761475,8.0600004196167,14.777545928955078,22.081642150878906,4.059175491333008
2010-02-17,10.472744332820605,10.520747316746936,10.200724880592485,10.392738342285156,20163512.852989815,77.33000183105469,1.3606922626495361,1.5682092905044556,1119.5,16.097999572753906,91.05000305175781,10309.240234375,5276.60009765625,1099.510009765625,2226.2900390625,10306.830078125,624.8300170898438,3.742000102996826,6.220478534698486,8.029999732971191,14.734749794006348,22.26858139038086,4.098226547241211
2010-02-18,10.224727219028438,10.232727971343074,9.848701016165357,10.144721984863281,36172333.46097126,79.05999755859375,1.3461486101150513,1.5423054695129395,1118.0,16.059999465942383,91.97699737548828,10392.900390625,5325.10009765625,1106.75,2241.7099609375,10335.6904296875,629.3200073242188,3.802999973297119,6.232148170471191,7.949999809265137,14.863127708435059,22.564558029174805,3.8294525146484375
2010-02-19,10.096715290826033,10.112716790790946,9.88070038225429,10.00070858001709,23273969.030090332,79.80999755859375,1.3615074157714844,1.5464078187942505,1121.300048828125,16.413000106811523,91.54000091552734,10402.349609375,5358.2001953125,1109.1700439453125,2243.8701171875,10123.580078125,631.6199951171875,3.7820000648498535,6.193451881408691,7.929999828338623,14.848872184753418,22.408775329589844,3.808777332305908
2010-02-22,10.073061234666662,10.121296503125155,9.960513552719485,10.008748054504395,18247033.268840946,80.16000366210938,1.3605626821517944,1.548658847808838,1112.5999755859375,16.222000122070312,91.23500061035156,10383.3798828125,5352.10009765625,1108.010009765625,2242.030029296875,10400.4697265625,632.25,3.7990000247955322,6.155064105987549,7.900000095367432,14.884522438049316,22.37761878967285,3.815669536590576
2010-02-23,10.008749947313229,10.032867202766628,9.598752771236798,9.655027389526367,24307998.136007454,78.86000061035156,1.3527040481567383,1.5445923805236816,1102.699951171875,15.887999534606934,90.16000366210938,10282.41015625,5315.10009765625,1094.5999755859375,2213.43994140625,10352.099609375,625.0700073242188,3.690999984741211,6.051875114440918,7.789999961853027,14.54218578338623,22.06606674194336,3.723780632019043
2010-02-24,9.711299805260525,9.984631215564239,9.687182553373026,9.864044189453125,20599532.10112709,80.0,1.354316234588623,1.5417109727859497,1096.5,15.9399995803833,90.27899932861328,10374.16015625,5342.89990234375,1105.239990234375,2235.89990234375,10198.830078125,630.4299926757812,3.694999933242798,6.162436008453369,8.050000190734863,14.763284683227539,22.299732208251953,3.8018856048583984
2010-02-25,9.703260925862313,9.847965977396358,9.598751807162575,9.823848724365234,17483717.034254,78.16999816894531,1.3536012172698975,1.5243902206420898,1107.800048828125,16.110000610351562,89.2699966430664,10321.0302734375,5278.2001953125,1102.93994140625,2234.219970703125,10101.9599609375,630.4600219726562,3.6419999599456787,6.203587532043457,7.889999866485596,14.71335220336914,22.276365280151367,3.767427682876587
2010-02-26,9.864045695583513,9.88816295115345,9.671105351002819,9.839927673339844,12767949.527440343,79.66000366210938,1.3631035089492798,1.523902416229248,1118.300048828125,16.5,88.9209976196289,10325.259765625,5354.5,1104.489990234375,2238.260009765625,10126.0302734375,628.5599975585938,3.5950000286102295,6.284049987792969,7.909999847412109,14.642037391662598,22.33089256286621,3.7214839458465576
2010-03-01,9.888160576613519,10.048943519592285,9.880121237796192,10.048943519592285,13236548.795555115,78.69999694824219,1.356208086013794,1.4978805780410767,1117.800048828125,16.448999404907227,89.1500015258789,10403.7900390625,5405.89990234375,1115.7099609375,2273.570068359375,10172.0595703125,642.6500244140625,3.6059999465942383,6.4182562828063965,8.210000038146973,14.884522438049316,22.60350799560547,3.8708019256591797
2010-03-02,10.089137764544857,10.161490268488215,9.928354848378182,9.984628677368164,18025148.74719292,79.68000030517578,1.3620638847351074,1.5028102397918701,1136.9000244140625,17.04400062561035,88.73999786376953,10405.98046875,5484.10009765625,1118.31005859375,2280.7900390625,10221.83984375,648.3099975585938,3.614000082015991,6.413956642150879,8.380000114440918,14.763284683227539,22.167322158813477,3.86850643157959
2010-03-03,10.008750489471737,10.089142367569409,9.920320036903313,9.960515975952148,13690363.047930716,80.87000274658203,1.3701633214950562,1.5103002786636353,1142.699951171875,17.30900001525879,88.56999969482422,10396.759765625,5533.2001953125,1118.7900390625,2280.679931640625,10253.1396484375,649.260009765625,3.625,6.428696632385254,8.350000381469727,14.634903907775879,22.167322158813477,3.8202643394470215
2010-03-04,9.968554329144377,10.032867523525404,9.719340892586331,9.856006622314453,22042484.089025572,80.20999908447266,1.3584003448486328,1.50360107421875,1132.5999755859375,17.1560001373291,89.16000366210938,10444.1396484375,5527.2001953125,1122.969970703125,2292.31005859375,10145.7197265625,652.469970703125,3.6059999465942383,6.471076488494873,8.5,14.642037391662598,22.299732208251953,3.827155113220215
2010-03-05,9.91227877643121,9.9926706389625,9.83188691389992,9.880122184753418,19287944.040152404,81.5,1.3628991842269897,1.5132943391799927,1134.800048828125,17.36199951171875,90.22000122070312,10566.2001953125,5599.7998046875,1138.699951171875,2326.35009765625,10368.9599609375,666.02001953125,3.681999921798706,6.724135398864746,8.609999656677246,14.827473640441895,22.26858139038086,3.9443142414093018
2010-03-08,10.065026637642232,10.07306521333241,9.89620428136632,9.936399459838867,23888921.814752772,81.87000274658203,1.3616927862167358,1.504189133644104,1123.5999755859375,17.25200080871582,90.28600311279297,10552.51953125,5606.7001953125,1138.5,2332.2099609375,10585.919921875,667.1099853515625,3.7079999446868896,6.728127956390381,8.640000343322754,14.813202857971191,22.299732208251953,3.8868839740753174
2010-03-09,9.888161524341271,9.984631299374646,9.839926253487773,9.880122184753418,19745934.733897317,81.48999786376953,1.3606922626495361,1.5016368627548218,1122.0,17.31800079345703,89.98899841308594,10564.3798828125,5602.2998046875,1140.449951171875,2340.679931640625,10567.650390625,669.6300048828125,3.7009999752044678,6.849128723144531,8.630000114440918,14.934450149536133,22.432144165039062,4.031606197357178
2010-03-10,9.880124259814185,10.089142532955444,9.856007002659048,10.073063850402832,28232796.824234013,82.08999633789062,1.3643310070037842,1.4970060586929321,1107.800048828125,16.993999481201172,90.47000122070312,10567.330078125,5640.60009765625,1145.6099853515625,2358.949951171875,10563.919921875,674.9299926757812,3.7200000286102295,6.905022621154785,8.920000076293945,15.112751007080078,22.564558029174805,4.040796279907227
2010-03-11,10.048946508783487,10.065025191200952,9.87208483556024,9.976593971252441,24594836.776033618,82.11000061035156,1.3685319423675537,1.507204532623291,1108.0,17.13599967956543,90.64800262451172,10611.83984375,5617.2998046875,1150.239990234375,2368.4599609375,10664.9501953125,677.219970703125,3.7200000286102295,6.925290107727051,8.949999809265137,15.155546188354492,22.728130340576172,3.948908805847168
2010-03-12,10.089143898060538,10.089143898060538,9.888164939002255,9.936399459838867,20154089.622780904,81.23999786376953,1.376993179321289,1.5216069221496582,1101.5,17.02400016784668,90.54000091552734,10624.6904296875,5625.7001953125,1149.989990234375,2367.659912109375,10751.259765625,676.5900268554688,3.7100000381469727,6.959074974060059,8.930000305175781,15.169808387756348,22.798234939575195,3.9626901149749756
2010-03-15,9.912280071890432,9.912280071890432,9.743457751849833,9.831888198852539,19020885.777463716,79.80000305175781,1.3677457571029663,1.505434513092041,1105.0999755859375,17.08300018310547,90.31999969482422,10642.150390625,5593.89990234375,1150.510009765625,2362.2099609375,10751.98046875,674.4099731445312,3.7039999961853027,6.874312400817871,8.920000076293945,15.098487854003906,22.813796997070312,3.942016363143921
2010-03-16,9.831886425721365,10.04090464458553,9.80776917482891,10.008748054504395,23953386.403691035,81.69999694824219,1.3768794536590576,1.5236934423446655,1122.199951171875,17.33300018310547,90.29000091552734,10685.98046875,5620.39990234375,1159.4599609375,2378.010009765625,10721.7099609375,679.5800170898438,3.6530001163482666,6.893045425415039,9.399999618530273,15.697575569152832,22.87612533569336,4.079848766326904
2010-03-17,10.048945865949849,10.201689505775848,10.008749929151305,10.177572250366211,22327391.057502795,82.93000030517578,1.3738338947296143,1.5317922830581665,1124.0,17.50200080871582,90.40299987792969,10733.669921875,5644.60009765625,1166.2099609375,2389.090087890625,10846.98046875,683.97998046875,3.6419999599456787,6.88291072845459,9.670000076293945,15.861616134643555,23.0786190032959,4.157955646514893
2010-03-18,10.185610419309096,10.266002283657913,10.07306196255548,10.153453826904297,15022288.03419636,82.19999694824219,1.361396312713623,1.5253669023513794,1127.4000244140625,17.406999588012695,90.4800033569336,10779.169921875,5642.60009765625,1165.8299560546875,2391.280029296875,10744.0302734375,681.6099853515625,3.671999931335449,6.8991875648498535,9.390000343322754,15.833084106445312,23.063051223754883,4.010931015014648
2010-03-19,10.185610042585674,10.217766633801135,9.944435225132915,10.040904998779297,19907280.300295174,80.68000030517578,1.353692889213562,1.5017945766448975,1107.4000244140625,17.017000198364258,90.5199966430664,10741.98046875,5650.10009765625,1159.9000244140625,2374.409912109375,10824.7197265625,673.8900146484375,3.687000036239624,6.825481414794922,9.109999656677246,15.683314323425293,23.047468185424805,3.9626901149749756
2010-03-22,10.000712533483679,10.306200639223425,9.960517355541349,10.274044036865234,21108498.22511356,81.25,1.356704831123352,1.5108022689819336,1099.300048828125,16.920000076293945,90.33999633789062,10785.8896484375,5644.5,1165.81005859375,2395.39990234375,,682.9099731445312,3.6630001068115234,6.902258396148682,9.3100004196167,15.861616134643555,23.055261611938477,4.027013778686523
2010-03-23,10.306198996536523,10.708156845283485,10.290121081256995,10.643843650817871,31875016.230924893,81.91000366210938,1.3468012809753418,1.5021330118179321,1103.5,17.011999130249023,90.36599731445312,10888.830078125,5673.60009765625,1174.1700439453125,2415.239990234375,10774.150390625,690.2999877929688,3.680000066757202,7.013124465942383,9.449999809265137,16.16828727722168,23.273359298706055,4.109713554382324
2010-03-24,10.595606060342666,10.635801220201897,10.378548517069877,10.45090103149414,27435303.430146437,80.61000061035156,1.3331022262573242,1.4898910522460938,1088.5999755859375,16.625999450683594,92.01399993896484,10836.150390625,5677.89990234375,1167.719970703125,2398.760009765625,10815.0302734375,683.6799926757812,3.8289999961853027,7.044142246246338,9.229999542236328,15.997114181518555,23.094205856323242,3.971879005432129
2010-03-25,10.53129335426763,10.756389479547696,10.523254015267808,10.579527854919434,30772599.068181917,80.52999877929688,1.3307074308395386,1.4844944477081299,1092.699951171875,16.726999282836914,92.51300048828125,10841.2099609375,5727.7001953125,1165.72998046875,2397.409912109375,10828.849609375,679.0999755859375,3.9010000228881836,6.960607528686523,9.029999732971191,15.940062522888184,23.374614715576172,3.9833664894104004
2010-03-26,10.675998115932087,10.812663818546254,10.458941319627796,10.61972427368164,24190542.030592803,80.0,1.3410038948059082,1.4898022413253784,1104.199951171875,16.893999099731445,92.50700378417969,10850.3603515625,5703.0,1166.5899658203125,2395.1298828125,10996.3701171875,678.969970703125,3.8550000190734863,7.09113073348999,9.020000457763672,15.861616134643555,23.10199737548828,3.9833664894104004
2010-03-29,10.675998139365523,10.812663842279667,10.627763636380298,10.700116157531738,22371040.04493375,82.16999816894531,1.3481086492538452,1.498194694519043,1110.300048828125,17.37299919128418,92.48999786376953,10895.8603515625,5710.7001953125,1173.219970703125,2404.360107421875,10986.4697265625,682.25,3.864000082015991,7.1368889808654785,9.109999656677246,15.925806045532227,23.047468185424805,4.033904075622559
2010-03-30,10.756391137332137,10.933252789218473,10.635803333770403,10.812664985656738,31646058.136050966,82.37000274658203,1.3424079418182373,1.5074089765548706,1104.5,17.31599998474121,92.81999969482422,10907.419921875,5672.2998046875,1173.27001953125,2410.68994140625,11097.1396484375,683.9400024414062,3.868000030517578,7.243150234222412,9.270000457763672,15.932930946350098,23.187673568725586,4.049984455108643
2010-03-31,10.804624961766518,11.053839126686391,10.79658638870998,10.828742980957031,32811331.756525747,83.76000213623047,1.3508037328720093,1.5183724164962769,1113.300048828125,17.511999130249023,93.5199966430664,10856.6298828125,5679.60009765625,1169.4300537109375,2397.9599609375,11089.9404296875,678.6400146484375,3.8329999446868896,7.217044830322266,9.270000457763672,15.897274017333984,22.813796997070312,3.9971494674682617
2010-04-01,10.957369245388094,11.037760341901798,10.667959917926225,10.73227310180664,29833869.364681475,84.87000274658203,1.3584003448486328,1.5291922092437744,1125.0999755859375,17.875999450683594,93.8499984741211,10927.0703125,5744.89990234375,1178.0999755859375,2402.580078125,11244.400390625,683.97998046875,3.8589999675750732,7.246834754943848,9.369999885559082,15.96859359741211,22.71254539489746,3.9558000564575195
2010-04-05,10.788546585543813,10.941290200487598,10.748350655293258,10.868938446044922,23579244.696597554,86.62000274658203,1.34890878200531,1.5298004150390625,1132.9000244140625,18.104000091552734,94.33000183105469,10973.5498046875,,1187.43994140625,2429.530029296875,11339.2998046875,697.6500244140625,3.99399995803833,7.32422399520874,9.529999732971191,16.111234664916992,22.798234939575195,4.015525817871094
2010-04-06,10.796585386523207,10.901094493293536,10.764428797261072,10.836780548095703,13226419.734578563,86.83999633789062,1.3401951789855957,1.5270905494689941,1135.0999755859375,17.91699981689453,93.79399871826172,10969.990234375,5780.39990234375,1189.43994140625,2436.81005859375,11282.3203125,701.47998046875,3.9679999351501465,7.356471538543701,9.350000381469727,15.975727081298828,22.837175369262695,3.9167473316192627
2010-04-07,10.828743894820594,11.021683464585534,10.748352024081687,10.917174339294434,16778201.77067405,85.87999725341797,1.3348461389541626,1.5242043733596802,1152.300048828125,18.184999465942383,93.30899810791016,10897.51953125,5762.10009765625,1182.449951171875,2431.159912109375,11292.830078125,699.4600219726562,3.86299991607666,7.389023780822754,9.65999984741211,16.01138687133789,22.860538482666016,3.942016363143921
2010-04-08,10.85285999346297,10.85285999346297,10.692077035783427,10.724233627319336,23452789.271206956,85.38999938964844,1.336112380027771,1.5283042192459106,1152.199951171875,18.115999221801758,93.41999816894531,10927.0703125,5712.7001953125,1186.43994140625,2436.81005859375,11168.2001953125,699.6400146484375,3.8959999084472656,7.369062423706055,9.420000076293945,15.911538124084473,23.304508209228516,3.877692937850952
2010-04-09,10.740311777272414,10.828742980957031,10.700116611968825,10.828742980957031,12417360.32979714,84.91999816894531,1.3500925302505493,1.536995530128479,1161.0999755859375,18.34000015258789,93.16000366210938,10997.349609375,5771.0,1194.3699951171875,2454.050048828125,11204.33984375,702.9500122070312,3.888000011444092,7.425570964813232,9.300000190734863,16.082706451416016,23.631643295288086,3.9029645919799805
2010-04-12,10.852859738998303,11.045799283689943,10.788546557434424,10.957368850708008,19464081.39679491,84.33999633789062,1.3596007823944092,1.5373972654342651,1161.5999755859375,18.402999877929688,93.18299865722656,11005.9697265625,5777.7001953125,1196.47998046875,2457.8701171875,11251.900390625,705.0599975585938,3.8459999561309814,7.440927505493164,9.420000076293945,16.07557487487793,23.616060256958008,3.9741766452789307
2010-04-13,10.933252186081626,11.126191741128402,10.90109559357383,11.094035148620605,22818661.37102844,84.05000305175781,1.3608589172363281,1.5377753973007202,1152.800048828125,18.238000869750977,93.18000030517578,11019.419921875,5761.7001953125,1197.300048828125,2465.989990234375,11161.23046875,707.030029296875,3.811000108718872,7.445224285125732,9.5600004196167,16.239612579345703,23.71731948852539,4.056877136230469
2010-04-14,11.286975329988726,11.656776547685702,11.25481873569654,11.584424018859863,36506049.659542896,85.83999633789062,1.3655978441238403,1.5472211837768555,1159.0,18.40399932861328,93.31800079345703,11123.1103515625,5796.2998046875,1210.6500244140625,2504.860107421875,11204.900390625,722.4000244140625,3.8550000190734863,7.545345783233643,9.890000343322754,16.774513244628906,24.005512237548828,4.107415199279785
2010-04-15,11.61657908210313,11.648735672157121,11.463835471015063,11.528148651123047,18462482.612269547,85.51000213623047,1.3574045896530151,1.54655122756958,1159.699951171875,18.423999786376953,93.04000091552734,11144.5703125,5825.0,1211.6700439453125,2515.68994140625,11273.7900390625,724.2100219726562,3.8480000495910645,7.644539833068848,10.15999984741211,17.27374839782715,24.04445457458496,4.137279987335205
2010-04-16,11.471877736374937,11.61658204519142,11.399525198629807,11.544229507446289,27144696.73927719,83.23999786376953,1.3504024744033813,1.536405086517334,1136.300048828125,17.66900062561035,92.1500015258789,11018.66015625,5744.0,1192.1300048828125,2481.260009765625,11102.1796875,714.6199951171875,3.7699999809265137,7.5978593826293945,9.8100004196167,17.05979347229004,23.88868522644043,3.919044256210327
