Date,Open,High,Low,Close,Volume,CL=F,EURUSD=X,GBPUSD=X,GC=F,SI=F,USDJPY=X,^DJI,^FTSE,^GSPC,^IXIC,^N225,^RUT,^TNX,EBAY,F,GM,MGM,SBUX
2010-07-21,4.131999969482422,4.179999828338623,3.9000000953674316,4.044000148773193,6262500.0,76.55999755859375,1.276796817779541,1.5183953046798706,1191.5999755859375,17.79800033569336,86.86100006103516,10120.5302734375,5214.60009765625,1069.5899658203125,2187.330078125,9278.830078125,612.6400146484375,2.8919999599456787,8.193317413330078,7.948662281036377,,9.15621566772461,10.475937843322754
2010-07-22,4.099999904632568,4.25,4.073999881744385,4.199999809265137,4789000.0,79.30000305175781,1.2903059720993042,1.5272072553634644,1195.5,18.114999771118164,87.1240005493164,10322.2998046875,5313.7998046875,1093.6700439453125,2245.889892578125,9220.8798828125,635.47998046875,2.931999921798706,8.506102561950684,8.32028865814209,,9.590875625610352,10.467611312866211
2010-07-23,4.23799991607666,4.311999797821045,4.211999893188477,4.257999897003174,3268000.0,78.9800033569336,1.291305661201477,1.543900728225708,1187.699951171875,18.09600067138672,87.5199966430664,10424.6201171875,5312.60009765625,1102.6600341796875,2269.469970703125,9430.9599609375,650.6500244140625,2.99399995803833,8.567033767700195,8.753852844238281,,9.940494537353516,10.563339233398438
2010-07-26,4.300000190734863,4.300000190734863,4.059999942779541,4.190000057220459,4611000.0,78.9800033569336,1.299899935722351,1.5489946603775024,1183.0,18.19499969482422,86.99800109863281,10525.4296875,5351.10009765625,1115.010009765625,2296.429931640625,9503.66015625,665.219970703125,2.99399995803833,8.587347030639648,8.905255317687988,,10.356255531311035,10.567502975463867
2010-07-27,4.182000160217285,4.236000061035156,4.052000045776367,4.110000133514404,3098500.0,77.5,1.2990893125534058,1.558797836303711,1158.0,17.621000289916992,87.81600189208984,10537.6904296875,5365.7001953125,1113.8399658203125,2288.25,9496.849609375,662.1699829101562,3.046999931335449,8.546724319458008,8.967195510864258,,10.535788536071777,10.480095863342285
2010-07-28,4.110000133514404,4.179999828338623,4.1020002365112305,4.144000053405762,2336000.0,76.98999786376953,1.2992243766784668,1.5594055652618408,1160.4000244140625,17.42300033569336,87.4520034790039,10497.8798828125,5319.7001953125,1106.1300048828125,2264.56005859375,9753.26953125,650.760009765625,3.000999927520752,8.546724319458008,8.884610176086426,,10.488541603088379,10.401018142700195
2010-07-29,4.1539998054504395,4.176000118255615,4.0,4.070000171661377,3080000.0,78.36000061035156,1.307805061340332,1.5612316131591797,1168.4000244140625,17.60099983215332,86.68299865722656,10467.16015625,5314.0,1101.530029296875,2251.68994140625,9696.01953125,650.4299926757812,2.999000072479248,8.437047004699707,8.9259033203125,,10.384602546691895,10.3302640914917
2010-07-30,4.039999961853027,4.0879998207092285,3.9100000858306885,3.98799991607666,2134500.0,78.94999694824219,1.3039000034332275,1.5687997341156006,1181.699951171875,17.98699951171875,86.44000244140625,10465.9404296875,5258.0,1101.5999755859375,2254.699951171875,9537.2998046875,650.8900146484375,2.9070000648498535,8.493917465209961,8.788261413574219,,10.261764526367188,10.342750549316406
2010-08-02,4.099999904632568,4.193999767303467,4.065999984741211,4.184000015258789,3590500.0,81.33999633789062,1.3175925016403198,1.5889915227890015,1183.4000244140625,18.402999877929688,86.5979995727539,10674.3798828125,5397.10009765625,1125.8599853515625,2295.360107421875,9570.3095703125,661.8599853515625,2.9630000591278076,8.717334747314453,9.056660652160645,,10.64918041229248,10.32601261138916
2010-08-03,4.199999809265137,4.389999866485596,4.164000034332275,4.389999866485596,6152500.0,82.55000305175781,1.3225064277648926,1.5945911407470703,1185.199951171875,18.406999588012695,85.77999877929688,10636.3798828125,5396.5,1120.4599609375,2283.52001953125,9694.009765625,655.6599731445312,2.9140000343322754,8.518289566040039,8.884610176086426,,10.5546875,10.342750549316406
2010-08-04,4.389999866485596,4.435999870300293,4.170000076293945,4.251999855041504,4565000.0,82.47000122070312,1.3225064277648926,1.5945911407470703,1193.699951171875,18.26300048828125,85.77999877929688,10680.4296875,5386.2001953125,1127.239990234375,2303.570068359375,9489.33984375,662.9600219726562,2.9519999027252197,8.571097373962402,9.022250175476074,,10.375153541564941,10.535210609436035
2010-08-05,4.308000087738037,4.309999942779541,4.010000228881836,4.090000152587891,3981000.0,82.01000213623047,1.3158068656921387,1.5891934633255005,1197.199951171875,18.308000564575195,86.30000305175781,10674.98046875,5365.7998046875,1125.81005859375,2293.06005859375,9653.919921875,655.0700073242188,2.9149999618530273,8.55890941619873,8.932785034179688,,10.138925552368164,10.535210609436035
2010-08-06,4.019999980926514,4.0320000648498535,3.9040000438690186,3.9179999828338623,3709500.0,80.69999694824219,1.3181308507919312,1.589142918586731,1203.4000244140625,18.458999633789062,85.83300018310547,10653.5595703125,5332.39990234375,1121.6400146484375,2288.469970703125,9642.1201171875,650.6799926757812,2.8239998817443848,8.713272094726562,8.974079132080078,,10.120024681091309,10.59797191619873
2010-08-09,3.9800000190734863,3.996000051498413,3.890000104904175,3.9200000762939453,4063500.0,81.4800033569336,1.3285682201385498,1.5978014469146729,1200.699951171875,18.229000091552734,85.34400177001953,10698.75,5410.5,1127.7900390625,2305.68994140625,9572.490234375,659.52001953125,2.822000026702881,8.928565979003906,8.980958938598633,,10.460195541381836,10.736041069030762
2010-08-10,3.930000066757202,3.930000066757202,3.7639999389648438,3.805999994277954,6406500.0,80.25,1.3229963779449463,1.590609073638916,1196.199951171875,18.145999908447266,85.89700317382812,10644.25,5376.39990234375,1121.06005859375,2277.169921875,9551.0498046875,646.3599853515625,2.7809998989105225,8.900128364562988,8.891491889953613,,10.27121353149414,10.627262115478516
2010-08-11,3.73799991607666,3.7760000228881836,3.569999933242798,3.5799999237060547,3988000.0,78.0199966430664,1.3184958696365356,1.5857913494110107,1197.5,17.889999389648438,85.36000061035156,10378.830078125,5245.2001953125,1089.469970703125,2208.6298828125,9292.849609375,620.3900146484375,2.684999942779541,8.632030487060547,8.540511131286621,,9.581425666809082,10.317648887634277
2010-08-12,3.559999942779541,3.5799999237060547,3.4779999256134033,3.5199999809265137,3455000.0,75.73999786376953,1.284406065940857,1.563281536102295,1214.800048828125,18.05299949645996,85.1719970703125,10319.9501953125,5266.10009765625,1083.6099853515625,2190.27001953125,9212.58984375,616.97998046875,2.734999895095825,8.7701416015625,8.444167137145996,,9.51528263092041,10.233970642089844
2010-08-13,3.635999917984009,3.690000057220459,3.5320000648498535,3.6640000343322754,3170000.0,75.38999938964844,1.2829889059066772,1.5587736368179321,1214.9000244140625,18.097000122070312,86.0739974975586,10303.150390625,5275.39990234375,1079.25,2173.47998046875,9253.4599609375,609.489990234375,2.687999963760376,8.73358154296875,8.36158275604248,,9.5341796875,10.037322044372559
2010-08-16,3.690000057220459,3.759999990463257,3.6519999504089355,3.75600004196167,2429000.0,75.23999786376953,1.277090311050415,1.5603058338165283,1224.5,18.417999267578125,86.13999938964844,10302.009765625,5276.10009765625,1079.3800048828125,2181.8701171875,9196.669921875,615.0999755859375,2.575000047683716,8.956998825073242,8.251470565795898,,9.401891708374023,9.966193199157715
2010-08-17,3.7920000553131104,3.880000114440918,3.75600004196167,3.8299999237060547,2239500.0,75.7699966430664,1.2811970710754395,1.5646023750305176,1226.5999755859375,18.586000442504883,85.30699920654297,10405.849609375,5350.60009765625,1092.5400390625,2209.43994140625,9161.6796875,626.2999877929688,2.6449999809265137,9.078863143920898,8.368460655212402,,9.723163604736328,10.167024612426758
2010-08-18,3.9179999828338623,3.9179999828338623,3.7200000286102295,3.753999948501587,3006500.0,75.41999816894531,1.2879958152770996,1.5578023195266724,1229.699951171875,18.389999389648438,85.59500122070312,10415.5400390625,5302.89990234375,1094.1600341796875,2215.699951171875,9240.5400390625,628.0399780273438,2.6410000324249268,9.237285614013672,8.395991325378418,,9.609774589538574,10.250699996948242
2010-08-19,3.7079999446868896,3.8499999046325684,3.6659998893737793,3.757999897003174,2895500.0,74.43000030517578,1.28564453125,1.5598920583724976,1233.800048828125,18.31800079345703,85.44000244140625,10271.2099609375,5211.2998046875,1075.6300048828125,2178.949951171875,9362.6796875,610.9600219726562,2.5789999961853027,9.395709991455078,8.182650566101074,,9.392440795898438,10.058241844177246
2010-08-20,3.7300000190734863,3.822000026702881,3.7019999027252197,3.819999933242798,1480000.0,73.45999908447266,1.2808033227920532,1.557705283164978,1227.199951171875,17.98200035095215,85.34400177001953,10213.6201171875,5195.2998046875,1071.68994140625,2179.760009765625,9179.3798828125,610.780029296875,2.611999988555908,9.493202209472656,8.100065231323242,,9.373544692993164,10.062426567077637
2010-08-23,3.818000078201294,4.078000068664551,3.799999952316284,4.026000022888184,5440500.0,73.0999984741211,1.2710033655166626,1.554508924484253,1226.9000244140625,17.982999801635742,85.55999755859375,10174.41015625,5234.7998046875,1067.3599853515625,2159.6298828125,9116.6904296875,602.6699829101562,2.6070001125335693,9.452579498291016,7.989955425262451,,9.137313842773438,9.907618522644043
2010-08-24,3.8499999046325684,3.941999912261963,3.7899999618530273,3.8399999141693115,3365500.0,71.62999725341797,1.2635036706924438,1.5496188402175903,1231.800048828125,18.368999481201172,85.14099884033203,10040.4501953125,5156.0,1051.8699951171875,2123.760009765625,8995.1396484375,595.5900268554688,2.499000072479248,9.290094375610352,7.735320568084717,,8.740450859069824,9.547797203063965
2010-08-25,3.8320000171661377,3.996000051498413,3.7119998931884766,3.9800000190734863,2516500.0,72.5199966430664,1.263296127319336,1.5410932302474976,1239.5,19.02199935913086,84.1780014038086,10060.0595703125,5109.39990234375,1055.3299560546875,2141.5400390625,8845.3896484375,604.8699951171875,2.5380001068115234,9.4078950881958,7.790377616882324,,8.87274169921875,9.773731231689453
2010-08-26,3.9779999256134033,4.053999900817871,3.9200000762939453,3.950000047683716,2169000.0,73.36000061035156,1.26639986038208,1.5472211837768555,1235.4000244140625,18.97800064086914,84.68399810791016,9985.8095703125,5155.7998046875,1047.219970703125,2118.68994140625,8906.48046875,599.760009765625,2.499000072479248,9.233223915100098,7.687150478363037,,8.636514663696289,9.736080169677734
2010-08-27,3.950000047683716,3.9739999771118164,3.9000000953674316,3.940000057220459,1898000.0,75.16999816894531,1.2706480026245117,1.5519996881484985,1236.0,19.038999557495117,84.34600067138672,10150.650390625,5201.60009765625,1064.5899658203125,2153.6298828125,8991.0595703125,616.760009765625,2.6519999504089355,9.416019439697266,7.955546855926514,,8.88218879699707,9.819751739501953
2010-08-30,3.940000057220459,4.038000106811523,3.921999931335449,3.9739999771118164,3664000.0,74.69999694824219,1.2753963470458984,1.5533980131149292,1237.0999755859375,19.038000106811523,85.5009994506836,10009.73046875,,1048.9200439453125,2119.969970703125,9149.259765625,601.719970703125,2.5450000762939453,9.395709991455078,7.811025619506836,,8.560919761657715,9.803019523620605
2010-08-31,3.931999921798706,3.9579999446868896,3.865999937057495,3.8959999084472656,1005500.0,71.91999816894531,1.266592264175415,1.54659903049469,1248.300048828125,19.398000717163086,84.53199768066406,10014.7197265625,5225.2001953125,1049.3299560546875,2114.030029296875,8824.0595703125,602.0599975585938,2.4769999980926514,9.436330795288086,7.769733905792236,,8.513673782348633,9.614737510681152
2010-09-01,3.9240000247955322,4.138000011444092,3.9200000762939453,4.090000152587891,2474500.0,73.91000366210938,1.268729567527771,1.5349900722503662,1246.300048828125,19.358999252319336,84.13999938964844,10269.4697265625,5366.39990234375,1080.2900390625,2176.840087890625,8927.01953125,624.989990234375,2.5820000171661377,9.761301040649414,7.989955425262451,,8.740450859069824,9.907618522644043
2010-09-02,4.073999881744385,4.248000144958496,4.061999797821045,4.211999893188477,2435500.0,75.0199966430664,1.2802950143814087,1.5448071956634521,1251.5,19.63800048828125,84.40699768066406,10320.099609375,5371.0,1090.0999755859375,2200.010009765625,9062.83984375,632.260009765625,2.628000020980835,9.773487091064453,8.058774948120117,,8.98613166809082,10.317648887634277
2010-09-03,4.173999786376953,4.260000228881836,4.131999969482422,4.210000038146973,2173000.0,74.5999984741211,1.2825939655303955,1.5395984649658203,1249.199951171875,19.915000915527344,84.25,10447.9296875,5428.2001953125,1104.510009765625,2233.75,9114.1298828125,643.3599853515625,2.7060000896453857,9.801923751831055,8.306527137756348,,9.297952651977539,10.48918628692627
2010-09-07,4.122000217437744,4.199999809265137,4.099999904632568,4.107999801635742,1217000.0,74.08999633789062,1.2868356704711914,1.5395036935806274,1257.300048828125,19.882999420166016,84.12000274658203,10340.6904296875,5407.7998046875,1091.8399658203125,2208.889892578125,9226.0,629.2899780273438,2.6089999675750732,9.558195114135742,8.120711326599121,,9.042825698852539,10.405509948730469
2010-09-08,4.131999969482422,4.190000057220459,4.119999885559082,4.179999828338623,1442000.0,74.66999816894531,1.2677966356277466,1.53487229347229,1255.5999755859375,19.97800064086914,83.73200225830078,10387.009765625,5429.7001953125,1098.8699951171875,2228.8701171875,9024.599609375,634.25,2.6540000438690186,9.980655670166016,8.120711326599121,,9.657020568847656,10.3678560256958
2010-09-09,4.199999809265137,4.210000038146973,4.138000011444092,4.142000198364258,1881000.0,74.25,1.2732040882110596,1.5473887920379639,1248.9000244140625,19.81399917602539,83.94999694824219,10415.240234375,5494.2001953125,1104.1800537109375,2236.199951171875,9098.3896484375,634.6199951171875,2.760999917984009,9.870979309082031,8.0863037109375,,9.704265594482422,10.388774871826172
2010-09-10,4.150000095367432,4.185999870300293,3.9519999027252197,4.033999919891357,1933000.0,76.44999694824219,1.269309401512146,1.5425909757614136,1244.5,19.802000045776367,83.93000030517578,10462.76953125,5501.60009765625,1109.550048828125,2242.47998046875,9239.169921875,636.4600219726562,2.7950000762939453,9.7897367477417,8.113828659057617,,9.770410537719727,10.627262115478516
2010-09-13,4.177999973297119,4.179999828338623,4.099999904632568,4.144000053405762,1804000.0,77.19000244140625,1.2716983556747437,1.5370900630950928,1245.0999755859375,20.110000610351562,84.30699920654297,10544.1298828125,5565.5,1121.9000244140625,2285.7099609375,9321.8203125,652.280029296875,2.740999937057495,9.870979309082031,8.251470565795898,,9.959391593933105,10.773700714111328
2010-09-14,4.107999801635742,4.320000171661377,4.105999946594238,4.223999977111816,3273500.0,76.80000305175781,1.2872000932693481,1.5428051948547363,1269.699951171875,20.400999069213867,83.68099975585938,10526.490234375,5567.39990234375,1121.0999755859375,2289.77001953125,9299.3095703125,649.22998046875,2.6659998893737793,9.850669860839844,8.244587898254395,,9.760958671569824,10.786250114440918
2010-09-15,4.196000099182129,4.400000095367432,4.1579999923706055,4.395999908447266,3423000.0,76.0199966430664,1.2991737127304077,1.5533980131149292,1266.699951171875,20.54199981689453,83.0479965209961,10572.73046875,5555.60009765625,1125.0699462890625,2301.320068359375,,652.510009765625,2.7230000495910645,9.8262939453125,8.1688871383667,,9.883798599243164,10.773700714111328
2010-09-16,4.429999828338623,4.631999969482422,4.168000221252441,4.188000202178955,13422500.0,74.56999969482422,1.3015071153640747,1.563403844833374,1271.9000244140625,20.7450008392334,85.69999694824219,10594.830078125,5540.10009765625,1124.6600341796875,2303.25,9509.5,647.8099975585938,2.759000062942505,9.708495140075684,8.56116008758545,,9.675914764404297,10.765329360961914
2010-09-17,4.203999996185303,4.263999938964844,3.9600000381469727,4.046000003814697,5992500.0,73.66000366210938,1.3075997829437256,1.5628174543380737,1275.5999755859375,20.790000915527344,85.8479995727539,10607.849609375,5508.5,1125.5899658203125,2315.610107421875,9626.08984375,651.4400024414062,2.746000051498413,9.838481903076172,8.595566749572754,,9.52473258972168,10.68165397644043
2010-09-20,4.133999824523926,4.269999980926514,4.0320000648498535,4.211999893188477,4737500.0,74.86000061035156,1.3043931722640991,1.5646023750305176,1279.0,20.777000427246094,85.69000244140625,10753.6201171875,5602.5,1142.7099609375,2355.830078125,,669.97998046875,2.7060000896453857,10.013154029846191,8.650623321533203,,10.27121353149414,10.99544906616211
2010-09-21,4.177999973297119,4.309999942779541,4.133999824523926,4.1539998054504395,3980000.0,73.5199966430664,1.3066941499710083,1.5548230409622192,1272.4000244140625,20.6200008392334,85.7020034790039,10761.0302734375,5576.2001953125,1139.780029296875,2349.35009765625,9602.1103515625,664.6599731445312,2.5940001010894775,10.049713134765625,8.636861801147461,,10.138925552368164,10.945240020751953
2010-09-22,4.173999786376953,4.190000057220459,3.9600000381469727,3.9739999771118164,4814500.0,74.70999908447266,1.3256973028182983,1.5616947412490845,1290.199951171875,21.035999298095703,85.11299896240234,10739.3095703125,5551.89990234375,1134.280029296875,2334.550048828125,9566.3203125,656.7100219726562,2.5480000972747803,9.887227058410645,8.519866943359375,,9.978290557861328,10.849008560180664
2010-09-23,3.9779999256134033,4.0279998779296875,3.9000000953674316,3.9119999408721924,3340500.0,75.18000030517578,1.3391003608703613,1.5646023750305176,1294.300048828125,21.194000244140625,84.4800033569336,10662.419921875,5547.10009765625,1124.8299560546875,2327.080078125,,648.8400268554688,2.555000066757202,9.850669860839844,8.471692085266113,,9.609774589538574,10.648180961608887
2010-09-24,3.990000009536743,4.038000106811523,3.930000066757202,4.019999980926514,2894500.0,76.48999786376953,1.331912636756897,1.56788969039917,1296.0,21.382999420166016,84.51000213623047,10860.259765625,5598.5,1148.6700439453125,2381.219970703125,9471.669921875,671.010009765625,2.611999988555908,10.049713134765625,8.643742561340332,,10.082228660583496,10.93268871307373
2010-09-27,4.079999923706055,4.1620001792907715,4.010000228881836,4.105999946594238,2093000.0,76.5199966430664,1.3479087352752686,1.5831050872802734,1296.699951171875,21.454999923706055,84.31600189208984,10812.0400390625,5573.39990234375,1142.1600341796875,2369.77001953125,9603.1396484375,668.2899780273438,2.5169999599456787,10.06190013885498,8.588687896728516,,10.630279541015625,10.941057205200195
2010-09-28,4.208000183105469,4.297999858856201,4.1519999504089355,4.28000020980835,6072500.0,76.18000030517578,1.3439054489135742,1.5810027122497559,1306.5999755859375,21.687999725341797,84.2750015258789,10858.1396484375,5578.39990234375,1147.699951171875,2379.590087890625,9495.759765625,675.4299926757812,2.4560000896453857,10.102519989013672,8.61621379852295,,10.809813499450684,10.936873435974121
2010-09-29,4.23799991607666,4.406000137329102,4.22599983215332,4.395999908447266,9846500.0,77.86000061035156,1.3570915460586548,1.5803030729293823,1308.5,21.929000854492188,83.89199829101562,10835.2802734375,5569.2998046875,1144.72998046875,2376.56005859375,9559.3798828125,677.6400146484375,2.50600004196167,10.151267051696777,8.485454559326172,,10.611380577087402,10.794617652893066
2010-09-30,4.400000095367432,4.429999828338623,4.038000106811523,4.081999778747559,10979000.0,79.97000122070312,1.3628062009811401,1.57957923412323,1307.800048828125,21.79800033569336,83.76599884033203,10788.0498046875,5548.60009765625,1141.199951171875,2368.6201171875,9369.349609375,676.1400146484375,2.5169999599456787,9.911599159240723,8.4235200881958,,10.658626556396484,10.690018653869629
2010-10-01,4.138000011444092,4.150000095367432,4.061999797821045,4.119999885559082,2988500.0,81.58000183105469,1.3622123003005981,1.571659803390503,1316.0999755859375,22.03700065612793,83.56999969482422,10829.6796875,5592.89990234375,1146.239990234375,2370.75,9404.23046875,679.2899780273438,2.5260000228881836,9.935972213745117,8.437284469604492,,10.630279541015625,10.853192329406738
2010-10-04,4.085999965667725,4.234000205993652,4.059999942779541,4.197999954223633,3218000.0,81.47000122070312,1.377695083618164,1.582003116607666,1315.4000244140625,22.01300048828125,83.33300018310547,10751.26953125,5556.0,1137.030029296875,2344.52001953125,9381.0595703125,669.4500122070312,2.4790000915527344,9.781611442565918,8.83643627166748,,10.734219551086426,10.748592376708984
2010-10-05,4.230000019073486,4.25600004196167,4.202000141143799,4.223999977111816,1660000.0,82.81999969482422,1.367409110069275,1.5824286937713623,1338.9000244140625,22.714000701904297,83.50299835205078,10944.7197265625,5635.7998046875,1160.75,2399.830078125,9518.759765625,689.3499755859375,2.4739999771118164,9.988780975341797,8.9534330368042,,11.06494140625,10.982900619506836
2010-10-06,4.211999893188477,4.251999855041504,4.064000129699707,4.0920000076293945,1567000.0,83.2300033569336,1.3833937644958496,1.589142918586731,1346.4000244140625,23.020000457763672,83.19000244140625,10967.650390625,5681.39990234375,1159.969970703125,2380.659912109375,9691.4296875,685.3300170898438,2.3989999294281006,9.931910514831543,9.111715316772461,,10.979897499084473,10.920136451721191
2010-10-07,4.113999843597412,4.127999782562256,4.067999839782715,4.085999965667725,705000.0,81.66999816894531,1.3920016288757324,1.5864957571029663,1333.9000244140625,22.565000534057617,82.96700286865234,10948.580078125,5662.10009765625,1158.06005859375,2383.669921875,9684.8095703125,684.22998046875,2.3959999084472656,10.053775787353516,9.166769027709961,,11.06494140625,10.907586097717285
2010-10-08,4.085999965667725,4.1579999923706055,4.078000068664551,4.085999965667725,1339000.0,82.66000366210938,1.3927963972091675,1.5880074501037598,1344.199951171875,23.086999893188477,82.37999725341797,11006.48046875,5657.60009765625,1165.1500244140625,2401.909912109375,9588.8798828125,693.8200073242188,2.38100004196167,9.996903419494629,9.400757789611816,,12.813033103942871,10.907586097717285
2010-10-11,4.0879998207092285,4.139999866485596,4.013999938964844,4.047999858856201,856000.0,82.20999908447266,1.3977607488632202,1.594870924949646,1353.300048828125,23.33099937438965,81.81999969482422,11010.33984375,5672.39990234375,1165.3199462890625,2402.330078125,,693.47998046875,,9.866918563842773,9.4833402633667,,12.737435340881348,10.874114036560059
2010-10-12,4.039999961853027,4.056000232696533,4.00600004196167,4.047999858856201,1220000.0,81.66999816894531,1.3880213499069214,1.5892945528030396,1345.699951171875,23.128999710083008,82.08899688720703,11020.400390625,5661.60009765625,1169.77001953125,2417.919921875,9388.6396484375,696.0399780273438,2.421999931335449,9.931910514831543,9.4833402633667,,12.86027717590332,11.355269432067871
2010-10-13,4.127999782562256,4.170000076293945,4.072000026702881,4.107999801635742,1591000.0,83.01000213623047,1.3916915655136108,1.5811026096343994,1369.5,23.913999557495117,81.77999877929688,11096.080078125,5747.39990234375,1178.0999755859375,2441.22998046875,9403.509765625,706.469970703125,2.430999994277954,10.102519989013672,9.386992454528809,,11.433456420898438,11.405475616455078
2010-10-14,4.199999809265137,4.205999851226807,4.079999923706055,4.150000095367432,1474000.0,82.69000244140625,1.3967260122299194,1.5905078649520874,1376.699951171875,24.41699981689453,81.7979965209961,11094.5703125,5727.2001953125,1173.81005859375,2435.3798828125,9583.509765625,704.6900024414062,2.494999885559082,10.269068717956543,9.572805404663086,,10.923202514648438,11.476601600646973
