Date,Open,High,Low,Close,Volume,CL=F,EURUSD=X,GBPUSD=X,GC=F,SI=F,USDJPY=X,^DJI,^FTSE,^GSPC,^IXIC,^N225,^RUT,^TNX,AAPL,AMD,CSCO,INTC,MSFT
2010-01-21,10.029999732971191,10.239999771118164,9.760000228881836,9.800000190734863,38274420.0,76.08000183105469,1.4097015857696533,1.620509147644043,1102.699951171875,17.496000289916992,90.39299774169922,10389.8798828125,5335.10009765625,1116.47998046875,2265.699951171875,10868.41015625,628.3599853515625,3.6110000610351562,28.424163818359375,8.989999771118164,17.681922912597656,14.745150566101074,23.26580238342285
2010-01-22,9.699999809265137,9.711099624633789,9.09000015258789,9.130000114440918,44448911.0,74.54000091552734,1.414107084274292,1.611006498336792,1089.199951171875,16.917999267578125,89.80999755859375,10172.98046875,5303.0,1091.760009765625,2205.2900390625,10590.5498046875,617.1199951171875,3.5980000495910645,27.014102935791016,7.880000114440918,16.93718910217285,14.087133407592773,22.451766967773438
2010-01-25,9.260000228881836,9.420000076293945,9.170000076293945,9.329999923706055,23998999.0,75.26000213623047,1.4150075912475586,1.6250121593475342,1095.199951171875,17.131000518798828,90.41500091552734,10196.8603515625,5260.2998046875,1096.780029296875,2210.800048828125,10512.6904296875,618.1099853515625,3.630000114440918,27.741531372070312,8.069999694824219,16.951940536499023,14.37723159790039,22.730871200561523
2010-01-26,9.34000015258789,9.739999771118164,9.270000457763672,9.4399995803833,25159509.0,74.70999908447266,1.4082324504852295,1.614700198173523,1097.9000244140625,16.84600067138672,89.62999725341797,10194.2900390625,5276.89990234375,1092.1700439453125,2203.72998046875,10325.2802734375,612.1599731445312,3.630000114440918,28.132911682128906,8.09000015258789,16.88557243347168,14.1508150100708,22.870410919189453
2010-01-27,9.489999771118164,9.739999771118164,9.350000381469727,9.720000267028809,21637369.0,73.66999816894531,1.4030951261520386,1.6178088188171387,1084.4000244140625,16.42799949645996,89.94999694824219,10236.16015625,5217.5,1097.5,2221.409912109375,10252.080078125,618.3800048828125,3.6440000534057617,28.39847755432129,8.1899995803833,17.069913864135742,14.320626258850098,23.00221061706543
2010-01-28,9.729999542236328,9.75,9.100000381469727,9.399999618530273,32249821.0,73.63999938964844,1.3968042135238647,1.614309310913086,1083.5999755859375,16.20199966430664,89.77799987792969,10120.4599609375,5145.7001953125,1084.530029296875,2179.0,10414.2900390625,607.9299926757812,3.6579999923706055,27.224472045898438,7.880000114440918,16.605365753173828,14.09421443939209,22.60681915283203
2010-01-29,9.449999809265137,9.5,8.569999694824219,8.720000267028809,42658340.0,72.88999938964844,1.3866932392120361,1.5984909534454346,1083.0,16.183000564575195,90.2699966430664,10067.330078125,5188.5,1073.8699951171875,2147.35009765625,10198.0400390625,602.0399780273438,3.6089999675750732,26.237215042114258,7.460000038146973,16.568504333496094,13.726293563842773,21.847063064575195
2010-02-01,8.880000114440918,9.199999809265137,8.84000015258789,9.170000076293945,19407513.0,74.43000030517578,1.3926994800567627,1.595252513885498,1104.300048828125,16.652999877929688,90.76000213623047,10185.5302734375,5247.39990234375,1089.18994140625,2171.199951171875,10205.01953125,609.25,3.6540000438690186,26.601545333862305,7.980000019073486,16.76021957397461,13.874876022338867,22.025373458862305
2010-02-02,9.279999732971191,9.5,9.25,9.350000381469727,21667694.0,77.2300033569336,1.3976240158081055,1.599206805229187,1117.4000244140625,16.736000061035156,90.4280014038086,10296.849609375,5283.2998046875,1103.3199462890625,2190.06005859375,10371.08984375,614.0499877929688,3.634999990463257,26.75591468811035,7.909999847412109,16.97405433654785,14.087133407592773,22.06413459777832
2010-02-03,9.1899995803833,9.319999694824219,8.930000305175781,9.020000457763672,25368985.0,76.9800033569336,1.3901052474975586,1.5920017957687378,1111.4000244140625,16.309999465942383,90.83999633789062,10270.5498046875,5253.2001953125,1097.280029296875,2190.909912109375,10404.330078125,610.6599731445312,3.703000068664551,27.216278076171875,7.809999942779541,17.01093101501465,14.035787582397461,22.195926666259766
2010-02-04,9.180000305175781,9.180000305175781,8.550000190734863,8.609999656677246,26695954.0,73.13999938964844,1.3744947910308838,1.5769885778427124,1062.4000244140625,15.343000411987305,89.41000366210938,10002.1796875,5139.2998046875,1063.1099853515625,2125.429931640625,10355.98046875,589.6799926757812,3.609999895095825,26.235441207885742,7.190000057220459,17.077281951904297,13.565075874328613,21.583467483520508
2010-02-05,8.65999984741211,8.710000038146973,8.270000457763672,8.699999809265137,36414408.0,71.19000244140625,1.368007779121399,1.565802812576294,1052.199951171875,14.822999954223633,89.22000122070312,10012.23046875,5060.89990234375,1066.18994140625,2141.1201171875,10057.08984375,592.97998046875,3.5460000038146973,26.70126724243164,7.349999904632568,17.475465774536133,13.886019706726074,21.723018646240234
2010-02-08,8.800000190734863,9.050000190734863,8.59000015258789,8.90999984741211,20272931.0,71.88999938964844,1.3654673099517822,1.5576082468032837,1065.699951171875,15.07800006866455,89.22000122070312,9908.3896484375,5092.2998046875,1056.739990234375,2126.050048828125,9951.8203125,586.489990234375,3.5920000076293945,26.518220901489258,7.420000076293945,17.327255249023438,13.800431251525879,21.490432739257812
2010-02-09,9.140000343322754,9.279999732971191,8.84000015258789,9.079999923706055,20847739.0,73.75,1.378207802772522,1.5693906545639038,1076.699951171875,15.430999755859375,89.76799774169922,10058.6396484375,5111.7998046875,1070.52001953125,2150.8701171875,9932.900390625,595.1699829101562,3.632999897003174,26.80099105834961,7.539999961853027,17.615558624267578,14.01439094543457,21.715261459350586
2010-02-10,8.640000343322754,8.729999542236328,8.180000305175781,8.539999961853027,70629951.0,74.5199966430664,1.3753266334533691,1.5612071752548218,1075.800048828125,15.302000045776367,89.93000030517578,10038.3798828125,5132.0,1068.1300048828125,2147.8701171875,9963.990234375,595.8200073242188,3.694000005722046,26.654281616210938,7.639999866485596,17.51970100402832,14.04292106628418,21.699756622314453
2010-02-11,8.600000381469727,8.779999732971191,8.420000076293945,8.529999732971191,50942054.0,75.27999877929688,1.3681762218475342,1.5702037811279297,1094.199951171875,15.592000007629395,89.80999755859375,10144.1904296875,5161.5,1078.469970703125,2177.409912109375,,605.4600219726562,3.7330000400543213,27.139780044555664,7.840000152587891,17.645057678222656,14.306807518005371,21.800539016723633
2010-02-12,8.399999618530273,8.739999771118164,8.319999694824219,8.4399995803833,44235276.0,74.12999725341797,1.363493800163269,1.5698094367980957,1089.5,15.449000358581543,89.94999694824219,10099.1396484375,5142.5,1075.510009765625,2183.530029296875,10092.1904296875,610.719970703125,3.693000078201294,27.373380661010742,7.869999885559082,17.51970100402832,14.570684432983398,21.653240203857422
2010-02-16,8.649999618530273,8.710000038146973,8.489999771118164,8.630000114440918,25229230.0,77.01000213623047,1.3767088651657104,1.579005479812622,1119.300048828125,16.149999618530273,90.24400329589844,10268.8095703125,5244.10009765625,1094.8699951171875,2214.18994140625,10034.25,620.8400268554688,3.6640000343322754,27.785930633544922,8.0600004196167,17.696666717529297,14.777518272399902,22.081628799438477
2010-02-17,8.789999961853027,8.789999961853027,8.5600004196167,8.729999542236328,18429475.0,77.33000183105469,1.3606922626495361,1.5682092905044556,1119.5,16.097999572753906,91.05000305175781,10309.240234375,5276.60009765625,1099.510009765625,2226.2900390625,10306.830078125,624.8300170898438,3.742000102996826,27.669811248779297,8.029999732971191,17.748279571533203,14.734721183776855,22.26856803894043
2010-02-18,8.640000343322754,8.770000457763672,8.59000015258789,8.760000228881836,22490609.0,79.05999755859375,1.3461486101150513,1.5423054695129395,1118.0,16.059999465942383,91.97699737548828,10392.900390625,5325.10009765625,1106.75,2241.7099609375,10335.6904296875,629.3200073242188,3.802999973297119,27.721454620361328,7.949999809265137,17.90312957763672,14.863099098205566,22.563764572143555
2010-02-19,8.760000228881836,9.140000343322754,8.65999984741211,8.899999618530273,28673297.0,79.80999755859375,1.3615074157714844,1.5464078187942505,1121.300048828125,16.413000106811523,91.54000091552734,10402.349609375,5358.2001953125,1109.1700439453125,2243.8701171875,10123.580078125,631.6199951171875,3.7820000648498535,27.549602508544922,7.929999828338623,17.962116241455078,14.848840713500977,22.408761978149414
2010-02-22,9.069999694824219,9.109999656677246,8.90999984741211,8.9399995803833,16124498.0,80.16000366210938,1.3605626821517944,1.548658847808838,1112.5999755859375,16.222000122070312,91.23500061035156,10383.3798828125,5352.10009765625,1108.010009765625,2242.030029296875,10400.4697265625,632.25,3.7990000247955322,27.3782958984375,7.900000095367432,17.91788101196289,14.884493827819824,22.377605438232422
2010-02-23,8.829999923706055,8.829999923706055,8.420000076293945,8.609999656677246,28626057.0,78.86000061035156,1.3527040481567383,1.5445923805236816,1102.699951171875,15.887999534606934,90.16000366210938,10282.41015625,5315.10009765625,1094.5999755859375,2213.43994140625,10352.099609375,625.0700073242188,3.690999984741211,26.91970443725586,7.789999961853027,17.73353385925293,14.540740966796875,22.06605339050293
2010-02-24,8.699999809265137,9.229999542236328,8.640000343322754,9.09000015258789,34307563.0,80.0,1.354316234588623,1.5417109727859497,1096.5,15.9399995803833,90.27899932861328,10374.16015625,5342.89990234375,1105.239990234375,2235.89990234375,10198.830078125,630.4299926757812,3.694999933242798,27.411083221435547,8.050000190734863,17.947376251220703,14.763254165649414,22.299720764160156
2010-02-25,8.869999885559082,9.09000015258789,8.720000267028809,9.069999694824219,20925347.0,78.16999816894531,1.3536012172698975,1.5243902206420898,1107.800048828125,16.110000610351562,89.2699966430664,10321.0302734375,5278.2001953125,1102.93994140625,2234.219970703125,10101.9599609375,630.4600219726562,3.6419999599456787,27.594690322875977,7.889999866485596,17.940000534057617,14.713326454162598,22.276351928710938
2010-02-26,9.079999923706055,9.149999618530273,8.869999885559082,9.0600004196167,20385959.0,79.66000366210938,1.3631035089492798,1.523902416229248,1118.300048828125,16.5,88.9209976196289,10325.259765625,5354.5,1104.489990234375,2238.260009765625,10126.0302734375,628.5599975585938,3.5950000286102295,27.952590942382812,7.909999847412109,17.940000534057617,14.642006874084473,22.33087921142578
2010-03-01,9.25,9.789999961853027,9.199999809265137,9.770000457763672,39163036.0,78.69999694824219,1.356208086013794,1.4978805780410767,1117.800048828125,16.448999404907227,89.1500015258789,10403.7900390625,5405.89990234375,1115.7099609375,2273.570068359375,10172.0595703125,642.6500244140625,3.6059999465942383,28.549570083618164,8.210000038146973,18.13909149169922,14.884493827819824,22.60349464416504
2010-03-02,9.539999961853027,9.739999771118164,9.510000228881836,9.569999694824219,40227618.0,79.68000030517578,1.3620638847351074,1.5028102397918701,1136.9000244140625,17.04400062561035,88.73999786376953,10405.98046875,5484.10009765625,1118.31005859375,2280.7900390625,10221.83984375,648.3099975585938,3.614000082015991,28.53044319152832,8.380000114440918,18.146465301513672,14.761468887329102,22.167308807373047
2010-03-03,9.569999694824219,9.699999809265137,9.390000343322754,9.449999809265137,25133772.0,80.87000274658203,1.3701633214950562,1.5103002786636353,1142.699951171875,17.30900001525879,88.56999969482422,10396.759765625,5533.2001953125,1118.7900390625,2280.679931640625,10253.1396484375,649.260009765625,3.625,28.59601402282715,8.350000381469727,18.31605339050293,14.63487434387207,22.167308807373047
2010-03-04,9.40999984741211,9.430000305175781,9.170000076293945,9.40999984741211,19760002.0,80.20999908447266,1.3584003448486328,1.50360107421875,1132.5999755859375,17.1560001373291,89.16000366210938,10444.1396484375,5527.2001953125,1122.969970703125,2292.31005859375,10145.7197265625,652.469970703125,3.6059999465942383,28.784528732299805,8.5,18.397159576416016,14.642006874084473,22.299720764160156
2010-03-05,9.529999732971191,9.579999923706055,9.319999694824219,9.460000038146973,15692713.0,81.5,1.3628991842269897,1.5132943391799927,1134.800048828125,17.36199951171875,90.22000122070312,10566.2001953125,5599.7998046875,1138.699951171875,2326.35009765625,10368.9599609375,666.02001953125,3.681999921798706,29.910179138183594,8.609999656677246,18.588882446289062,14.827442169189453,22.266624450683594
2010-03-08,9.470000267028809,9.649999618530273,9.359999656677246,9.59000015258789,26708459.0,81.87000274658203,1.3616927862167358,1.504189133644104,1123.5999755859375,17.25200080871582,90.28600311279297,10552.51953125,5606.7001953125,1138.5,2332.2099609375,10585.919921875,667.1099853515625,3.7079999446868896,29.927940368652344,8.640000343322754,19.26725196838379,14.813176155090332,22.299720764160156
2010-03-09,9.5,9.600000381469727,9.34000015258789,9.40999984741211,33740299.0,81.48999786376953,1.3606922626495361,1.5016368627548218,1122.0,17.31800079345703,89.98899841308594,10564.3798828125,5602.2998046875,1140.449951171875,2340.679931640625,10567.650390625,669.6300048828125,3.7009999752044678,30.466171264648438,8.630000114440918,19.26725196838379,14.934419631958008,22.432130813598633
2010-03-10,9.619999885559082,9.960000038146973,9.569999694824219,9.869999885559082,39335089.0,82.08999633789062,1.3643310070037842,1.4970060586929321,1107.800048828125,16.993999481201172,90.47000122070312,10567.330078125,5640.60009765625,1145.6099853515625,2358.949951171875,10563.919921875,674.9299926757812,3.7200000286102295,30.714784622192383,8.920000076293945,19.077001571655273,15.112723350524902,22.564544677734375
2010-03-11,9.84000015258789,9.899999618530273,9.619999885559082,9.800000190734863,20022250.0,82.11000061035156,1.3685319423675537,1.507204532623291,1108.0,17.13599967956543,90.64800262451172,10611.83984375,5617.2998046875,1150.239990234375,2368.4599609375,10664.9501953125,677.219970703125,3.7200000286102295,30.804960250854492,8.949999809265137,19.149269104003906,15.155515670776367,22.72811508178711
2010-03-12,10.100000381469727,10.25,9.699999809265137,9.970000267028809,33693555.0,81.23999786376953,1.376993179321289,1.5216069221496582,1101.5,17.02400016784668,90.54000091552734,10624.6904296875,5625.7001953125,1149.989990234375,2367.659912109375,10751.259765625,676.5900268554688,3.7100000381469727,30.955219268798828,8.930000305175781,19.08290672302246,15.169777870178223,22.798221588134766
2010-03-15,9.880000114440918,9.9399995803833,9.600000381469727,9.729999542236328,25973361.0,79.80000305175781,1.3677457571029663,1.505434513092041,1105.0999755859375,17.08300018310547,90.31999969482422,10642.150390625,5593.89990234375,1150.510009765625,2362.2099609375,10751.98046875,674.4099731445312,3.7039999961853027,30.57819175720215,8.920000076293945,19.230377197265625,15.098454475402832,22.813783645629883
2010-03-16,9.850000381469727,10.239999771118164,9.800000190734863,10.210000038146973,24373532.0,81.69999694824219,1.3768794536590576,1.5236934423446655,1122.199951171875,17.33300018310547,90.29000091552734,10685.98046875,5620.39990234375,1159.4599609375,2378.010009765625,10721.7099609375,679.5800170898438,3.6530001163482666,30.661521911621094,9.399999618530273,19.281993865966797,15.697543144226074,22.87611198425293
2010-03-17,10.300000190734863,10.510000228881836,10.229999542236328,10.399999618530273,26406927.0,82.93000030517578,1.3738338947296143,1.5317922830581665,1124.0,17.50200080871582,90.40299987792969,10733.669921875,5644.60009765625,1166.2099609375,2389.090087890625,10846.98046875,683.97998046875,3.6419999599456787,30.61644172668457,9.670000076293945,19.363107681274414,15.863364219665527,23.0786075592041
2010-03-18,10.300000190734863,10.399999618530273,10.050000190734863,10.15999984741211,20233622.0,82.19999694824219,1.361396312713623,1.5253669023513794,1127.4000244140625,17.406999588012695,90.4800033569336,10779.169921875,5642.60009765625,1165.8299560546875,2391.280029296875,10744.0302734375,681.6099853515625,3.671999931335449,30.6888427734375,9.390000343322754,19.422094345092773,15.833051681518555,23.063037872314453
2010-03-19,10.220000267028809,10.270000457763672,9.949999809265137,9.949999809265137,19403872.0,80.68000030517578,1.353692889213562,1.5017945766448975,1107.4000244140625,17.017000198364258,90.5199966430664,10741.98046875,5650.10009765625,1159.9000244140625,2374.409912109375,10824.7197265625,673.8900146484375,3.687000036239624,30.360971450805664,9.109999656677246,19.281993865966797,15.685064315795898,23.047454833984375
2010-03-22,9.829999923706055,10.359999656677246,9.75,10.329999923706055,19351101.0,81.25,1.356704831123352,1.5108022689819336,1099.300048828125,16.920000076293945,90.33999633789062,10785.8896484375,5644.5,1165.81005859375,2395.39990234375,,682.9099731445312,3.6630001068115234,30.702497482299805,9.3100004196167,19.377853393554688,15.861587524414062,23.055246353149414
2010-03-23,10.420000076293945,10.569999694824219,10.34000015258789,10.539999961853027,22125127.0,81.91000366210938,1.3468012809753418,1.5021330118179321,1103.5,17.011999130249023,90.36599731445312,10888.830078125,5673.60009765625,1174.1700439453125,2415.239990234375,10774.150390625,690.2999877929688,3.680000066757202,31.195648193359375,9.449999809265137,19.6433048248291,16.1700439453125,23.273345947265625
2010-03-24,10.600000381469727,10.630000114440918,10.369999885559082,10.430000305175781,18190305.0,80.61000061035156,1.3331022262573242,1.4898910522460938,1088.5999755859375,16.625999450683594,92.01399993896484,10836.150390625,5677.89990234375,1167.719970703125,2398.760009765625,10815.0302734375,683.6799926757812,3.8289999961853027,31.333629608154297,9.229999542236328,19.503206253051758,15.997087478637695,23.094194412231445
2010-03-25,10.65999984741211,10.789999961853027,10.350000381469727,10.380000114440918,24980132.0,80.52999877929688,1.3307074308395386,1.4844944477081299,1092.699951171875,16.726999282836914,92.51300048828125,10841.2099609375,5727.7001953125,1165.72998046875,2397.409912109375,10828.849609375,679.0999755859375,3.9010000228881836,30.96205711364746,9.029999732971191,19.488454818725586,15.940032958984375,23.37459945678711
2010-03-26,10.5,10.729999542236328,10.260000228881836,10.489999771118164,25900306.0,80.0,1.3410038948059082,1.4898022413253784,1104.199951171875,16.893999099731445,92.50700378417969,10850.3603515625,5703.0,1166.5899658203125,2395.1298828125,10996.3701171875,678.969970703125,3.8550000190734863,31.54262924194336,9.020000457763672,19.517213821411133,15.861587524414062,23.10198402404785
2010-03-29,10.65999984741211,10.789999961853027,10.579999923706055,10.630000114440918,22225951.0,82.16999816894531,1.3481086492538452,1.498194694519043,1110.300048828125,17.37299919128418,92.48999786376953,10895.8603515625,5710.7001953125,1173.219970703125,2404.360107421875,10986.4697265625,682.25,3.864000082015991,31.746191024780273,9.109999656677246,19.54744529724121,15.925774574279785,23.047454833984375
2010-03-30,10.739999771118164,10.899999618530273,10.670000076293945,10.789999961853027,37351384.0,82.37000274658203,1.3424079418182373,1.5074089765548706,1104.5,17.31599998474121,92.81999969482422,10907.419921875,5672.2998046875,1173.27001953125,2410.68994140625,11097.1396484375,683.9400024414062,3.868000030517578,32.21817398071289,9.270000457763672,19.650676727294922,15.932902336120605,23.187658309936523
2010-03-31,10.699999809265137,10.75,10.359999656677246,10.369999885559082,38781476.0,83.76000213623047,1.3508037328720093,1.5183724164962769,1113.300048828125,17.511999130249023,93.5199966430664,10856.6298828125,5679.60009765625,1169.4300537109375,2397.9599609375,11089.9404296875,678.6400146484375,3.8329999446868896,32.10272216796875,9.270000457763672,19.193510055541992,15.89724063873291,22.81185531616211
2010-04-01,11.029999732971191,11.050000190734863,10.109999656677246,10.170000076293945,127588413.0,84.87000274658203,1.3584003448486328,1.5291922092437744,1125.0999755859375,17.875999450683594,93.8499984741211,10927.0703125,5744.89990234375,1178.0999755859375,2402.580078125,11244.400390625,683.97998046875,3.8589999675750732,32.2352294921875,9.369999885559082,19.04604148864746,15.968561172485352,22.7125301361084
2010-04-05,10.369999885559082,10.640000343322754,10.25,10.600000381469727,52480335.0,86.62000274658203,1.34890878200531,1.5298004150390625,1132.9000244140625,18.104000091552734,94.33000183105469,10973.5498046875,,1187.43994140625,2429.530029296875,11339.2998046875,697.6500244140625,3.99399995803833,32.57948303222656,9.529999732971191,19.296741485595703,16.111204147338867,22.798221588134766
2010-04-06,10.640000343322754,10.640000343322754,10.210000038146973,10.229999542236328,42605304.0,86.83999633789062,1.3401951789855957,1.5270905494689941,1135.0999755859375,17.91699981689453,93.79399871826172,10969.990234375,5780.39990234375,1189.43994140625,2436.81005859375,11282.3203125,701.47998046875,3.9679999351501465,32.72292709350586,9.350000381469727,19.333614349365234,15.975692749023438,22.837162017822266
2010-04-07,10.229999542236328,10.649999618530273,10.130000114440918,10.5600004196167,44200041.0,85.87999725341797,1.3348461389541626,1.5242043733596802,1152.300048828125,18.184999465942383,93.30899810791016,10897.51953125,5762.10009765625,1182.449951171875,2431.159912109375,11292.830078125,699.4600219726562,3.86299991607666,32.86772918701172,9.65999984741211,19.422094345092773,16.011356353759766,22.860525131225586
2010-04-08,10.550000190734863,10.680000305175781,10.369999885559082,10.579999923706055,33101054.0,85.38999938964844,1.336112380027771,1.5283042192459106,1152.199951171875,18.115999221801758,93.41999816894531,10927.0703125,5712.7001953125,1186.43994140625,2436.81005859375,11168.2001953125,699.6400146484375,3.8959999084472656,32.778934478759766,9.420000076293945,19.377853393554688,15.911510467529297,23.30449676513672
2010-04-09,10.710000038146973,10.819999694824219,10.649999618530273,10.729999542236328,24270740.0,84.91999816894531,1.3500925302505493,1.536995530128479,1161.0999755859375,18.34000015258789,93.16000366210938,10997.349609375,5771.0,1194.3699951171875,2454.050048828125,11204.33984375,702.9500122070312,3.888000011444092,33.0302848815918,9.300000190734863,19.613815307617188,16.08267593383789,23.631629943847656
2010-04-12,10.720000267028809,10.949999809265137,10.579999923706055,10.819999694824219,34076597.0,84.33999633789062,1.3596007823944092,1.5373972654342651,1161.5999755859375,18.402999877929688,93.18299865722656,11005.9697265625,5777.7001953125,1196.47998046875,2457.8701171875,11251.900390625,705.0599975585938,3.8459999561309814,33.09859848022461,9.420000076293945,19.56219482421875,16.0748291015625,23.616046905517578
2010-04-13,10.800000190734863,10.850000381469727,10.630000114440918,10.760000228881836,26901340.0,84.05000305175781,1.3608589172363281,1.5377753973007202,1152.800048828125,18.238000869750977,93.18000030517578,11019.419921875,5761.7001953125,1197.300048828125,2465.989990234375,11161.23046875,707.030029296875,3.811000108718872,33.11772155761719,9.5600004196167,19.49582862854004,16.239505767822266,23.717304229736328
2010-04-14,11.0,11.399999618530273,10.989999771118164,11.300000190734863,49938668.0,85.83999633789062,1.3655978441238403,1.5472211837768555,1159.0,18.40399932861328,93.31800079345703,11123.1103515625,5796.2998046875,1210.6500244140625,2504.860107421875,11204.900390625,722.4000244140625,3.8550000190734863,33.56305694580078,9.890000343322754,19.820270538330078,16.774478912353516,24.00550079345703
2010-04-15,11.1899995803833,11.380000114440918,11.114999771118164,11.180000305175781,29170249.0,85.51000213623047,1.3574045896530151,1.54655122756958,1159.699951171875,18.423999786376953,93.04000091552734,11144.5703125,5825.0,1211.6700439453125,2515.68994140625,11273.7900390625,724.2100219726562,3.8480000495910645,34.004310607910156,10.15999984741211,20.063596725463867,17.274431228637695,24.0444393157959
2010-04-16,11.09000015258789,11.100000381469727,10.6899995803833,10.920000076293945,36306785.0,83.23999786376953,1.3504024744033813,1.536405086517334,1136.300048828125,17.66900062561035,92.1500015258789,11018.66015625,5744.0,1192.1300048828125,2481.260009765625,11102.1796875,714.6199951171875,3.7699999809265137,33.796661376953125,9.8100004196167,19.894001007080078,17.05975914001465,23.888671875
2010-04-19,10.800000190734863,11.0,10.479999542236328,10.789999961853027,26295456.0,81.44999694824219,1.348726749420166,1.533530592918396,1135.199951171875,17.725000381469727,92.45999908447266,11092.0498046875,5727.89990234375,1197.52001953125,2480.110107421875,10908.76953125,711.4000244140625,3.806999921798706,33.7515754699707,9.579999923706055,19.96036720275879,17.116811752319336,24.176076889038086
