Date,Open,High,Low,Close,Volume,CL=F,EURUSD=X,GBPUSD=X,GC=F,SI=F,USDJPY=X,^DJI,^FTSE,^GSPC,^IXIC,^N225,^RUT,^TNX,KR,MDLZ,MO,PG,WMT
2010-01-19,17.980142995987993,18.06649388062272,17.88419675527799,18.044105529785156,9348522.811728118,79.0199966430664,1.4281021356582642,1.6356706619262695,1139.699951171875,18.784000396728516,91.1989974975586,10725.4296875,5513.10009765625,1150.22998046875,2320.39990234375,10764.900390625,649.1500244140625,3.7070000171661377,7.730165481567383,15.035788536071777,10.477531433105469,42.885623931884766,40.59980773925781
2010-01-20,17.960959440351935,18.03451735453695,17.682718422346454,17.749879837036133,12031668.097679894,77.62000274658203,1.4110342264175415,1.6298059225082397,1112.300048828125,17.865999221801758,91.19200134277344,10603.150390625,5420.7998046875,1138.0400390625,2291.25,10737.51953125,639.6099853515625,3.6589999198913574,7.9134345054626465,14.713702201843262,10.451826095581055,42.30475616455078,40.4720573425293
2010-01-21,17.765875718416673,17.77547108049499,17.330923384441533,17.388490676879883,17523965.81700019,76.08000183105469,1.4097015857696533,1.620509147644043,1102.699951171875,17.496000289916992,90.39299774169922,10389.8798828125,5335.10009765625,1116.47998046875,2265.699951171875,10868.41015625,628.3599853515625,3.6110000610351562,7.887776851654053,14.437625885009766,10.225621223449707,41.87784957885742,39.76570510864258
2010-01-22,17.38208748338624,17.545195155834342,17.263755303379966,17.346908569335938,15064305.672470132,74.54000091552734,1.414107084274292,1.611006498336792,1089.199951171875,16.917999267578125,89.80999755859375,10172.98046875,5303.0,1091.760009765625,2205.2900390625,10590.5498046875,617.1199951171875,3.5980000495910645,7.979408264160156,14.248465538024902,10.133078575134277,42.20677185058594,39.78074645996094
2010-01-25,17.42685937601496,17.442850010008765,17.231770469271893,17.382083892822266,10779898.601174688,75.26000213623047,1.4150075912475586,1.6250121593475342,1095.199951171875,17.131000518798828,90.41500091552734,10196.8603515625,5260.2998046875,1096.780029296875,2210.800048828125,10512.6904296875,618.1099853515625,3.630000114440918,7.9977335929870605,14.156439781188965,10.235901832580566,42.43073654174805,39.735660552978516
2010-01-26,17.292539011149703,17.430060688494383,17.228575241685853,17.314926147460938,9923940.975485884,74.70999908447266,1.4082324504852295,1.614700198173523,1097.9000244140625,16.84600067138672,89.62999725341797,10194.2900390625,5276.89990234375,1092.1700439453125,2203.72998046875,10325.2802734375,612.1599731445312,3.630000114440918,7.9170989990234375,14.192232131958008,10.261605262756348,42.47270965576172,40.2841796875
2010-01-27,17.270151606053382,17.481231187993735,17.174206563354566,17.433258056640625,13058025.592861429,73.66999816894531,1.4030951261520386,1.6178088188171387,1084.4000244140625,16.42799949645996,89.94999694824219,10236.16015625,5217.5,1097.5,2221.409912109375,10252.080078125,618.3800048828125,3.6440000534057617,7.8914408683776855,14.493867874145508,10.277029037475586,42.55669021606445,40.126399993896484
2010-01-28,17.497219756790727,17.53879638438156,17.311726192167573,17.327716827392578,13371701.136199618,73.63999938964844,1.3968042135238647,1.614309310913086,1083.5999755859375,16.20199966430664,89.77799987792969,10120.4599609375,5145.7001953125,1084.530029296875,2179.0,10414.2900390625,607.9299926757812,3.6579999923706055,7.821800708770752,14.335378646850586,10.287311553955078,43.16555404663086,39.532772064208984
2010-01-29,17.410872106171457,17.570780928226693,17.238171505557496,17.350107192993164,14165874.80117165,72.88999938964844,1.3866932392120361,1.5984909534454346,1083.0,16.183000564575195,90.2699966430664,10067.330078125,5188.5,1073.8699951171875,2147.35009765625,10198.0400390625,602.0399780273438,3.6089999675750732,7.854787349700928,14.141105651855469,10.210200309753418,43.07457733154297,40.14895248413086
2010-02-01,17.433257081314714,17.449248937542674,17.27015063985267,17.391681671142578,9285968.108486116,74.43000030517578,1.3926994800567627,1.595252513885498,1104.300048828125,16.652999877929688,90.76000213623047,10185.5302734375,5247.39990234375,1089.18994140625,2171.199951171875,10205.01953125,609.25,3.6540000438690186,7.876780033111572,14.345602989196777,10.220479011535645,43.38250732421875,40.18651580810547
2010-02-02,17.439657416003165,17.657133532462307,17.3181275779877,17.6059627532959,10802545.564983005,77.2300033569336,1.3976240158081055,1.599206805229187,1117.4000244140625,16.736000061035156,90.4280014038086,10296.849609375,5283.2998046875,1103.3199462890625,2190.06005859375,10371.08984375,614.0499877929688,3.634999990463257,7.928092956542969,14.570552825927734,10.24618148803711,44.01935577392578,40.194026947021484
2010-02-03,17.56438388722256,17.577176885394216,17.43965520506756,17.54839324951172,10169816.987882445,76.9800033569336,1.3901052474975586,1.5920017957687378,1111.4000244140625,16.309999465942383,90.83999633789062,10270.5498046875,5253.2001953125,1097.280029296875,2190.909912109375,10404.330078125,610.6599731445312,3.703000068664551,7.887776851654053,14.560323715209961,10.1690673828125,43.84438705444336,40.7801513671875
2010-02-04,17.446049754092257,17.487626383499116,17.078260247823362,17.087854385375977,13651606.082468,73.13999938964844,1.3744947910308838,1.5769885778427124,1062.4000244140625,15.343000411987305,89.41000366210938,10002.1796875,5139.2998046875,1063.1099853515625,2125.429931640625,10355.98046875,589.6799926757812,3.609999895095825,7.755822658538818,14.514310836791992,9.98398494720459,42.96959686279297,39.80329513549805
2010-02-05,17.027095306055177,17.08786023135573,16.80002380623155,16.979122161865234,18731723.152424425,71.19000244140625,1.368007779121399,1.565802812576294,1052.199951171875,14.822999954223633,89.22000122070312,10012.23046875,5060.89990234375,1066.18994140625,2141.1201171875,10057.08984375,592.97998046875,3.5460000038146973,7.763158321380615,14.539875030517578,9.963423728942871,42.89961624145508,40.16396713256836
2010-02-08,17.036688419782767,17.036688419782767,16.81281579373942,16.838401794433594,10695471.070278676,71.88999938964844,1.3654673099517822,1.5576082468032837,1065.699951171875,15.07800006866455,89.22000122070312,9908.3896484375,5092.2998046875,1056.739990234375,2126.050048828125,9951.8203125,586.489990234375,3.5920000076293945,7.744828701019287,14.498979568481445,9.958281517028809,42.6966552734375,39.77322006225586
2010-02-09,17.17100821735639,17.583573255305527,17.06866667274989,17.27334976196289,20145312.633202758,73.75,1.378207802772522,1.5693906545639038,1076.699951171875,15.430999755859375,89.76799774169922,10058.6396484375,5111.7998046875,1070.52001953125,2150.8701171875,9932.900390625,595.1699829101562,3.632999897003174,7.8327956199646,14.775049209594727,10.004552841186523,43.221534729003906,40.01368713378906
2010-02-10,17.46204493433903,17.46204493433903,17.004705551867556,17.202993392944336,11972438.87901942,74.5199966430664,1.3753266334533691,1.5612071752548218,1075.800048828125,15.302000045776367,89.93000030517578,10038.3798828125,5132.0,1068.1300048828125,2147.8701171875,9963.990234375,595.8200073242188,3.694000005722046,7.851288318634033,14.790390014648438,9.963423728942871,43.1585578918457,40.00617218017578
2010-02-11,17.142221638535297,17.375689543342652,17.036682472533133,17.34050941467285,16839802.625738665,75.27999877929688,1.3681762218475342,1.5702037811279297,1094.199951171875,15.592000007629395,89.80999755859375,10144.1904296875,5161.5,1078.469970703125,2177.409912109375,,605.4600219726562,3.7330000400543213,7.928950309753418,14.821057319641113,10.081669807434082,43.36149597167969,39.88593673706055
2010-02-12,17.24456630102889,17.398079839501616,17.148621254489026,17.263755798339844,15760613.059592878,74.12999725341797,1.363493800163269,1.5698094367980957,1089.5,15.449000358581543,89.94999694824219,10099.1396484375,5142.5,1075.510009765625,2183.530029296875,10092.1904296875,610.719970703125,3.693000078201294,7.899364471435547,14.872187614440918,10.091951370239258,43.221534729003906,39.75068664550781
2010-02-16,17.43326192912216,17.532405853271484,17.247768301368076,17.532405853271484,12370164.598551473,77.01000213623047,1.3767088651657104,1.579005479812622,1119.300048828125,16.149999618530273,90.24400329589844,10268.8095703125,5244.10009765625,1094.8699951171875,2214.18994140625,10034.25,620.8400268554688,3.6640000343322754,7.980724334716797,14.810835838317871,10.143360137939453,43.97036361694336,40.24663543701172
2010-02-17,17.529207432060375,17.765871831408827,17.51321557209801,17.695512771606445,10915121.534403149,77.33000183105469,1.3606922626495361,1.5682092905044556,1119.5,16.097999572753906,91.05000305175781,10309.240234375,5276.60009765625,1099.510009765625,2226.2900390625,10306.830078125,624.8300170898438,3.742000102996826,8.036199569702148,14.637014389038086,10.1690673828125,43.984344482421875,40.622352600097656
2010-02-18,17.63794346213367,17.884201973116035,17.63794346213367,17.881004333496094,11043047.335310116,79.05999755859375,1.3461486101150513,1.5423054695129395,1118.0,16.059999465942383,91.97699737548828,10392.900390625,5325.10009765625,1106.75,2241.7099609375,10335.6904296875,629.3200073242188,3.802999973297119,8.136048316955566,14.72903823852539,10.2821683883667,44.36225891113281,40.17900848388672
2010-02-19,17.84582670868253,17.877809209419535,17.647540084143742,17.820241928100586,12117764.245634733,79.80999755859375,1.3615074157714844,1.5464078187942505,1121.300048828125,16.413000106811523,91.54000091552734,10402.349609375,5358.2001953125,1109.1700439453125,2243.8701171875,10123.580078125,631.6199951171875,3.7820000648498535,8.169334411621094,14.785270690917969,10.364428520202637,44.40424346923828,40.194026947021484
2010-02-22,17.845826826503206,17.865016327072098,17.676323841504807,17.711503982543945,8627146.136062356,80.16000366210938,1.3605626821517944,1.548658847808838,1112.5999755859375,16.222000122070312,91.23500061035156,10383.3798828125,5352.10009765625,1108.010009765625,2242.030029296875,10400.4697265625,632.25,3.7990000247955322,8.173029899597168,14.800618171691895,10.42098331451416,44.38325119018555,40.44951629638672
2010-02-23,17.72109231960692,17.781857221497923,17.52280575869294,17.535598754882812,9489371.51924714,78.86000061035156,1.3527040481567383,1.5445923805236816,1102.699951171875,15.887999534606934,90.16000366210938,10282.41015625,5315.10009765625,1094.5999755859375,2213.43994140625,10352.099609375,625.0700073242188,3.690999984741211,8.021404266357422,14.8926362991333,10.266745567321777,44.236297607421875,40.291709899902344
2010-02-24,17.58997111521734,17.647538391013203,17.49082720245613,17.641141891479492,9255906.764358694,80.0,1.354316234588623,1.5417109727859497,1096.5,15.9399995803833,90.27899932861328,10374.16015625,5342.89990234375,1105.239990234375,2235.89990234375,10198.830078125,630.4299926757812,3.694999933242798,8.095369338989258,14.851737976074219,10.415839195251465,44.712181091308594,40.51713943481445
2010-02-25,16.995108809847178,17.13582934906785,16.825605854884948,16.988712310791016,40711889.16141218,78.16999816894531,1.3536012172698975,1.5243902206420898,1107.800048828125,16.110000610351562,89.2699966430664,10321.0302734375,5278.2001953125,1102.93994140625,2234.219970703125,10101.9599609375,630.4600219726562,3.6419999599456787,8.250693321228027,14.72903823852539,10.49295711517334,44.57920455932617,40.68997573852539
2010-02-26,16.979116702920138,16.979116702920138,16.704073367343316,16.86078453063965,40358039.440133855,79.66000366210938,1.3631035089492798,1.523902416229248,1118.300048828125,16.5,88.9209976196289,10325.259765625,5354.5,1104.489990234375,2238.260009765625,10126.0302734375,628.5599975585938,3.5950000286102295,8.173029899597168,14.53476619720459,10.343864440917969,44.2852783203125,40.629859924316406
2010-03-01,17.020697211056028,17.06866913074439,16.88317551193567,17.03668785095215,25233486.863413,78.69999694824219,1.356208086013794,1.4978805780410767,1117.800048828125,16.448999404907227,89.1500015258789,10403.7900390625,5405.89990234375,1115.7099609375,2273.570068359375,10172.0595703125,642.6500244140625,3.6059999465942383,8.287676811218262,14.683025360107422,10.42098331451416,44.44624328613281,40.50212478637695
2010-03-02,17.071863993727423,17.171006669875872,16.99830609142113,17.04627799987793,15675028.288936483,79.68000030517578,1.3620638847351074,1.5028102397918701,1136.9000244140625,17.04400062561035,88.73999786376953,10405.98046875,5484.10009765625,1118.31005859375,2280.7900390625,10221.83984375,648.3099975585938,3.614000082015991,8.387528419494629,14.780159950256348,10.451826095581055,44.586204528808594,40.26919174194336
2010-03-03,17.04627725729192,17.30852758278816,17.007899488196863,17.24776268005371,16997793.15477938,80.87000274658203,1.3701633214950562,1.5103002786636353,1142.699951171875,17.30900001525879,88.56999969482422,10396.759765625,5533.2001953125,1118.7900390625,2280.679931640625,10253.1396484375,649.260009765625,3.625,8.332050323486328,14.810835838317871,10.462108612060547,44.47425079345703,40.321773529052734
2010-03-04,17.494025288080262,17.60276333532639,17.37249424233283,17.420467376708984,18538677.391500685,80.20999908447266,1.3584003448486328,1.50360107421875,1132.5999755859375,17.1560001373291,89.16000366210938,10444.1396484375,5527.2001953125,1122.969970703125,2292.31005859375,10145.7197265625,652.469970703125,3.6059999465942383,8.39122486114502,14.867073059082031,10.498098373413086,44.55820846557617,40.54721450805664
2010-03-05,17.490827324289125,17.573980598799036,17.385288131266602,17.49402618408203,15503864.612476626,81.5,1.3628991842269897,1.5132943391799927,1134.800048828125,17.36199951171875,90.22000122070312,10566.2001953125,5599.7998046875,1138.699951171875,2326.35009765625,10368.9599609375,666.02001953125,3.681999921798706,8.40971565246582,14.999998092651367,10.647187232971191,44.57221221923828,40.68245315551758
2010-03-08,17.500422024429334,17.54839393944793,17.372494477698066,17.417268753051758,12099085.36040204,81.87000274658203,1.3616927862167358,1.504189133644104,1123.5999755859375,17.25200080871582,90.28600311279297,10552.51953125,5606.7001953125,1138.5,2332.2099609375,10585.919921875,667.1099853515625,3.7079999446868896,8.468890190124512,14.913084983825684,10.662611961364746,44.222293853759766,40.68997573852539
2010-03-09,17.37888759211696,17.458841988249258,17.254158929351735,17.327716827392578,14756383.350177238,81.48999786376953,1.3606922626495361,1.5016368627548218,1122.0,17.31800079345703,89.98899841308594,10564.3798828125,5602.2998046875,1140.449951171875,2340.679931640625,10567.650390625,669.6300048828125,3.7009999752044678,8.265483856201172,14.943763732910156,10.678034782409668,44.29927444458008,40.622352600097656
2010-03-10,17.3533023498035,17.388482480823445,17.282943307770925,17.33411407470703,13800001.441871088,82.08999633789062,1.3643310070037842,1.4970060586929321,1107.800048828125,16.993999481201172,90.47000122070312,10567.330078125,5640.60009765625,1145.6099853515625,2358.949951171875,10563.919921875,674.9299926757812,3.7200000286102295,8.19152545928955,15.020450592041016,10.70373821258545,44.096317291259766,40.52638244628906
2010-03-11,17.483661571717512,17.483661571717512,17.230087101782246,17.42514419555664,18940482.087818034,82.11000061035156,1.3685319423675537,1.507204532623291,1108.0,17.13599967956543,90.64800262451172,10611.83984375,5617.2998046875,1150.239990234375,2368.4599609375,10664.9501953125,677.219970703125,3.7200000286102295,8.054688453674316,15.040898323059082,10.651453018188477,44.20830154418945,40.78330612182617
2010-03-12,17.45440284657271,17.480411120430205,17.31461147494556,17.343870162963867,14521647.416938629,81.23999786376953,1.376993179321289,1.5216069221496582,1101.5,17.02400016784668,90.54000091552734,10624.6904296875,5625.7001953125,1149.989990234375,2367.659912109375,10751.259765625,676.5900268554688,3.7100000381469727,8.23590087890625,15.05623722076416,10.5625581741333,44.313270568847656,40.730411529541016
2010-03-15,17.467403742145557,17.503164491992255,17.350369011790004,17.441396713256836,15522680.085346827,79.80000305175781,1.3677457571029663,1.505434513092041,1105.0999755859375,17.08300018310547,90.31999969482422,10642.150390625,5593.89990234375,1150.510009765625,2362.2099609375,10751.98046875,674.4099731445312,3.7039999961853027,8.246994972229004,15.112470626831055,10.651453018188477,44.57920455932617,41.8790283203125
2010-03-16,17.490156412422227,17.512913022620356,17.415384516036625,17.4576473236084,14491342.513635412,81.69999694824219,1.3768794536590576,1.5236934423446655,1122.199951171875,17.33300018310547,90.29000091552734,10685.98046875,5620.39990234375,1159.4599609375,2378.010009765625,10721.7099609375,679.5800170898438,3.6530001163482666,8.24329662322998,15.178936958312988,10.646224021911621,44.460243225097656,42.309757232666016
2010-03-17,17.49666413083864,17.551931087847866,17.425142624171162,17.50316619873047,16953363.872167114,82.93000030517578,1.3738338947296143,1.5317922830581665,1124.0,17.50200080871582,90.40299987792969,10733.669921875,5644.60009765625,1166.2099609375,2389.090087890625,10846.98046875,683.97998046875,3.6419999599456787,8.298768043518066,15.184042930603027,10.630534172058105,44.79616165161133,42.256858825683594
2010-03-18,17.522672528471876,17.56818576389948,17.470657225105665,17.53892707824707,15277039.206234694,82.19999694824219,1.361396312713623,1.5253669023513794,1127.4000244140625,17.406999588012695,90.4800033569336,10779.169921875,5642.60009765625,1165.8299560546875,2391.280029296875,10744.0302734375,681.6099853515625,3.671999931335449,8.22480583190918,15.250510215759277,10.698509216308594,44.60020065307617,42.271968841552734
2010-03-19,17.799001693725586,17.899781875794336,17.42514088812,17.799001693725586,28355386.413323388,80.68000030517578,1.353692889213562,1.5017945766448975,1107.4000244140625,17.017000198364258,90.5199966430664,10741.98046875,5650.10009765625,1159.9000244140625,2374.409912109375,10824.7197265625,673.8900146484375,3.687000036239624,8.002914428710938,15.148261070251465,10.635763168334961,44.677181243896484,41.818565368652344
2010-03-22,17.71448122716611,17.831514743077673,17.68522253815252,17.730735778808594,11786290.222275006,81.25,1.356704831123352,1.5108022689819336,1099.300048828125,16.920000076293945,90.33999633789062,10785.8896484375,5644.5,1165.81005859375,2395.39990234375,,682.9099731445312,3.6630001068115234,7.888269901275635,15.199386596679688,10.688053131103516,44.705177307128906,42.0301513671875
2010-03-23,17.785993766958963,17.99080450097806,17.68846525937824,17.977800369262695,12406437.943531856,81.91000366210938,1.3468012809753418,1.5021330118179321,1103.5,17.011999130249023,90.36599731445312,10888.830078125,5673.60009765625,1174.1700439453125,2415.239990234375,10774.150390625,690.2999877929688,3.680000066757202,7.91046142578125,15.736194610595703,10.729887962341309,45.16006851196289,42.23417663574219
2010-03-24,17.951796957262495,17.997310187279723,17.753488249208143,17.756738662719727,11087461.283091819,80.61000061035156,1.3331022262573242,1.4898910522460938,1088.5999755859375,16.625999450683594,92.01399993896484,10836.150390625,5677.89990234375,1167.719970703125,2398.760009765625,10815.0302734375,683.6799926757812,3.8289999961853027,7.858687400817871,15.705520629882812,10.703740119934082,44.516231536865234,41.99992752075195
2010-03-25,17.851018779475737,17.93879483584798,17.766494377122452,17.815258026123047,10818413.115764717,80.52999877929688,1.3307074308395386,1.4844944477081299,1092.699951171875,16.726999282836914,92.51300048828125,10841.2099609375,5727.7001953125,1165.72998046875,2397.409912109375,10828.849609375,679.0999755859375,3.9010000228881836,7.854986190795898,15.746419906616211,10.729887962341309,44.523216247558594,42.02259063720703
2010-03-26,17.812004162589012,17.870521522170762,17.71772605658037,17.766490936279297,10583041.595513664,80.0,1.3410038948059082,1.4898022413253784,1104.199951171875,16.893999099731445,92.50700378417969,10850.3603515625,5703.0,1166.5899658203125,2395.1298828125,10996.3701171875,678.969970703125,3.8550000190734863,7.8438897132873535,15.659510612487793,10.677597045898438,44.57221221923828,41.947021484375
2010-03-29,17.815254417662445,17.86726971014636,17.77299160497477,17.80550193786621,9007496.78965751,82.16999816894531,1.3481086492538452,1.498194694519043,1110.300048828125,17.37299919128418,92.48999786376953,10895.8603515625,5710.7001953125,1173.219970703125,2404.360107421875,10986.4697265625,682.25,3.864000082015991,7.891965866088867,15.762735366821289,10.797860145568848,44.60020065307617,42.12083435058594
2010-03-30,17.847768324552938,17.896531973441384,17.753490200502238,17.838014602661133,8863155.990197612,82.37000274658203,1.3424079418182373,1.5074089765548706,1104.5,17.31599998474121,92.81999969482422,10907.419921875,5672.2998046875,1173.27001953125,2410.68994140625,11097.1396484375,683.9400024414062,3.868000030517578,7.928950309753418,15.742091178894043,10.797860145568848,44.55122756958008,42.24930191040039
2010-03-31,17.81200968040238,17.974557676229796,17.71773154518821,17.880279541015625,14903700.641424006,83.76000213623047,1.3508037328720093,1.5183724164962769,1113.300048828125,17.511999130249023,93.5199966430664,10856.6298828125,5679.60009765625,1169.4300537109375,2397.9599609375,11089.9404296875,678.6400146484375,3.8329999446868896,8.010308265686035,15.607898712158203,10.729887962341309,44.27829360961914,42.01503372192383
2010-04-01,17.997306566835743,18.020063177266504,17.92253466968578,17.977800369262695,9327650.18646144,84.87000274658203,1.3584003448486328,1.5291922092437744,1125.0999755859375,17.875999450683594,93.8499984741211,10927.0703125,5744.89990234375,1178.0999755859375,2402.580078125,11244.400390625,683.97998046875,3.8589999675750732,8.091668128967285,15.659510612487793,10.891986846923828,44.341270446777344,41.931915283203125
2010-04-05,18.062333831240736,18.062333831240736,17.766496526991908,17.834766387939453,12478354.566385884,86.62000274658203,1.34890878200531,1.5298004150390625,1132.9000244140625,18.104000091552734,94.33000183105469,10973.5498046875,,1187.43994140625,2429.530029296875,11339.2998046875,697.6500244140625,3.99399995803833,8.147140502929688,15.592411994934082,10.939045906066895,44.6212043762207,41.931915283203125
2010-04-06,17.828262367550355,17.828262367550355,17.626703221042565,17.649459838867188,11446108.51559304,86.83999633789062,1.3401951789855957,1.5270905494689941,1135.0999755859375,17.91699981689453,93.79399871826172,10969.990234375,5780.39990234375,1189.43994140625,2436.81005859375,11282.3203125,701.47998046875,3.9679999351501465,8.113859176635742,15.52531623840332,10.97042179107666,44.16630172729492,41.96213150024414
2010-04-07,17.65270803111208,17.65270803111208,17.41213774720212,17.496662139892578,15644135.667136122,85.87999725341797,1.3348461389541626,1.5242043733596802,1152.300048828125,18.184999465942383,93.30899810791016,10897.51953125,5762.10009765625,1182.449951171875,2431.159912109375,11292.830078125,699.4600219726562,3.86299991607666,8.22850227355957,15.52015209197998,10.871068000793457,43.73942184448242,41.77322006225586
2010-04-08,17.483659660540862,17.483659660540862,17.37312698877987,17.477157592773438,12657155.582191579,85.38999938964844,1.336112380027771,1.5283042192459106,1152.199951171875,18.115999221801758,93.41999816894531,10927.0703125,5712.7001953125,1186.43994140625,2436.81005859375,11168.2001953125,699.6400146484375,3.8959999084472656,8.276579856872559,15.551117897033691,10.813549041748047,43.78139877319336,41.848785400390625
2010-04-09,17.525917296337738,17.753484640306837,17.5064110988059,17.74698257446289,13420346.85849304,84.91999816894531,1.3500925302505493,1.536995530128479,1161.0999755859375,18.34000015258789,93.16000366210938,10997.349609375,5771.0,1194.3699951171875,2454.050048828125,11204.33984375,702.9500122070312,3.888000011444092,8.335753440856934,15.607898712158203,10.944275856018066,43.900367736816406,41.614524841308594
2010-04-12,17.766496113787646,17.83476597314741,17.720981634071705,17.802255630493164,11008010.15211071,84.33999633789062,1.3596007823944092,1.5373972654342651,1161.5999755859375,18.402999877929688,93.18299865722656,11005.9697265625,5777.7001953125,1196.47998046875,2457.8701171875,11251.900390625,705.0599975585938,3.8459999561309814,8.332050323486328,15.659510612487793,11.033166885375977,43.879371643066406,41.57674789428711
2010-04-13,17.776243318538526,17.906282170259914,17.766490838709263,17.886775970458984,9788637.222639723,84.05000305175781,1.3608589172363281,1.5377753973007202,1152.800048828125,18.238000869750977,93.18000030517578,11019.419921875,5761.7001953125,1197.300048828125,2465.989990234375,11161.23046875,707.030029296875,3.811000108718872,8.383828163146973,15.819507598876953,11.033166885375977,44.08932113647461,41.35004806518555
2010-04-14,17.890028330358277,17.899782051391274,17.766492771937305,17.86402130126953,9015040.02574695,85.83999633789062,1.3655978441238403,1.5472211837768555,1159.0,18.40399932861328,93.31800079345703,11123.1103515625,5796.2998046875,1210.6500244140625,2504.860107421875,11204.900390625,722.4000244140625,3.8550000190734863,8.557645797729492,15.93822193145752,11.064538955688477,44.222293853759766,41.28961181640625
2010-04-15,17.802255557483903,17.805507211807374,17.597445980244572,17.639707565307617,13232056.755118292,85.51000213623047,1.3574045896530151,1.54655122756958,1159.699951171875,18.423999786376953,93.04000091552734,11144.5703125,5825.0,1211.6700439453125,2515.68994140625,11273.7900390625,724.2100219726562,3.8480000495910645,8.65379524230957,16.036285400390625,11.033166885375977,44.08932113647461,40.904205322265625
2010-04-16,17.629950040134293,17.925787251674564,17.610443840200876,17.870521545410156,22805866.894618593,83.23999786376953,1.3504024744033813,1.536405086517334,1136.300048828125,17.66900062561035,92.1500015258789,11018.66015625,5744.0,1192.1300048828125,2481.260009765625,11102.1796875,714.6199951171875,3.7699999809265137,8.742554664611816,15.824670791625977,10.912899017333984,43.984344482421875,40.88908767700195
