Date,Open,High,Low,Close,Volume,CL=F,EURUSD=X,GBPUSD=X,GC=F,SI=F,USDJPY=X,^DJI,^FTSE,^GSPC,^IXIC,^N225,^RUT,^TNX,C,JPM,MS,RF,WFC
2013-05-09,11.357259906547588,11.36596298676797,11.200607782466346,11.235419273376465,98301181.2411646,96.38999938964844,1.3161357641220093,1.5542914867401123,1468.800048828125,23.878999710083008,98.87799835205078,15082.6201171875,6592.7001953125,1626.6700439453125,3409.169921875,14191.48046875,966.260009765625,1.812999963760376,41.94123458862305,38.612335205078125,18.308937072753906,6.945434093475342,29.546411514282227
2013-05-10,11.261525304179203,11.348554428048427,11.218011572215826,11.331149101257324,76259206.90092497,96.04000091552734,1.303441047668457,1.5445923805236816,1436.800048828125,23.631999969482422,100.76499938964844,15118.490234375,6625.0,1633.699951171875,3436.580078125,14607.5400390625,975.1599731445312,1.899999976158142,42.070682525634766,38.549354553222656,18.723445892333984,6.945434093475342,29.655574798583984
2013-05-13,11.296338081359863,11.400773373951086,11.270229673197724,11.296338081359863,82064295.19267094,95.16999816894531,1.2965291738510132,1.5341894626617432,1434.5,23.670000076293945,101.9229965209961,15091.6796875,6631.7998046875,1633.77001953125,3438.7900390625,14782.2099609375,973.7899780273438,1.9229999780654907,42.2173957824707,39.10838317871094,18.520103454589844,6.9690842628479,29.788143157958984
2013-05-14,11.348553598899056,11.627045446979395,11.331148273379624,11.609640121459961,134153227.16817282,94.20999908447266,1.2988024950027466,1.530901312828064,1424.699951171875,23.354999542236328,101.66699981689453,15215.25,6686.10009765625,1650.3399658203125,3462.610107421875,14758.419921875,985.9600219726562,1.9520000219345093,43.227088928222656,39.54930114746094,18.98154067993164,7.095221042633057,30.22483253479004
2013-05-15,11.56612671920437,11.79240178338053,11.56612671920437,11.696669578552246,121609042.46647058,94.30000305175781,1.2937111854553223,1.5227190256118774,1396.5,22.64299964904785,102.20999908447266,15275.6904296875,6693.60009765625,1658.780029296875,3471.6201171875,15096.0302734375,988.5399780273438,1.9429999589920044,44.30582809448242,40.2264404296875,19.442977905273438,7.205591678619385,30.645915985107422
2013-05-16,11.670563062584682,11.792403693018919,11.592237002303486,11.62704849243164,102673961.52358098,95.16000366210938,1.2882447242736816,1.523995280265808,1387.0999755859375,22.64299964904785,102.25800323486328,15233.2197265625,6687.7998046875,1650.469970703125,3465.239990234375,15037.240234375,985.3400268554688,1.8650000095367432,43.675846099853516,40.13196563720703,19.22399139404297,7.055804252624512,30.61471939086914
2013-05-17,11.748886231982445,11.76629238774933,11.653154865178141,11.687966346740723,93415666.83059542,96.0199966430664,1.2883278131484985,1.527697205543518,1364.9000244140625,22.339000701904297,102.13500213623047,15354.400390625,6723.10009765625,1667.469970703125,3498.969970703125,15138.1201171875,996.280029296875,1.9490000009536743,44.4007568359375,41.17916488647461,19.70107078552246,7.134639739990234,31.098201751708984
2013-05-20,11.65315489525269,11.835915381420712,11.65315489525269,11.757589340209961,77405042.02386332,96.70999908447266,1.2835652828216553,1.5181187391281128,1384.300048828125,22.56800079345703,102.70099639892578,15335.2802734375,6755.60009765625,1666.2900390625,3496.429931640625,15360.8095703125,997.97998046875,1.965000033378601,44.53019714355469,41.17127990722656,19.607221603393555,7.213474750518799,31.347734451293945
2013-05-21,11.770644086841711,11.801104861996057,11.627046609570545,11.696669578552246,97307226.40184325,96.16000366210938,1.2891082763671875,1.5262281894683838,1377.800048828125,22.441999435424805,102.16600036621094,15387.580078125,6803.89990234375,1669.1600341796875,3502.1201171875,15381.01953125,998.780029296875,1.944000005722046,44.58198165893555,41.74604034423828,19.646326065063477,7.221357345581055,31.722047805786133
2013-05-22,11.735830119722955,11.949050520870628,11.461689841096256,11.58353042602539,151909549.73491135,94.27999877929688,1.2919062376022339,1.5160013437271118,1367.5999755859375,22.45800018310547,102.44200134277344,15307.169921875,6840.2998046875,1655.3499755859375,3463.300048828125,15627.259765625,982.260009765625,2.0260000228881836,44.01240921020508,42.22635269165039,19.317840576171875,7.11098575592041,31.269750595092773
2013-05-23,11.252822503369872,11.679263363458437,11.157090305818956,11.496502876281738,165820320.4864772,94.25,1.2842081785202026,1.5035107135772705,1392.0,22.493999481201172,103.1760025024414,15294.5,6696.7998046875,1650.510009765625,3459.419921875,14483.98046875,984.280029296875,2.0230000019073486,43.606807708740234,42.00587844848633,18.965898513793945,7.087335109710693,31.19957733154297
2013-05-24,11.461691730520512,11.540017774460255,11.418177169446075,11.522611618041992,72627717.64406613,94.1500015258789,1.2925074100494385,1.5095024108886719,1386.800048828125,22.48200035095215,102.41000366210938,15303.099609375,6654.2998046875,1649.5999755859375,3459.139892578125,14612.4501953125,984.280029296875,2.010999917984009,43.598175048828125,42.249969482421875,19.044109344482422,7.174057960510254,31.37892723083496
2013-05-28,11.740185050787415,11.757591209366357,11.583533773433556,11.618345260620117,116237758.73926917,95.01000213623047,1.2933933734893799,1.5108935832977295,1379.0999755859375,22.18000030517578,101.1050033569336,15409.3896484375,6762.0,1660.06005859375,3488.889892578125,14311.98046875,997.3499755859375,2.134999990463257,44.69417190551758,42.990089416503906,19.34130859375,7.276541709899902,31.597259521484375
2013-05-29,11.58353241770112,11.796752855509974,11.548720934588884,11.731480598449707,110130869.61438029,93.12999725341797,1.2846370935440063,1.502606987953186,1391.300048828125,22.44499969482422,102.44599914550781,15302.7998046875,6627.2001953125,1648.3599853515625,3467.52001953125,14326.4599609375,986.9600219726562,2.124000072479248,45.117042541503906,43.045196533203125,19.536832809448242,7.300195217132568,31.776626586914062
2013-05-30,11.748890103756732,12.123114276356148,11.687970198439231,12.03608512878418,133487752.84037037,93.61000061035156,1.294783353805542,1.5131338834762573,1411.5,22.673999786376953,100.91600036621094,15324.5302734375,6657.0,1654.4100341796875,3491.300048828125,13589.0302734375,994.4299926757812,2.124000072479248,45.97139358520508,43.793190002441406,20.19379234313965,7.394798278808594,32.166526794433594
2013-05-31,12.105706003700938,12.175328977628157,11.881607108245907,11.888134002685547,139404520.0621416,91.97000122070312,1.3043931722640991,1.5229045152664185,1392.5999755859375,22.22800064086914,101.0999984741211,15115.5703125,6583.10009765625,1630.739990234375,3455.909912109375,13774.5400390625,984.1500244140625,2.1640000343322754,44.86676788330078,42.98222351074219,20.256362915039062,7.197707653045654,31.62066078186035
2013-06-03,11.91424012613443,11.94905160642374,11.496502362662701,11.792400360107422,171611149.1674522,93.44999694824219,1.2996464967727661,1.520912528038025,1411.699951171875,22.71500015258789,100.47599792480469,15254.0302734375,6525.10009765625,1640.4200439453125,3465.3701171875,13261.8203125,990.530029296875,2.134000062942505,44.84086990356445,42.90348815917969,20.060842514038086,7.189825057983398,31.761030197143555
2013-06-04,11.757592202890764,11.89683816340338,11.583534752249992,11.62704849243164,113185643.01538835,93.30999755859375,1.3072919845581055,1.5321444272994995,1397.0999755859375,22.399999618530273,99.73799896240234,15177.5400390625,6558.60009765625,1631.3800048828125,3445.260009765625,13533.759765625,981.969970703125,2.13700008392334,44.210899353027344,42.549156188964844,19.920061111450195,7.0794525146484375,31.534879684448242
2013-06-05,11.570437275034374,11.714142335699123,11.296091552162792,11.400604248046875,161802265.6720089,93.73999786376953,1.3073433637619019,1.5303858518600464,1398.4000244140625,22.46500015258789,100.25,14960.58984375,6419.2998046875,1608.9000244140625,3401.47998046875,13014.8701171875,968.1599731445312,2.0999999046325684,43.17530822753906,41.75392532348633,19.575937271118164,7.000617980957031,31.051420211791992
2013-06-06,11.387541901214664,11.531246987769903,11.19158087259928,11.49640941619873,123992390.00491013,94.76000213623047,1.3093289136886597,1.5403337478637695,1415.699951171875,22.701000213623047,98.9520034790039,15040.6201171875,6336.10009765625,1622.56005859375,3424.050048828125,12904.01953125,979.4600219726562,2.075000047683716,43.8657112121582,42.12398147583008,19.87313461303711,7.118871212005615,31.753238677978516
2013-06-07,11.609628195156116,11.661884951892059,11.452858755541262,11.653175354003906,105435204.53039773,96.02999877929688,1.3245558738708496,1.5602571964263916,1383.0,21.73699951171875,97.3270034790039,15248.1201171875,6412.0,1643.3800048828125,3469.219970703125,12877.5302734375,987.6199951171875,2.1610000133514404,44.53019714355469,42.73025894165039,21.11667251586914,7.260776519775391,32.166526794433594
2013-06-10,11.74897617613751,11.801232922808785,11.548660446848722,11.583498001098633,91143644.87925902,95.7699966430664,1.3224014043807983,1.5531085729599,1386.199951171875,21.92099952697754,98.23799896240234,15238.58984375,6400.5,1642.81005859375,3473.77001953125,13514.2001953125,992.6699829101562,2.2149999141693115,44.81498718261719,42.801116943359375,21.23398780822754,7.379031181335449,32.18211364746094
2013-06-11,11.418020558541839,11.566080392020883,11.383182999522825,11.426730155944824,92641012.77953434,95.37999725341797,1.3224014043807983,1.5531085729599,1377.0,21.645000457763672,98.8489990234375,15122.01953125,6340.10009765625,1626.1300048828125,3436.949951171875,13317.6201171875,981.4500122070312,2.194999933242798,43.10627746582031,42.11611557006836,20.404956817626953,7.268662452697754,31.70644760131836
2013-06-12,11.531245063412086,11.539954662499708,11.296091702197854,11.374476432800293,102151971.30827886,95.87999725341797,1.3224014043807983,1.5531085729599,1391.800048828125,21.79599952697754,96.10199737548828,14995.23046875,6299.5,1612.52001953125,3400.429931640625,13289.3203125,972.3099975585938,2.2300000190734863,42.66615676879883,41.87202453613281,19.998271942138672,7.1737470626831055,31.40233612060547
2013-06-13,11.322219983425848,11.548664582436711,11.296092016030165,11.505117416381836,90266160.18030292,96.69000244140625,1.3339558839797974,1.568135380744934,1377.5999755859375,21.582000732421875,95.92900085449219,15176.080078125,6304.60009765625,1636.3599853515625,3445.360107421875,12445.3798828125,989.6900024414062,2.1740000247955322,43.39969253540039,42.65151596069336,20.623950958251953,7.252841472625732,31.92478370666504
2013-06-14,11.522537582654458,11.531247183343275,11.34834972184432,11.383187294006348,88296496.99291238,97.8499984741211,1.3367911577224731,1.5713881254196167,1387.300048828125,21.952999114990234,95.49400329589844,15070.1796875,6308.2998046875,1626.72998046875,3423.56005859375,12686.51953125,981.3800048828125,2.125999927520752,42.476287841796875,41.832672119140625,20.201616287231445,7.10256290435791,31.316545486450195
2013-06-17,11.470279849656558,11.550144699355016,11.435442282931279,11.505117416381836,100554494.25876224,97.7699966430664,1.3348639011383057,1.5723023414611816,1382.800048828125,21.756999969482422,94.24199676513672,15179.849609375,6330.5,1639.0400390625,3452.1298828125,13033.1201171875,987.8400268554688,2.1710000038146973,42.59711456298828,42.399559020996094,20.49881362915039,7.094655513763428,31.667449951171875
2013-06-18,11.509469186415897,11.61833665759941,11.496404790860435,11.557371139526367,58577268.9954113,98.44000244140625,1.3363088369369507,1.571783423423767,1366.5999755859375,21.676000595092773,94.68000030517578,15318.23046875,6374.2001953125,1651.81005859375,3482.179931640625,13007.2802734375,999.989990234375,2.181999921798706,43.15805435180664,42.60428237915039,20.584848403930664,7.205385684967041,31.8468074798584
2013-06-19,11.570440010953005,11.67059793103422,11.470282090871791,11.487700462341309,90447719.19932733,98.23999786376953,1.3389928340911865,1.5636972188949585,1373.5999755859375,21.621999740600586,95.51699829101562,15112.1904296875,6348.7998046875,1628.9300537109375,3443.199951171875,13245.2197265625,986.5,2.311000108718872,42.743812561035156,42.16335678100586,20.42060661315918,7.1737470626831055,31.70644760131836
2013-06-20,11.39189288231865,11.444149637452785,11.148029963076228,11.226414680480957,161799328.15549085,95.4000015258789,1.329186201095581,1.5482512712478638,1285.9000244140625,19.82200050354004,96.58999633789062,14758.3203125,6159.5,1588.18994140625,3364.639892578125,13014.580078125,960.52001953125,2.4189999103546143,41.3371467590332,41.32088088989258,19.66979217529297,7.165839195251465,31.261953353881836
2013-06-21,11.313510133895825,11.322219733032806,10.790946644573241,11.052227973937988,170708326.7800397,93.69000244140625,1.323556661605835,1.5517107248306274,1291.5999755859375,19.95800018310547,97.14099884033203,14799.400390625,6116.2001953125,1592.4300537109375,3357.25,13230.1298828125,963.6799926757812,2.5139999389648438,40.448272705078125,40.91144943237305,19.482086181640625,7.197478294372559,31.94036865234375
2013-06-24,10.799655104462254,10.843202268309494,10.564501748636063,10.71256160736084,139143488.75223812,95.18000030517578,1.3105300664901733,1.5389113426208496,1276.800048828125,19.493000030517578,98.4229965209961,14659.5595703125,6029.10009765625,1573.0899658203125,3320.760009765625,13062.7802734375,951.0499877929688,2.5480000972747803,39.21418762207031,40.092586517333984,19.08321762084961,7.197478294372559,31.03582000732422
2013-06-25,10.982552350658045,11.121903438835783,10.825434877089796,11.034809112548828,115699598.3441986,95.31999969482422,1.313232183456421,1.5447354316711426,1274.800048828125,19.525999069213867,97.53099822998047,14760.3095703125,6101.89990234375,1588.030029296875,3347.889892578125,12969.33984375,961.260009765625,2.5889999866485596,40.560462951660156,41.00592803955078,19.575937271118164,7.331935882568359,31.42571258544922
2013-06-26,11.182871517658402,11.194454971007037,11.043521228313278,11.11319637298584,91702978.60108851,95.5,1.3079760074615479,1.541687250137329,1229.5999755859375,18.586999893188477,98.14700317382812,14910.1396484375,6165.5,1603.260009765625,3376.219970703125,12834.009765625,963.8300170898438,2.5390000343322754,41.08686828613281,41.33662033081055,19.458621978759766,7.537576675415039,31.98716926574707
2013-06-27,11.182868005242383,11.348346214216521,11.130611247854613,11.330927848815918,108533222.5571734,97.05000305175781,1.301337718963623,1.5325905084609985,1211.4000244140625,18.533000946044922,97.7699966430664,15024.490234375,6243.39990234375,1613.199951171875,3401.860107421875,13213.5498046875,979.9199829101562,2.4830000400543213,41.66507339477539,41.848411560058594,19.583755493164062,7.6799468994140625,32.40825271606445
2013-06-28,11.296088862580184,11.322216822681906,11.182866594682219,11.200284957885742,78643502.29594131,96.55999755859375,1.3035939931869507,1.5258322954177856,1223.800048828125,19.451000213623047,98.47599792480469,14909.599609375,6215.5,1606.280029296875,3403.25,13677.3203125,977.47998046875,2.4779999256134033,41.39755630493164,41.56496810913086,19.106679916381836,7.537576675415039,32.18211364746094
2013-07-01,11.278671723310051,11.409313208802107,11.252543758448851,11.261253356933594,72415425.29492654,97.98999786376953,1.3014055490493774,1.5204732418060303,1255.9000244140625,19.559999465942383,99.37999725341797,14974.9599609375,6307.7998046875,1614.9599609375,3434.489990234375,13852.5,989.8400268554688,2.490000009536743,41.639190673828125,41.328739166259766,19.231813430786133,7.703671932220459,32.252296447753906
2013-07-02,11.278672707316966,11.40931420420683,11.148032041020203,11.235125541687012,72905996.40076028,99.5999984741211,1.306762456893921,1.5216530561447144,1243.5999755859375,19.29800033569336,99.65699768066406,14932.41015625,6303.89990234375,1614.0799560546875,3433.39990234375,14098.740234375,989.469970703125,2.4690001010894775,41.552886962890625,41.87598419189453,19.11449432373047,7.766948699951172,32.14313888549805
2013-07-03,11.165447545628055,11.182866739650265,11.08706283371388,11.17415714263916,33071118.415290527,101.23999786376953,1.2978922128677368,1.515289306640625,1252.0999755859375,19.68899917602539,100.73300170898438,14988.3701171875,6229.89990234375,1615.4100341796875,3443.669921875,14055.5595703125,991.1300048828125,2.500999927520752,41.13865661621094,41.85219955444336,18.801658630371094,7.814401626586914,32.14313888549805
2013-07-05,11.313510069780015,11.391894800382454,11.2438349382652,11.374476432800293,70338135.69737396,103.22000122070312,1.2907721996307373,1.5038950443267822,1212.9000244140625,18.72599983215332,100.22000122070312,15135.83984375,6375.5,1631.8900146484375,3479.3798828125,14309.9697265625,1005.3900146484375,2.7149999141693115,41.88081741333008,42.819786071777344,19.216171264648438,8.051681518554688,32.80595779418945
2013-07-08,11.418025912524445,11.644470567625794,11.391897938656847,11.566085815429688,93574787.73965466,103.13999938964844,1.2829065322875977,1.4879401922225952,1234.9000244140625,19.024999618530273,101.38600158691406,15224.6904296875,6450.10009765625,1640.4599609375,3484.830078125,14109.33984375,1009.25,2.6449999809265137,42.73519515991211,43.38289260864258,19.458621978759766,8.027956008911133,33.39860153198242
2013-07-09,11.64446514735764,11.783815383911133,11.539952469942518,11.783815383911133,92378176.52666196,103.52999877929688,1.2871006727218628,1.4953718185424805,1245.9000244140625,19.125,100.8499984741211,15300.33984375,6513.10009765625,1652.3199462890625,3504.260009765625,14472.900390625,1018.0499877929688,2.630000114440918,43.33064270019531,43.53357696533203,19.89659309387207,8.067502975463867,33.29722595214844
2013-07-10,11.766398285545495,11.783816651692202,11.592210471113349,11.644466400146484,90885780.42743641,106.5199966430664,1.278183937072754,1.4861490726470947,1247.4000244140625,19.150999069213867,101.15299987792969,15291.66015625,6505.0,1652.6199951171875,3520.760009765625,14416.599609375,1020.4199829101562,2.680000066757202,42.830116271972656,43.485992431640625,19.818384170532227,8.012136459350586,32.80595779418945
2013-07-11,11.79252543891565,11.827362999405786,11.609628038694202,11.766397476196289,81656982.93367396,104.91000366210938,1.3187741041183472,1.5180034637451172,1280.0999755859375,19.94300079345703,98.5510025024414,15460.919921875,6543.39990234375,1675.02001953125,3578.300048828125,14472.580078125,1033.1800537109375,2.5739998817443848,43.183937072753906,43.73185729980469,19.982627868652344,7.814401626586914,32.66558837890625
2013-07-12,11.792526250781465,12.018970824853579,11.731560723374749,12.001551628112793,107980721.2281396,105.94999694824219,1.3097747564315796,1.5178653001785278,1277.800048828125,19.77899932861328,99.04000091552734,15464.2998046875,6544.89990234375,1680.18994140625,3600.080078125,14506.25,1036.52001953125,2.6010000705718994,43.84844970703125,43.59703826904297,20.436243057250977,7.909314155578613,33.24263000488281
2013-07-15,12.13219213915169,12.140900906230813,11.984132301098258,12.088644981384277,79053299.53915846,106.31999969482422,1.3059945106506348,1.5103687047958374,1283.800048828125,19.826000213623047,99.1969985961914,15484.259765625,6586.10009765625,1682.5,3607.489990234375,,1043.300048828125,2.555999994277954,44.71144104003906,43.53357696533203,20.874221801757812,7.853950023651123,33.80409240722656
2013-07-16,12.132192301951543,12.210577020866127,11.992842059700266,12.123482704162598,127193689.66873801,106.0,1.3058750629425049,1.5100038051605225,1290.800048828125,19.92300033569336,99.94599914550781,15451.849609375,6556.39990234375,1676.260009765625,3598.5,14599.1201171875,1038.75,2.5320000648498535,44.728694915771484,43.628761291503906,20.631763458251953,7.703671932220459,33.546756744384766
2013-07-17,12.241060255767847,12.57637147767559,12.227995858579366,12.463150024414062,217453027.1840944,106.4800033569336,1.3151146173477173,1.5138440132141113,1277.9000244140625,19.409000396728516,99.16000366210938,15470.51953125,6571.89990234375,1680.9100341796875,3610.0,14615.0400390625,1042.530029296875,2.490999937057495,44.69417190551758,43.834957122802734,20.756912231445312,7.893495082855225,33.92884826660156
2013-07-18,12.541535944021259,12.93345961712884,12.541535944021259,12.855074882507324,193172958.17507458,108.04000091552734,1.3116990327835083,1.520982027053833,1284.5999755859375,19.375999450683594,99.66000366210938,15548.5400390625,6634.39990234375,1689.3699951171875,3611.280029296875,14808.5,1050.27001953125,2.5339999198913574,45.470863342285156,44.70738983154297,21.664142608642578,8.091227531433105,34.63067626953125
2013-07-19,12.855075528621857,12.855075528621857,12.715725251443272,12.846365928649902,118619495.17195505,108.05000305175781,1.3110626935958862,1.5222090482711792,1293.300048828125,19.447999954223633,100.52200317382812,15543.740234375,6630.7001953125,1692.0899658203125,3587.610107421875,14589.91015625,1050.47998046875,2.490999937057495,45.17743682861328,44.54082489013672,21.5859317779541,8.091227531433105,34.661861419677734
2013-07-22,12.837655354717501,13.055390353938327,12.759270622103108,12.994424819946289,97911752.0409382,106.91000366210938,1.3159972429275513,1.5284910202026367,1336.4000244140625,20.49799919128418,100.38899993896484,15545.5498046875,6623.2001953125,1695.530029296875,3600.389892578125,14658.0400390625,1053.4100341796875,2.48799991607666,45.73838806152344,44.858070373535156,21.593748092651367,8.241507530212402,34.802223205566406
2013-07-23,13.046680293080307,13.090227457502543,12.942167596822785,13.011842727661133,99058042.31008205,107.2300033569336,1.3190349340438843,1.5365231037139893,1335.0999755859375,20.246000289916992,99.3239974975586,15567.740234375,6597.39990234375,1692.3900146484375,3579.27001953125,14778.509765625,1052.199951171875,2.5160000324249268,45.634830474853516,44.9453125,21.75017738342285,8.241507530212402,34.75543975830078
2013-07-24,13.064096897978178,13.064096897978178,12.785396429944376,12.811524391174316,102572498.99629688,105.38999938964844,1.3223315477371216,1.537491798400879,1319.699951171875,20.013999938964844,99.49700164794922,15542.240234375,6620.39990234375,1685.93994140625,3579.60009765625,14731.2802734375,1043.8299560546875,2.5880000591278076,45.039371490478516,44.91359329223633,21.687604904174805,8.083321571350098,34.552696228027344
2013-07-25,12.733143923414552,12.933460574564442,12.663468783169336,12.916041374206543,77849186.66154554,105.48999786376953,1.319087266921997,1.530854344367981,1329.0,20.14699935913086,100.4520034790039,15555.6103515625,6588.0,1690.25,3605.18994140625,14562.9296875,1054.1800537109375,2.6070001125335693,45.44496154785156,44.810489654541016,21.711071014404297,8.051681518554688,34.038028717041016
2013-07-26,12.802817193784488,12.855073956632799,12.733142063715455,12.82894515991211,64257236.68749885,104.69999694824219,1.3274219036102295,1.538177490234375,1321.699951171875,19.764999389648438,99.2750015258789,15558.830078125,6554.7998046875,1691.6500244140625,3613.159912109375,14129.98046875,1048.510009765625,2.561000108718872,45.05662536621094,44.45358657836914,21.664142608642578,8.091227531433105,33.92884826660156
2013-07-29,12.759269046857785,12.802816207444287,12.585081235104782,12.646047592163086,77312544.90677164,104.55000305175781,1.3287447690963745,1.5392429828643799,1328.4000244140625,19.854000091552734,97.95999908447266,15521.9697265625,6560.2998046875,1685.3299560546875,3599.139892578125,13661.1298828125,1040.6600341796875,2.5850000381469727,44.564735412597656,44.168060302734375,21.397748947143555,7.956771373748779,33.72610855102539
2013-07-30,12.698303520392486,12.741850680978986,12.593790833340684,12.646047592163086,62424775.080795914,103.08000183105469,1.3263654708862305,1.534165859222412,1324.0,19.666000366210938,98.04299926757812,15520.58984375,6571.0,1685.9599609375,3616.469970703125,13869.8203125,1043.510009765625,2.6029999256134033,44.685543060302734,43.88254165649414,21.20970344543457,7.940953254699707,33.73390197753906
2013-07-31,12.698300983704737,12.933455105540265,12.689591387208715,12.715720176696777,111639775.27418293,105.02999877929688,1.3264886140823364,1.5242043733596802,1312.4000244140625,19.617000579833984,98.01599884033203,15499.5400390625,6621.10009765625,1685.72998046875,3626.3701171875,13668.3203125,1045.260009765625,2.5929999351501465,44.996212005615234,44.199790954589844,21.319398880004883,7.917225360870361,33.92104721069336
2013-08-01,12.92910338829673,13.03797087866159,12.907329391867936,13.020551681518555,94544759.65898928,107.88999938964844,1.3301409482955933,1.5174967050552368,1311.0,19.614999771118164,97.83300018310547,15628.01953125,6682.0,1706.8699951171875,3675.739990234375,14005.76953125,1059.8800048828125,2.7230000495910645,45.62631607055664,44.84221649169922,21.875686645507812,8.114957809448242,34.513694763183594
2013-08-02,12.959585027709874,12.985712990563277,12.872490710741246,12.924747467041016,72615573.90025158,106.94000244140625,1.3211959600448608,1.5120357275009155,1310.5999755859375,19.902999877929688,99.41999816894531,15658.3603515625,6647.89990234375,1709.6700439453125,3689.590087890625,14466.16015625,1059.8599853515625,2.6019999980926514,45.747161865234375,44.80254364013672,21.820846557617188,8.099140167236328,34.693058013916016
2013-08-05,12.86378368522031,12.924749216997045,12.802817322850498,12.889911651611328,53747278.172290415,106.55999755859375,1.3278977870941162,1.5287247896194458,1302.5999755859375,19.711000442504883,98.93499755859375,15612.1298828125,6619.60009765625,1707.1400146484375,3692.949951171875,14258.0400390625,1063.010009765625,2.640000104904175,45.634952545166016,44.49324035644531,21.820846557617188,8.107048034667969,34.57608413696289
2013-08-06,12.837658095119272,12.855077297460035,12.741854974024932,12.750564575195312,73376497.8914363,105.30000305175781,1.3257501125335693,1.5353907346725464,1283.199951171875,19.514999389648438,98.23200225830078,15518.740234375,6604.2001953125,1697.3699951171875,3665.77001953125,14401.0595703125,1052.1400146484375,2.6419999599456787,44.435176849365234,44.00944900512695,21.397748947143555,7.9251322746276855,34.33435821533203
2013-08-07,12.567664001269797,12.68959506518345,12.410894541274441,12.654757499694824,112084348.45573182,104.37000274658203,1.3308136463165283,1.53449547290802,1286.0999755859375,19.49799919128418,97.30799865722656,15470.669921875,6511.2001953125,1690.9100341796875,3654.010009765625,13824.9404296875,1044.3399658203125,2.5999999046325684,44.452423095703125,43.85875701904297,21.20970344543457,7.838130950927734,33.973182678222656
2013-08-08,12.781042593856222,12.802815758088773,12.576371195461158,12.724431037902832,77116504.082307,103.4000015258789,1.334098219871521,1.549690842628479,1310.699951171875,20.18400001525879,96.56999969482422,15498.3203125,6529.7001953125,1697.47998046875,3669.1201171875,13605.5595703125,1049.469970703125,2.5869998931884766,44.69411849975586,43.485992431640625,21.092180252075195,7.853950023651123,33.933921813964844
2013-08-09,12.680883096979496,12.724429419907393,12.541532039594468,12.585079193115234,63583121.78449429,105.97000122070312,1.3380074501037598,1.553591012954712,1312.9000244140625,20.39900016784668,96.73999786376953,15425.509765625,6583.39990234375,1691.4200439453125,3660.110107421875,13615.1904296875,1048.4000244140625,2.5799999237060547,44.29705810546875,43.240135192871094,20.966812133789062,7.846042633056641,33.941776275634766
2013-08-12,12.502340469073,12.602499177634112,12.471857708873369,12.55024242401123,53012410.94148914,106.11000061035156,1.3339380025863647,1.5513978004455566,1334.699951171875,21.332000732421875,96.04399871826172,15419.6796875,6574.2998046875,1689.469970703125,3669.949951171875,13519.4296875,1053.6700439453125,2.6050000190734863,43.934539794921875,42.89909362792969,20.85712432861328,7.790676116943359,33.918212890625
2013-08-13,12.602502025224,12.733142692910647,12.480570126281517,12.63733959197998,65998280.275530174,106.83000183105469,1.3292922973632812,1.5458101034164429,1321.199951171875,21.336000442504883,97.19999694824219,15451.009765625,6611.89990234375,1694.1600341796875,3684.43994140625,13867.0,1051.989990234375,2.7149999141693115,44.68549346923828,43.0577278137207,21.123519897460938,7.814401626586914,34.01243209838867
2013-08-14,12.672173024809512,12.846360801765735,12.663463428313491,12.715720176696777,68240192.5685537,106.8499984741211,1.326559066772461,1.545069694519043,1334.0,21.7810001373291,98.15299987792969,15337.66015625,6587.39990234375,1685.3900146484375,3669.27001953125,14050.16015625,1047.800048828125,2.7119998931884766,44.53010940551758,42.94668960571289,20.99032211303711,7.869767189025879,33.83969497680664
2013-08-15,12.593791825071246,12.602501423993006,12.463151163617109,12.4718599319458,86431116.42473325,107.33000183105469,1.3264182806015015,1.5516144037246704,1361.5999755859375,22.929000854492188,97.85299682617188,15112.1904296875,6483.2998046875,1661.3199462890625,3606.1201171875,13752.9404296875,1027.6099853515625,2.755000114440918,43.9000129699707,42.26461410522461,20.653409957885742,7.759039402008057,33.75334930419922
2013-08-16,12.44573005472463,12.602499488872013,12.376054935235336,12.558952331542969,91413305.70817804,107.45999908447266,1.33539879322052,1.5642108917236328,1371.699951171875,23.316999435424805,97.05500030517578,15081.4697265625,6500.0,1655.8299560546875,3602.780029296875,13650.1103515625,1024.300048828125,2.8289999961853027,43.459815979003906,42.26461410522461,20.739593505859375,7.782763481140137,33.56490707397461
2013-08-19,12.515406142009462,12.524115740267359,12.306380767377995,12.323799133300781,85687071.11304377,107.0999984741211,1.332906723022461,1.5625,1366.199951171875,23.160999298095703,97.66699981689453,15010.740234375,6465.7001953125,1646.06005859375,3589.090087890625,13758.1298828125,1013.25,2.884000062942505,42.57939147949219,41.106685638427734,20.222475051879883,7.656216144561768,33.36077117919922
2013-08-20,12.349928072844031,12.524115887078803,12.175739428016245,12.445731163024902,99576664.90168913,104.97000122070312,1.3333866596221924,1.5648962259292603,1373.0999755859375,23.06599998474121,97.5790023803711,15002.990234375,6453.5,1652.3499755859375,3613.590087890625,13396.3798828125,1028.5699462890625,2.813999891281128,43.0886344909668,41.336673736572266,20.61423683166504,7.798583030700684,33.43927764892578
