Date,Open,High,Low,Close,Volume,CL=F,EURUSD=X,GBPUSD=X,GC=F,SI=F,USDJPY=X,^DJI,^FTSE,^GSPC,^IXIC,^N225,^RUT,^TNX,BAC,C,JPM,MS,WFC
2010-02-17,5.1401445115193445,5.171016221592988,4.954914251077478,4.985785961151123,12761373.784061562,77.33000183105469,1.3606922626495361,1.5682092905044556,1119.5,16.097999572753906,91.05000305175781,10309.240234375,5276.60009765625,1099.510009765625,2226.2900390625,10306.830078125,624.8300170898438,3.742000102996826,13.446210861206055,29.352567672729492,29.463634490966797,20.69891357421875,19.995996475219727
2010-02-18,4.947195505641061,4.985785322298323,4.870016240346303,4.95491361618042,14625021.645272374,79.05999755859375,1.3461486101150513,1.5423054695129395,1118.0,16.059999465942383,91.97699737548828,10392.900390625,5325.10009765625,1106.75,2241.7099609375,10335.6904296875,629.3200073242188,3.802999973297119,13.635116577148438,29.524730682373047,29.735898971557617,20.600669860839844,20.003318786621094
2010-02-19,4.939477130588306,5.109271492493466,4.931759021037302,5.070682048797607,11179811.704522964,79.80999755859375,1.3615074157714844,1.5464078187942505,1121.300048828125,16.413000106811523,91.54000091552734,10402.349609375,5358.2001953125,1109.1700439453125,2243.8701171875,10123.580078125,631.6199951171875,3.7820000648498535,13.635116577148438,29.438636779785156,29.45627212524414,20.714017868041992,20.0252685546875
2010-02-22,5.093836606517079,5.3022208196194205,5.070683009516702,5.255913257598877,18314503.886656996,80.16000366210938,1.3605626821517944,1.548658847808838,1112.5999755859375,16.222000122070312,91.23500061035156,10383.3798828125,5352.10009765625,1108.010009765625,2242.030029296875,10400.4697265625,632.25,3.7990000247955322,13.91845989227295,29.782957077026367,30.05967140197754,20.940732955932617,20.493518829345703
2010-02-23,5.194170652170269,5.2173246208038275,5.016658119379136,5.039812088012695,16095523.089571703,78.86000061035156,1.3527040481567383,1.5445923805236816,1102.699951171875,15.887999534606934,90.16000366210938,10282.41015625,5315.10009765625,1094.5999755859375,2213.43994140625,10352.099609375,625.0700073242188,3.690999984741211,13.68663215637207,28.836101531982422,29.34589958190918,20.517539978027344,19.96673011779785
2010-02-24,5.055247018520547,5.171015736424861,5.0398111649319866,5.12470817565918,15603579.018532664,80.0,1.354316234588623,1.5417109727859497,1096.5,15.9399995803833,90.27899932861328,10374.16015625,5342.89990234375,1105.239990234375,2235.89990234375,10198.830078125,630.4299926757812,3.694999933242798,14.02149772644043,29.69687271118164,30.05967140197754,21.031423568725586,20.237442016601562
2010-02-25,5.00121976709502,5.0706812703109545,4.939476372245151,5.047527313232422,14511641.110187735,78.16999816894531,1.3536012172698975,1.5243902206420898,1107.800048828125,16.110000610351562,89.2699966430664,10321.0302734375,5278.2001953125,1102.93994140625,2234.219970703125,10101.9599609375,630.4600219726562,3.6419999599456787,14.210395812988281,29.1804141998291,29.9051513671875,20.963409423828125,20.07647705078125
2010-02-26,5.047529504792355,5.225042026068776,5.016657793963397,5.209606170654297,15327047.250818323,79.66000366210938,1.3631035089492798,1.523902416229248,1118.300048828125,16.5,88.9209976196289,10325.259765625,5354.5,1104.489990234375,2238.260009765625,10126.0302734375,628.5599975585938,3.5950000286102295,14.304850578308105,29.266489028930664,30.883846282958984,21.29591941833496,20.003318786621094
2010-03-01,5.217325094416645,5.271350412766126,5.055248403328443,5.13242769241333,12573984.589906784,78.69999694824219,1.356208086013794,1.4978805780410767,1117.800048828125,16.448999404907227,89.1500015258789,10403.7900390625,5405.89990234375,1115.7099609375,2273.570068359375,10172.0595703125,642.6500244140625,3.6059999465942383,14.34778118133545,29.1804141998291,30.78080940246582,21.303482055664062,20.010629653930664
2010-03-02,5.147862915180976,5.20960633883211,5.062965523650751,5.101555347442627,12508920.844037822,79.68000030517578,1.3620638847351074,1.5028102397918701,1136.9000244140625,17.04400062561035,88.73999786376953,10405.98046875,5484.10009765625,1118.31005859375,2280.7900390625,10221.83984375,648.3099975585938,3.614000082015991,14.133123397827148,29.266489028930664,30.62628746032715,21.688892364501953,20.39108657836914
2010-03-03,5.101555689221778,5.163299117009417,5.086119832274868,5.109273433685303,9956214.405027507,80.87000274658203,1.3701633214950562,1.5103002786636353,1142.699951171875,17.30900001525879,88.56999969482422,10396.759765625,5533.2001953125,1118.7900390625,2280.679931640625,10253.1396484375,649.260009765625,3.625,14.0643892288208,29.266489028930664,30.5600528717041,21.401721954345703,20.63253402709961
2010-03-04,5.093835816062657,5.171015074120326,5.078399964451123,5.147861480712891,9135100.054132098,80.20999908447266,1.3584003448486328,1.50360107421875,1132.5999755859375,17.1560001373291,89.16000366210938,10444.1396484375,5527.2001953125,1122.969970703125,2292.31005859375,10145.7197265625,652.469970703125,3.6059999465942383,14.090160369873047,29.524730682373047,30.847036361694336,22.066749572753906,20.800813674926758
2010-03-05,5.201887873978885,5.286785259749821,5.163298420824685,5.279067516326904,14567679.101545399,81.5,1.3628991842269897,1.5132943391799927,1134.800048828125,17.36199951171875,90.22000122070312,10566.2001953125,5599.7998046875,1138.699951171875,2326.35009765625,10368.9599609375,666.02001953125,3.681999921798706,14.347912788391113,30.127283096313477,31.5019588470459,22.22544288635254,21.32760238647461
2010-03-08,5.263630106580079,5.417988609638855,5.263630106580079,5.3871169090271,14682286.096063832,81.87000274658203,1.3616927862167358,1.504189133644104,1123.5999755859375,17.25200080871582,90.28600311279297,10552.51953125,5606.7001953125,1138.5,2332.2099609375,10585.919921875,667.1099853515625,3.7079999446868896,14.382272720336914,30.643735885620117,31.340059280395508,22.353919982910156,21.137371063232422
2010-03-09,5.348528065772256,5.402553735615527,5.217323498472483,5.333092212677002,17749318.50497401,81.48999786376953,1.3606922626495361,1.5016368627548218,1122.0,17.31800079345703,89.98899841308594,10564.3798828125,5602.2998046875,1140.449951171875,2340.679931640625,10567.650390625,669.6300048828125,3.7009999752044678,14.433828353881836,32.88175964355469,31.2149715423584,21.953386306762695,21.20322608947754
2010-03-10,5.41027228387337,5.881066025376514,5.356246609659328,5.626374244689941,31476438.300280254,82.08999633789062,1.3643310070037842,1.4970060586929321,1107.800048828125,16.993999481201172,90.47000122070312,10567.330078125,5640.60009765625,1145.6099853515625,2358.949951171875,10563.919921875,674.9299926757812,3.7200000286102295,14.700165748596191,34.086856842041016,31.590248107910156,22.64864158630371,21.634891510009766
2010-03-11,5.664962459907683,5.7575775597378565,5.5955009510252065,5.695834159851074,19240265.083916232,82.11000061035156,1.3685319423675537,1.507204532623291,1108.0,17.13599967956543,90.64800262451172,10611.83984375,5617.2998046875,1150.239990234375,2368.4599609375,10664.9501953125,677.219970703125,3.7200000286102295,14.70875072479248,35.980560302734375,31.77422523498535,22.686426162719727,21.773908615112305
2010-03-12,5.7961686602346,5.819322256341603,5.610938051279707,5.664963722229004,22384015.454330955,81.23999786376953,1.376993179321289,1.5216069221496582,1101.5,17.02400016784668,90.54000091552734,10624.6904296875,5625.7001953125,1149.989990234375,2367.659912109375,10751.259765625,676.5900268554688,3.7100000381469727,14.476783752441406,34.17293167114258,31.752140045166016,22.603302001953125,21.67879295349121
2010-03-15,5.618657461042619,5.695836745942959,5.487452492702112,5.5800676345825195,15418429.165840335,79.80000305175781,1.3677457571029663,1.505434513092041,1105.0999755859375,17.08300018310547,90.31999969482422,10642.150390625,5593.89990234375,1150.510009765625,2362.2099609375,10751.98046875,674.4099731445312,3.7039999961853027,14.476783752441406,33.484317779541016,31.693275451660156,22.399259567260742,21.869022369384766
2010-03-16,5.641896163643836,5.819654546019725,5.572338423596453,5.804197311401367,17262887.943474416,81.69999694824219,1.3768794536590576,1.5236934423446655,1122.199951171875,17.33300018310547,90.29000091552734,10685.98046875,5620.39990234375,1159.4599609375,2378.010009765625,10721.7099609375,679.5800170898438,3.6530001163482666,14.631430625915527,34.861549377441406,31.818355560302734,22.90558624267578,22.15436553955078
2010-03-17,5.873754102489768,6.005140768027287,5.835111204027237,5.951040267944336,19495067.397032585,82.93000030517578,1.3738338947296143,1.5317922830581665,1124.0,17.50200080871582,90.40299987792969,10733.669921875,5644.60009765625,1166.2099609375,2389.090087890625,10846.98046875,683.97998046875,3.6419999599456787,14.837626457214355,34.861549377441406,32.22309875488281,22.882917404174805,22.351911544799805
2010-03-18,5.974225158173795,5.981953588975012,5.672808986337623,5.796466827392578,20576297.943878174,82.19999694824219,1.361396312713623,1.5253669023513794,1127.4000244140625,17.406999588012695,90.4800033569336,10779.169921875,5642.60009765625,1165.8299560546875,2391.280029296875,10744.0302734375,681.6099853515625,3.671999931335449,14.674386024475098,34.60331726074219,32.11272048950195,22.73177146911621,22.161680221557617
2010-03-19,5.703722953796387,5.873752470556301,5.657351267407319,5.703722953796387,17517925.959738147,80.68000030517578,1.353692889213562,1.5017945766448975,1107.4000244140625,17.017000198364258,90.5199966430664,10741.98046875,5650.10009765625,1159.9000244140625,2374.409912109375,10824.7197265625,673.8900146484375,3.687000036239624,14.451008796691895,33.57038879394531,31.9729061126709,22.39170265197754,22.227527618408203
2010-03-22,5.634167110579732,5.904668888591486,5.533694905780372,5.889211654663086,15303680.904048223,81.25,1.356704831123352,1.5108022689819336,1099.300048828125,16.920000076293945,90.33999633789062,10785.8896484375,5644.5,1165.81005859375,2395.39990234375,,682.9099731445312,3.6630001068115234,14.571290016174316,34.775489807128906,32.186302185058594,22.369029998779297,22.249479293823242
2010-03-23,5.889211976088161,5.981955384720365,5.796468567455957,5.974226951599121,17819812.815063365,81.91000366210938,1.3468012809753418,1.5021330118179321,1103.5,17.011999130249023,90.36599731445312,10888.830078125,5673.60009765625,1174.1700439453125,2415.239990234375,10774.150390625,690.2999877929688,3.680000066757202,14.71734619140625,35.5501708984375,32.804412841796875,22.316133499145508,22.73968505859375
2010-03-24,5.935583668788218,6.105613619477387,5.889211964562866,6.066970348358154,20857548.734829515,80.61000061035156,1.3331022262573242,1.4898910522460938,1088.5999755859375,16.625999450683594,92.01399993896484,10836.150390625,5677.89990234375,1167.719970703125,2398.760009765625,10815.0302734375,683.6799926757812,3.8289999961853027,15.095379829406738,35.72233581542969,33.069313049316406,22.19521713256836,22.578723907470703
2010-03-25,6.15971196090154,6.221541250371458,5.9123962771396235,5.943310737609863,27342397.924797263,80.52999877929688,1.3307074308395386,1.4844944477081299,1092.699951171875,16.726999282836914,92.51300048828125,10841.2099609375,5727.7001953125,1165.72998046875,2397.409912109375,10828.849609375,679.0999755859375,3.9010000228881836,15.241436004638672,36.7552604675293,33.069313049316406,21.84758758544922,22.725055694580078
2010-03-26,5.9896836313617605,6.1133414980797856,5.8428397303693504,5.896940231323242,17469163.49114789,80.0,1.3410038948059082,1.4898022413253784,1104.199951171875,16.893999099731445,92.50700378417969,10850.3603515625,5703.0,1166.5899658203125,2395.1298828125,10996.3701171875,678.969970703125,3.8550000190734863,15.378897666931152,37.09959411621094,33.12818145751953,21.80224609375,22.842113494873047
2010-03-29,5.943310636668122,6.0128683558095055,5.8119239976363675,5.904667377471924,13722168.994649375,82.16999816894531,1.3481086492538452,1.498194694519043,1110.300048828125,17.37299919128418,92.48999786376953,10895.8603515625,5710.7001953125,1173.219970703125,2404.360107421875,10986.4697265625,682.25,3.864000082015991,15.49917984008789,35.980560302734375,33.010459899902344,22.240562438964844,22.754316329956055
2010-03-30,5.8814832219636495,5.912397689820448,5.796468251092689,5.889211654663086,9849899.855960133,82.37000274658203,1.3424079418182373,1.5074089765548706,1104.5,17.31599998474121,92.81999969482422,10907.419921875,5672.2998046875,1173.27001953125,2410.68994140625,11097.1396484375,683.9400024414062,3.868000030517578,15.258615493774414,35.20586395263672,32.804412841796875,22.074304580688477,22.5640869140625
2010-03-31,5.835111827231395,6.090156384735603,5.811925790853946,6.066970348358154,16637487.767237619,83.76000213623047,1.3508037328720093,1.5183724164962769,1113.300048828125,17.511999130249023,93.5199966430664,10856.6298828125,5679.60009765625,1169.4300537109375,2397.9599609375,11089.9404296875,678.6400146484375,3.8329999446868896,15.33594036102295,34.861549377441406,32.92951583862305,22.1347599029541,22.76895523071289
2010-04-01,6.1056129809820625,6.136527447232745,5.920125814948455,6.005140781402588,16102587.964949217,84.87000274658203,1.3584003448486328,1.5291922092437744,1125.0999755859375,17.875999450683594,93.8499984741211,10927.0703125,5744.89990234375,1178.0999755859375,2402.580078125,11244.400390625,683.97998046875,3.8589999675750732,15.49917984008789,35.980560302734375,33.283119201660156,22.066749572753906,22.95186424255371
2010-04-05,6.128798870500951,6.337471709587806,6.059241503158346,6.329742908477783,22014058.643951904,86.62000274658203,1.34890878200531,1.5298004150390625,1132.9000244140625,18.104000091552734,94.33000183105469,10973.5498046875,,1187.43994140625,2429.530029296875,11339.2998046875,697.6500244140625,3.99399995803833,15.57650089263916,36.669193267822266,33.400978088378906,22.1347599029541,23.054296493530273
2010-04-06,6.322014580012609,6.808917973694023,6.306556978439067,6.607973575592041,45024566.924930215,86.83999633789062,1.3401951789855957,1.5270905494689941,1135.0999755859375,17.91699981689453,93.79399871826172,10969.990234375,5780.39990234375,1189.43994140625,2436.81005859375,11282.3203125,701.47998046875,3.9679999351501465,15.885807037353516,36.92741775512695,33.76931381225586,22.187660217285156,23.617660522460938
2010-04-07,6.662073843303789,6.878475110348404,6.407029308593594,6.468858242034912,42172473.71279317,85.87999725341797,1.3348461389541626,1.5242043733596802,1152.300048828125,18.184999465942383,93.30899810791016,10897.51953125,5762.10009765625,1182.449951171875,2431.159912109375,11292.830078125,699.4600219726562,3.86299991607666,15.997492790222168,37.52997970581055,33.386253356933594,22.686426162719727,23.405487060546875
2010-04-08,6.391572402659922,6.7084458687736905,6.337471533452411,6.6466169357299805,25155434.543590344,85.38999938964844,1.336112380027771,1.5283042192459106,1152.199951171875,18.115999221801758,93.41999816894531,10927.0703125,5712.7001953125,1186.43994140625,2436.81005859375,11168.2001953125,699.6400146484375,3.8959999084472656,16.023256301879883,38.47682571411133,33.71038818359375,23.336349487304688,23.581085205078125
2010-04-09,6.685257291050473,6.731629344275694,6.569328263575592,6.638885974884033,13726109.046344575,84.91999816894531,1.3500925302505493,1.536995530128479,1161.0999755859375,18.34000015258789,93.16000366210938,10997.349609375,5771.0,1194.3699951171875,2454.050048828125,11204.33984375,702.9500122070312,3.888000011444092,15.971720695495605,39.16544723510742,33.87245559692383,23.41191291809082,23.63228988647461
2010-04-12,6.631157273950788,6.893930526284771,6.631157273950788,6.754815101623535,38484284.82679026,84.33999633789062,1.3596007823944092,1.5373972654342651,1161.5999755859375,18.402999877929688,93.18299865722656,11005.9697265625,5777.7001953125,1196.47998046875,2457.8701171875,11251.900390625,705.0599975585938,3.8459999561309814,16.031856536865234,39.940155029296875,33.990333557128906,23.374126434326172,23.720094680786133
2010-04-13,6.600244355845969,6.692987748223178,6.445672035217285,6.445672035217285,29603332.64794187,84.05000305175781,1.3608589172363281,1.5377753973007202,1152.800048828125,18.238000869750977,93.18000030517578,11019.419921875,5761.7001953125,1197.300048828125,2465.989990234375,11161.23046875,707.030029296875,3.811000108718872,16.040449142456055,39.76799392700195,33.791419982910156,23.03404998779297,23.522554397583008
2010-04-14,6.577058248850059,6.878474069501661,6.522957387481147,6.81664514541626,28341478.395426687,85.83999633789062,1.3655978441238403,1.5472211837768555,1159.0,18.40399932861328,93.31800079345703,11123.1103515625,5796.2998046875,1210.6500244140625,2504.860107421875,11204.900390625,722.4000244140625,3.8550000190734863,16.667634963989258,42.43642044067383,35.16164016723633,23.532819747924805,24.34931182861328
2010-04-15,6.801190127279567,6.855290266260508,6.530687958256636,6.592516899108887,30243887.119224835,85.51000213623047,1.3574045896530151,1.54655122756958,1159.699951171875,18.423999786376953,93.04000091552734,11144.5703125,5825.0,1211.6700439453125,2515.68994140625,11273.7900390625,724.2100219726562,3.8480000495910645,16.73636245727539,41.40347671508789,35.2205810546875,23.336349487304688,24.517595291137695
2010-04-16,6.6466165837414035,6.6466165837414035,6.190627673897837,6.41475772857666,42767807.08351349,83.23999786376953,1.3504024744033813,1.536405086517334,1136.300048828125,17.66900062561035,92.1500015258789,11018.66015625,5744.0,1192.1300048828125,2481.260009765625,11102.1796875,714.6199951171875,3.7699999809265137,15.81706714630127,39.251529693603516,33.555686950683594,22.036514282226562,23.822526931762695
