Date,Open,High,Low,Close,Volume,CL=F,EURUSD=X,GBPUSD=X,GC=F,SI=F,USDJPY=X,^DJI,^FTSE,^GSPC,^IXIC,^N225,^RUT,^TNX,COP,HAL,KMI,SLB,XOM
2010-01-19,14.892406822201776,15.223665515864695,14.86874537885655,15.20473575592041,8782034.421193112,79.0199966430664,1.4281021356582642,1.6356706619262695,1139.699951171875,18.784000396728516,91.1989974975586,10725.4296875,5513.10009765625,1150.22998046875,2320.39990234375,10764.900390625,649.1500244140625,3.7070000171661377,27.171396255493164,28.632038116455078,,52.418277740478516,43.74014663696289
2010-01-20,15.09115045695823,15.275708669213934,14.958648289058594,15.233119010925293,9604091.77865433,77.62000274658203,1.4110342264175415,1.6298059225082397,1112.300048828125,17.865999221801758,91.19200134277344,10603.150390625,5420.7998046875,1138.0400390625,2291.25,10737.51953125,639.6099853515625,3.6589999198913574,26.842588424682617,27.531444549560547,,51.058494567871094,42.9571647644043
2010-01-21,15.25205224968912,15.318303355384344,14.864007465183446,14.906597137451172,9836842.458426554,76.08000183105469,1.4097015857696533,1.620509147644043,1102.699951171875,17.496000289916992,90.39299774169922,10389.8798828125,5335.10009765625,1116.47998046875,2265.699951171875,10868.41015625,628.3599853515625,3.6110000610351562,26.427743911743164,26.919078826904297,,50.48206329345703,42.117340087890625
2010-01-22,14.769359282323725,14.9065946655442,14.452298850677542,14.47122859954834,9397679.862782823,74.54000091552734,1.414107084274292,1.611006498336792,1089.199951171875,16.917999267578125,89.80999755859375,10172.98046875,5303.0,1091.760009765625,2205.2900390625,10590.5498046875,617.1199951171875,3.5980000495910645,25.59809112548828,25.777118682861328,,48.213294982910156,41.73847579956055
2010-01-25,14.551676458324355,14.740966383904139,14.513818473208397,14.532748222351074,5720534.912812892,75.26000213623047,1.4150075912475586,1.6250121593475342,1095.199951171875,17.131000518798828,90.41500091552734,10196.8603515625,5260.2998046875,1096.780029296875,2210.800048828125,10512.6904296875,618.1099853515625,3.630000114440918,25.67397689819336,25.710908889770508,,48.6345329284668,41.58061599731445
2010-01-26,14.438099987250789,14.608461647173112,14.277203200250627,14.386045455932617,7238845.746258979,74.70999908447266,1.4082324504852295,1.614700198173523,1097.9000244140625,16.84600067138672,89.62999725341797,10194.2900390625,5276.89990234375,1092.1700439453125,2203.72998046875,10325.2802734375,612.1599731445312,3.630000114440918,25.512086868286133,25.553680419921875,,48.590206146240234,41.62481689453125
2010-01-27,14.381316237124059,15.048564995237895,14.17782973549495,14.37185287475586,8436101.419409052,73.66999816894531,1.4030951261520386,1.6178088188171387,1084.4000244140625,16.42799949645996,89.94999694824219,10236.16015625,5217.5,1097.5,2221.409912109375,10252.080078125,618.3800048828125,3.6440000534057617,25.198444366455078,25.164749145507812,,48.55323791503906,41.38486862182617
2010-01-28,14.404975975869045,14.50435337440829,14.158899833004215,14.277205467224121,9777258.0686301,73.63999938964844,1.3968042135238647,1.614309310913086,1083.5999755859375,16.20199966430664,89.77799987792969,10120.4599609375,5145.7001953125,1084.530029296875,2179.0,10414.2900390625,607.9299926757812,3.6579999923706055,24.459829330444336,24.535839080810547,,47.76249313354492,41.01862335205078
2010-01-29,14.45230136494306,14.556410462336174,14.016933710036955,14.106847763061523,9509267.475487396,72.88999938964844,1.3866932392120361,1.5984909534454346,1083.0,16.183000564575195,90.2699966430664,10067.330078125,5188.5,1073.8699951171875,2147.35009765625,10198.0400390625,602.0399780273438,3.6089999675750732,24.28277015686035,24.171728134155273,,46.8978385925293,40.683963775634766
2010-02-01,14.277205613739195,14.509086717100162,14.196757963224417,14.504353523254395,7739453.441044115,74.43000030517578,1.3926994800567627,1.595252513885498,1104.300048828125,16.652999877929688,90.76000213623047,10185.5302734375,5247.39990234375,1089.18994140625,2171.199951171875,10205.01953125,609.25,3.6540000438690186,24.82406997680664,25.363357543945312,,47.88074493408203,41.788997650146484
2010-02-02,14.196755151594454,14.62738945561819,14.192021958686084,14.622657775878906,13652169.020089619,77.2300033569336,1.3976240158081055,1.599206805229187,1117.4000244140625,16.736000061035156,90.4280014038086,10296.849609375,5283.2998046875,1103.3199462890625,2190.06005859375,10371.08984375,614.0499877929688,3.634999990463257,25.37042808532715,25.45438575744629,,48.863624572753906,42.28150939941406
2010-02-03,14.58953593310682,14.603732489828671,14.263010588995604,14.37185287475586,8601418.494550396,76.9800033569336,1.3901052474975586,1.5920017957687378,1111.4000244140625,16.309999465942383,90.83999633789062,10270.5498046875,5253.2001953125,1097.280029296875,2190.909912109375,10404.330078125,610.6599731445312,3.703000068664551,25.289487838745117,25.12337875366211,,48.767555236816406,42.05420684814453
2010-02-04,14.24408540178127,14.272478521305997,13.638355935177882,13.657285690307617,13080016.05402237,73.13999938964844,1.3744947910308838,1.5769885778427124,1062.4000244140625,15.343000411987305,89.41000366210938,10002.1796875,5139.2998046875,1063.1099853515625,2125.429931640625,10355.98046875,589.6799926757812,3.609999895095825,24.36370849609375,23.882102966308594,,46.18838882446289,40.867095947265625
2010-02-05,13.58156771093497,13.638353941684082,13.079948944526091,13.46799373626709,16133263.218578964,71.19000244140625,1.368007779121399,1.565802812576294,1052.199951171875,14.822999954223633,89.22000122070312,10012.23046875,5060.89990234375,1066.18994140625,2141.1201171875,10057.08984375,592.97998046875,3.5460000038146973,24.272645950317383,23.410419464111328,,45.863224029541016,40.9176025390625
2010-02-08,13.515313681173456,13.524778556367663,13.250307767922132,13.269237518310547,11573404.678189538,71.88999938964844,1.3654673099517822,1.5576082468032837,1065.699951171875,15.07800006866455,89.22000122070312,9908.3896484375,5092.2998046875,1056.739990234375,2126.050048828125,9951.8203125,586.489990234375,3.5920000076293945,23.96405792236328,23.25319480895996,,45.907569885253906,40.89853286743164
2010-02-09,13.458527000074158,13.699871473742615,13.359149596827834,13.543707847595215,9424679.128145391,73.75,1.378207802772522,1.5693906545639038,1076.699951171875,15.430999755859375,89.76799774169922,10058.6396484375,5111.7998046875,1070.52001953125,2150.8701171875,9932.900390625,595.1699829101562,3.632999897003174,24.53065299987793,24.06415557861328,,47.11955642700195,41.438758850097656
2010-02-10,13.505849286639396,13.534242396881895,13.22191364470627,13.43486499786377,8657542.91218737,74.5199966430664,1.3753266334533691,1.5612071752548218,1075.800048828125,15.302000045776367,89.93000030517578,10038.3798828125,5132.0,1068.1300048828125,2147.8701171875,9963.990234375,595.8200073242188,3.694000005722046,24.414304733276367,24.188278198242188,,47.038265228271484,41.21632766723633
2010-02-11,13.392276126986628,13.709336578622247,13.32602351493124,13.643085479736328,7500056.607188081,75.27999877929688,1.3681762218475342,1.5702037811279297,1094.199951171875,15.592000007629395,89.80999755859375,10144.1904296875,5161.5,1078.469970703125,2177.409912109375,,605.4600219726562,3.7330000400543213,24.738069534301758,24.957874298095703,,47.85856246948242,41.46418380737305
2010-02-12,13.523786746533363,13.767157226957641,13.428346504711765,13.652629852294922,12162359.347555522,74.12999725341797,1.363493800163269,1.5698094367980957,1089.5,15.449000358581543,89.94999694824219,10099.1396484375,5142.5,1075.510009765625,2183.530029296875,10092.1904296875,610.719970703125,3.693000078201294,24.621721267700195,24.842018127441406,,47.67322540283203,41.184539794921875
2010-02-16,14.053473821493684,14.210948360262266,13.958033597363597,14.168001174926758,9881596.639604058,77.01000213623047,1.3767088651657104,1.579005479812622,1119.300048828125,16.149999618530273,90.24400329589844,10268.8095703125,5244.10009765625,1094.8699951171875,2214.18994140625,10034.25,620.8400268554688,3.6640000343322754,25.25407600402832,25.694364547729492,,48.674129486083984,42.12516403198242
2010-02-17,14.22049677241108,14.277761228511578,14.077337920968066,14.139373779296875,8474464.103908941,77.33000183105469,1.3606922626495361,1.5682092905044556,1119.5,16.097999572753906,91.05000305175781,10309.240234375,5276.60009765625,1099.510009765625,2226.2900390625,10306.830078125,624.8300170898438,3.742000102996826,24.940425872802734,25.71919059753418,,48.511016845703125,41.794677734375
2010-02-18,14.129828608391307,14.301620440600832,14.082108485458432,14.292076110839844,5860158.522538789,79.05999755859375,1.3461486101150513,1.5423054695129395,1118.0,16.059999465942383,91.97699737548828,10392.900390625,5325.10009765625,1106.75,2241.7099609375,10335.6904296875,629.3200073242188,3.802999973297119,24.976198196411133,26.09984588623047,,48.79274368286133,41.921791076660156
2010-02-19,14.263441836726384,14.382740594677923,14.158457281787525,14.301617622375488,7111048.312156131,79.80999755859375,1.3615074157714844,1.5464078187942505,1121.300048828125,16.413000106811523,91.54000091552734,10402.349609375,5358.2001953125,1109.1700439453125,2243.8701171875,10123.580078125,631.6199951171875,3.7820000648498535,24.99152946472168,26.30672264099121,,47.37664794921875,41.86458969116211
2010-02-22,14.387515817615643,14.411375880718547,14.024846520544711,14.082109451293945,8778905.236736977,80.16000366210938,1.3605626821517944,1.548658847808838,1112.5999755859375,16.222000122070312,91.23500061035156,10383.3798828125,5352.10009765625,1108.010009765625,2242.030029296875,10400.4697265625,632.25,3.7990000247955322,24.88932991027832,25.669532775878906,,45.64915084838867,41.56587600708008
2010-02-23,14.039161073387895,14.039161073387895,13.728981804989626,13.776701927185059,9091795.09109826,78.86000061035156,1.3527040481567383,1.5445923805236816,1102.699951171875,15.887999534606934,90.16000366210938,10282.41015625,5315.10009765625,1094.5999755859375,2213.43994140625,10352.099609375,625.0700073242188,3.690999984741211,24.45490074157715,24.9909725189209,,45.137577056884766,41.27350997924805
2010-02-24,13.83396360712586,13.95326236283888,13.690803269224153,13.9198579788208,6534085.290397346,80.0,1.354316234588623,1.5417109727859497,1096.5,15.9399995803833,90.27899932861328,10374.16015625,5342.89990234375,1105.239990234375,2235.89990234375,10198.830078125,630.4299926757812,3.694999933242798,24.710445404052734,24.833744049072266,,45.159793853759766,41.66121292114258
2010-02-25,13.71943517143048,13.838733917744449,13.557187716781053,13.810102462768555,6485937.005687559,78.16999816894531,1.3536012172698975,1.5243902206420898,1107.800048828125,16.110000610351562,89.2699966430664,10321.0302734375,5278.2001953125,1102.93994140625,2234.219970703125,10101.9599609375,630.4600219726562,3.6419999599456787,24.684886932373047,24.825471878051758,,45.085655212402344,41.40062713623047
2010-02-26,13.867369033340191,13.91986055660958,13.681261475126158,13.8148775100708,7688146.090175031,79.66000366210938,1.3631035089492798,1.523902416229248,1118.300048828125,16.5,88.9209976196289,10325.259765625,5354.5,1104.489990234375,2238.260009765625,10126.0302734375,628.5599975585938,3.5950000286102295,24.53156852722168,25.024675369262695,,45.30066680908203,41.311649322509766
2010-03-01,13.910318205285334,13.991441193726157,13.833966618797946,13.91508960723877,6221866.51231162,78.69999694824219,1.356208086013794,1.4978805780410767,1117.800048828125,16.448999404907227,89.1500015258789,10403.7900390625,5405.89990234375,1115.7099609375,2273.570068359375,10172.0595703125,642.6500244140625,3.6059999465942383,24.99664878845215,25.522680282592773,,45.53791809082031,41.56587600708008
2010-03-02,13.996213213565255,14.101197794024177,13.938950284107783,14.010530471801758,7618406.989057809,79.68000030517578,1.3620638847351074,1.5028102397918701,1136.9000244140625,17.04400062561035,88.73999786376953,10405.98046875,5484.10009765625,1118.31005859375,2280.7900390625,10221.83984375,648.3099975585938,3.614000082015991,25.40550422668457,25.904478073120117,,46.56850814819336,41.62307357788086
2010-03-03,14.072559692341752,14.249122870495672,14.015296783681874,14.063016891479492,9404816.445070371,80.87000274658203,1.3701633214950562,1.5103002786636353,1142.699951171875,17.30900001525879,88.56999969482422,10396.759765625,5533.2001953125,1118.7900390625,2280.679931640625,10253.1396484375,649.260009765625,3.625,25.236852645874023,26.311182022094727,,46.879913330078125,41.58494186401367
2010-03-04,14.086877577588226,14.153684815980208,13.972350229256978,14.115509033203125,8604284.674784753,80.20999908447266,1.3584003448486328,1.50360107421875,1132.5999755859375,17.1560001373291,89.16000366210938,10444.1396484375,5527.2001953125,1122.969970703125,2292.31005859375,10145.7197265625,652.469970703125,3.6059999465942383,25.216407775878906,26.103689193725586,,46.620399475097656,41.56587600708008
2010-03-05,14.301616967918617,14.635654695594424,14.239581128343678,14.607023239135742,10428249.1066505,81.5,1.3628991842269897,1.5132943391799927,1134.800048828125,17.36199951171875,90.22000122070312,10566.2001953125,5599.7998046875,1138.699951171875,2326.35009765625,10368.9599609375,666.02001953125,3.681999921798706,25.763254165649414,26.460580825805664,,47.309913635253906,42.24592971801758
2010-03-08,14.649973702741876,14.754958276373902,14.626113641728782,14.697693824768066,8257330.816518942,81.87000274658203,1.3616927862167358,1.504189133644104,1123.5999755859375,17.25200080871582,90.28600311279297,10552.51953125,5606.7001953125,1138.5,2332.2099609375,10585.919921875,667.1099853515625,3.7079999446868896,25.926803588867188,26.070478439331055,,47.806678771972656,42.252288818359375
2010-03-09,14.564074753482476,14.836078171655464,14.564074753482476,14.73586654663086,7793424.881566907,81.48999786376953,1.3606922626495361,1.5016368627548218,1122.0,17.31800079345703,89.98899841308594,10564.3798828125,5602.2998046875,1140.449951171875,2340.679931640625,10567.650390625,669.6300048828125,3.7009999752044678,25.988130569458008,25.655479431152344,,47.52491760253906,42.442970275878906
2010-03-10,14.778813204945017,15.031727958916948,14.74541034837583,15.026956558227539,11528930.870725794,82.08999633789062,1.3643310070037842,1.4970060586929321,1107.800048828125,16.993999481201172,90.47000122070312,10567.330078125,5640.60009765625,1145.6099853515625,2358.949951171875,10563.919921875,674.9299926757812,3.7200000286102295,26.304994583129883,25.431377410888672,,47.59907913208008,42.722591400146484
2010-03-11,15.00309709718405,15.222609003279818,14.979237041048782,15.112853050231934,10172894.51086466,82.11000061035156,1.3685319423675537,1.507204532623291,1108.0,17.13599967956543,90.64800262451172,10611.83984375,5617.2998046875,1150.239990234375,2368.4599609375,10664.9501953125,677.219970703125,3.7200000286102295,26.218109130859375,25.51437759399414,,47.37664794921875,42.722591400146484
2010-03-12,15.174889423220788,15.213065209201767,14.969694764307002,15.022186279296875,7140553.036115643,81.23999786376953,1.376993179321289,1.5216069221496582,1101.5,17.02400016784668,90.54000091552734,10624.6904296875,5625.7001953125,1149.989990234375,2367.659912109375,10751.259765625,676.5900268554688,3.7100000381469727,26.412330627441406,26.145177841186523,,47.85115432739258,42.455665588378906
2010-03-15,14.979238923238338,14.979238923238338,14.735868456298745,14.902887344360352,6853145.399783921,79.80000305175781,1.3677457571029663,1.505434513092041,1105.0999755859375,17.08300018310547,90.31999969482422,10642.150390625,5593.89990234375,1150.510009765625,2362.2099609375,10751.98046875,674.4099731445312,3.7039999961853027,26.396995544433594,25.75507354736328,,47.68062973022461,42.13788604736328
2010-03-16,14.984011567735442,15.146259051256402,14.869484201580391,15.131941795349121,7944171.450882658,81.69999694824219,1.3768794536590576,1.5236934423446655,1122.199951171875,17.33300018310547,90.29000091552734,10685.98046875,5620.39990234375,1159.4599609375,2378.010009765625,10721.7099609375,679.5800170898438,3.6530001163482666,26.662744522094727,26.319477081298828,,48.57774353027344,42.30950164794922
2010-03-17,15.24169646681296,15.44689112302873,15.170116296837888,15.427803993225098,8960360.415338263,82.93000030517578,1.3738338947296143,1.5317922830581665,1124.0,17.50200080871582,90.40299987792969,10733.669921875,5644.60009765625,1166.2099609375,2389.090087890625,10846.98046875,683.97998046875,3.6419999599456787,27.07671356201172,26.99178695678711,,49.37847900390625,42.81159210205078
2010-03-18,15.413492545009026,15.480299806682954,15.193980573138408,15.318052291870117,6393399.81865861,82.19999694824219,1.361396312713623,1.5253669023513794,1127.4000244140625,17.406999588012695,90.4800033569336,10779.169921875,5642.60009765625,1165.8299560546875,2391.280029296875,10744.0302734375,681.6099853515625,3.671999931335449,26.938720703125,26.21158218383789,,48.3775634765625,42.830650329589844
2010-03-19,15.260786056518555,15.413489207780774,14.998326943084672,15.260786056518555,11660767.676006801,80.68000030517578,1.353692889213562,1.5017945766448975,1107.4000244140625,17.017000198364258,90.5199966430664,10741.98046875,5650.10009765625,1159.9000244140625,2374.409912109375,10824.7197265625,673.8900146484375,3.687000036239624,26.76495933532715,25.315170288085938,,47.68803787231445,42.60819625854492
2010-03-22,14.969696862858175,15.179662952252103,14.902888083621933,15.10808277130127,8003182.127467737,81.25,1.356704831123352,1.5108022689819336,1099.300048828125,16.920000076293945,90.33999633789062,10785.8896484375,5644.5,1165.81005859375,2395.39990234375,,682.9099731445312,3.6630001068115234,26.626972198486328,25.431377410888672,,47.07266616821289,42.56370162963867
2010-03-23,15.127172555187636,15.174892679371343,15.026960904750695,15.146261215209961,6429342.538793617,81.91000366210938,1.3468012809753418,1.5021330118179321,1103.5,17.011999130249023,90.36599731445312,10888.830078125,5673.60009765625,1174.1700439453125,2415.239990234375,10774.150390625,690.2999877929688,3.680000066757202,26.836511611938477,25.489473342895508,,46.731624603271484,42.551002502441406
2010-03-24,14.945835817382568,15.14625909013636,14.879027042550044,14.974467277526855,9015616.94457668,80.61000061035156,1.3331022262573242,1.4898910522460938,1088.5999755859375,16.625999450683594,92.01399993896484,10836.150390625,5677.89990234375,1167.719970703125,2398.760009765625,10815.0302734375,683.6799926757812,3.8289999961853027,26.846738815307617,25.074472427368164,,46.1236457824707,42.264991760253906
2010-03-25,15.093766584427195,15.160575361645694,14.826536053169033,14.840851783752441,9086429.743476424,80.52999877929688,1.3307074308395386,1.4844944477081299,1092.699951171875,16.726999282836914,92.51300048828125,10841.2099609375,5727.7001953125,1165.72998046875,2397.409912109375,10828.849609375,679.0999755859375,3.9010000228881836,26.335660934448242,24.543272018432617,,45.04860305786133,42.13788604736328
2010-03-26,14.931524497154712,14.974471700055076,14.664292370644636,14.716785430908203,7877920.502567695,80.0,1.3410038948059082,1.4898022413253784,1104.199951171875,16.893999099731445,92.50700378417969,10850.3603515625,5703.0,1166.5899658203125,2395.1298828125,10996.3701171875,678.969970703125,3.8550000190734863,26.075008392333984,24.368974685668945,,45.72327423095703,42.29042053222656
2010-03-29,14.81222335417796,15.055593875650018,14.81222335417796,15.012646675109863,6912291.477640866,82.16999816894531,1.3481086492538452,1.498194694519043,1110.300048828125,17.37299919128418,92.48999786376953,10895.8603515625,5710.7001953125,1173.219970703125,2404.360107421875,10986.4697265625,682.25,3.864000082015991,26.141447067260742,24.792274475097656,,46.761260986328125,42.7734489440918
2010-03-30,15.050818899241754,15.060363227941767,14.926747203757264,14.98401165008545,5924800.774056828,82.37000274658203,1.3424079418182373,1.5074089765548706,1104.5,17.31599998474121,92.81999969482422,10907.419921875,5672.2998046875,1173.27001953125,2410.68994140625,11097.1396484375,683.9400024414062,3.868000030517578,26.197675704956055,24.900177001953125,,46.74644088745117,42.61455535888672
2010-03-31,14.98401387596805,15.275104500520904,14.974469545850221,15.098541259765625,9553151.12001022,83.76000213623047,1.3508037328720093,1.5183724164962769,1113.300048828125,17.511999130249023,93.5199966430664,10856.6298828125,5679.60009765625,1169.4300537109375,2397.9599609375,11089.9404296875,678.6400146484375,3.8329999446868896,26.151676177978516,25.008073806762695,,47.0504150390625,42.570068359375
2010-04-01,15.236928517337423,15.418263157971214,15.179664063211325,15.31328010559082,8106987.85032438,84.87000274658203,1.3584003448486328,1.5291922092437744,1125.0999755859375,17.875999450683594,93.8499984741211,10927.0703125,5744.89990234375,1178.0999755859375,2402.580078125,11244.400390625,683.97998046875,3.8589999675750732,26.586091995239258,25.51437759399414,,47.87339401245117,42.970481872558594
2010-04-05,15.413495495961616,15.537567238447174,15.318055224550426,15.470758438110352,6587331.424998069,86.62000274658203,1.34890878200531,1.5298004150390625,1132.9000244140625,18.104000091552734,94.33000183105469,10973.5498046875,,1187.43994140625,2429.530029296875,11339.2998046875,697.6500244140625,3.99399995803833,27.230045318603516,26.435684204101562,,48.76309585571289,43.33910369873047
2010-04-06,15.4087117327441,15.675942168579772,15.346675905119751,15.547099113464355,6587729.19135858,86.83999633789062,1.3401951789855957,1.5270905494689941,1135.0999755859375,17.91699981689453,93.79399871826172,10969.990234375,5780.39990234375,1189.43994140625,2436.81005859375,11282.3203125,701.47998046875,3.9679999351501465,27.240259170532227,26.726184844970703,,49.519344329833984,43.15478515625
2010-04-07,15.508922802560765,15.508922802560765,15.136709375510582,15.246463775634766,10264224.351016195,85.87999725341797,1.3348461389541626,1.5242043733596802,1152.300048828125,18.184999465942383,93.30899810791016,10897.51953125,5762.10009765625,1182.449951171875,2431.159912109375,11292.830078125,699.4600219726562,3.86299991607666,27.04094123840332,26.253080368041992,,48.963279724121094,42.798866271972656
2010-04-08,14.99832124874189,15.270323061456113,14.912425377300615,15.208287239074707,11897610.063623006,85.38999938964844,1.336112380027771,1.5283042192459106,1152.199951171875,18.115999221801758,93.41999816894531,10927.0703125,5712.7001953125,1186.43994140625,2436.81005859375,11168.2001953125,699.6400146484375,3.8959999084472656,27.567346572875977,26.27798080444336,,49.393314361572266,43.129356384277344
2010-04-09,15.337134286076058,15.370537139457324,15.131938136196839,15.360994338989258,9405084.055279462,84.91999816894531,1.3500925302505493,1.536995530128479,1161.0999755859375,18.34000015258789,93.16000366210938,10997.349609375,5771.0,1194.3699951171875,2454.050048828125,11204.33984375,702.9500122070312,3.888000011444092,28.272628784179688,26.203289031982422,,49.32656478881836,43.701377868652344
2010-04-12,15.322817441333104,15.456431896850807,15.289413064517976,15.365764617919922,7996607.8923669215,84.33999633789062,1.3596007823944092,1.5373972654342651,1161.5999755859375,18.402999877929688,93.18299865722656,11005.9697265625,5777.7001953125,1196.47998046875,2457.8701171875,11251.900390625,705.0599975585938,3.8459999561309814,28.59971809387207,26.145177841186523,,49.16346740722656,43.66959762573242
2010-04-13,15.380084947396623,15.475525180654293,15.232153196195982,15.370540618896484,8770721.912662245,84.05000305175781,1.3608589172363281,1.5377753973007202,1152.800048828125,18.238000869750977,93.18000030517578,11019.419921875,5761.7001953125,1197.300048828125,2465.989990234375,11161.23046875,707.030029296875,3.811000108718872,28.451505661010742,26.078779220581055,,48.57032012939453,43.63782501220703
2010-04-14,15.451664566277369,15.67117495864983,15.413488779522515,15.661630630493164,8620379.096448636,85.83999633789062,1.3655978441238403,1.5472211837768555,1159.0,18.40399932861328,93.31800079345703,11123.1103515625,5796.2998046875,1210.6500244140625,2504.860107421875,11204.900390625,722.4000244140625,3.8550000190734863,29.075023651123047,26.917089462280273,,49.74919509887695,43.60602569580078
2010-04-15,15.613918263844997,15.761848542802715,15.556653797956024,15.604373931884766,9712481.886384878,85.51000213623047,1.3574045896530151,1.54655122756958,1159.699951171875,18.423999786376953,93.04000091552734,11144.5703125,5825.0,1211.6700439453125,2515.68994140625,11273.7900390625,724.2100219726562,3.8480000495910645,29.16189956665039,26.99178695678711,,49.83074188232422,43.38359069824219
2010-04-16,15.494610920286005,15.542331032629326,15.155800258868853,15.279871940612793,10171552.932694463,83.23999786376953,1.3504024744033813,1.536405086517334,1136.300048828125,17.66900062561035,92.1500015258789,11018.66015625,5744.0,1192.1300048828125,2481.260009765625,11102.1796875,714.6199951171875,3.7699999809265137,28.645721435546875,26.261381149291992,,48.78535079956055,43.173851013183594
2010-04-19,15.098534398543896,15.332360462004404,15.012638518261317,15.294184684753418,6839732.077577713,81.44999694824219,1.348726749420166,1.533530592918396,1135.199951171875,17.725000381469727,92.45999908447266,11092.0498046875,5727.89990234375,1197.52001953125,2480.110107421875,10908.76953125,711.4000244140625,3.806999921798706,28.94725227355957,26.203289031982422,,48.370155334472656,43.364524841308594
2010-04-20,15.394398884920614,15.618682186266499,15.351451700477899,15.556646347045898,6565333.728786498,83.44999694824219,1.343508243560791,1.5363816022872925,1138.5999755859375,17.815000534057617,93.1709976196289,11117.0595703125,5783.7001953125,1207.1700439453125,2500.31005859375,10900.6796875,721.5499877929688,3.805000066757202,29.335670471191406,27.647497177124023,,50.30524826049805,43.8348503112793
2010-04-21,15.637764760804059,15.699800581957243,15.399167326671801,15.528010368347168,7105681.10204886,83.68000030517578,1.3389928340911865,1.5413308143615723,1148.199951171875,18.072999954223633,93.05400085449219,11124.919921875,5723.39990234375,1205.93994140625,2504.610107421875,11090.0498046875,726.1900024414062,3.73799991607666,29.243682861328125,27.63089942932129,,50.43128204345703,43.803062438964844
