Date,Open,High,Low,Close,Volume,CL=F,EURUSD=X,GBPUSD=X,GC=F,SI=F,USDJPY=X,^DJI,^FTSE,^GSPC,^IXIC,^N225,^RUT,^TNX,CMCSA,FB,NFLX,T,VZ
2013-11-21,41.25,42.4900016784668,40.369998931884766,42.060001373291016,8324700.0,95.44000244140625,1.3433817625045776,1.6100207567214966,1243.5,19.92799949645996,100.20700073242188,16009.990234375,6681.2998046875,1795.8499755859375,3969.159912109375,15365.599609375,1119.6199951171875,2.7839999198913574,20.546358108520508,46.70000076293945,49.78571319580078,21.792116165161133,35.225242614746094
2013-11-22,41.810001373291016,42.279998779296875,40.970001220703125,41.0,6185200.0,94.83999633789062,1.347182273864746,1.6186991930007935,1244.0,19.856000900268555,101.31900024414062,16064.76953125,6674.2998046875,1804.760009765625,3991.64990234375,15381.7197265625,1124.9200439453125,2.752000093460083,21.442689895629883,46.22999954223633,49.69285583496094,21.86620330810547,35.113372802734375
2013-11-25,41.08000183105469,41.13999938964844,38.79999923706055,39.060001373291016,14333300.0,94.08999633789062,1.355233907699585,1.6231131553649902,1241.0999755859375,19.8799991607666,101.29000091552734,16072.5400390625,6694.60009765625,1802.47998046875,3994.570068359375,15619.1298828125,1124.719970703125,2.740999937057495,21.611560821533203,44.81999969482422,50.03428649902344,21.8353328704834,34.96653366088867
2013-11-26,39.15999984741211,40.54999923706055,38.91999816894531,40.18000030517578,9828400.0,93.68000030517578,1.3527590036392212,1.6167103052139282,1241.4000244140625,19.84600067138672,101.3499984741211,16072.7998046875,6636.2001953125,1802.75,4017.75,15515.240234375,1134.530029296875,2.696000099182129,21.555265426635742,45.88999938964844,50.74285888671875,21.77977180480957,34.9945068359375
2013-11-27,40.470001220703125,41.400001525878906,40.349998474121094,40.900001525878906,5536300.0,92.30000305175781,1.3567785024642944,1.620982050895691,1237.800048828125,19.632999420166016,101.23400115966797,16097.330078125,6649.5,1807.22998046875,4044.75,15449.6298828125,1141.3299560546875,2.7360000610351562,21.555265426635742,46.4900016784668,51.78428649902344,21.860029220581055,34.910606384277344
2013-11-29,41.400001525878906,41.58000183105469,40.900001525878906,41.56999969482422,4107000.0,92.72000122070312,1.360396146774292,1.6340937614440918,1250.5999755859375,19.981000900268555,102.29199981689453,16086.41015625,6650.60009765625,1805.81005859375,4059.889892578125,15661.8701171875,1142.8900146484375,2.740999937057495,21.594240188598633,47.0099983215332,52.25714111328125,21.736557006835938,34.693851470947266
2013-12-02,41.790000915527344,42.0,40.400001525878906,40.779998779296875,6424300.0,93.81999969482422,1.3585110902786255,1.6377869844436646,1222.300048828125,19.232999801635742,102.47100067138672,16008.76953125,6595.2998046875,1800.9000244140625,4045.260009765625,15655.0703125,1129.1199951171875,2.8010001182556152,21.269481658935547,47.060001373291016,51.98857116699219,21.48344612121582,34.44214630126953
2013-12-03,40.689998626708984,41.599998474121094,40.540000915527344,41.369998931884766,5771000.0,96.04000091552734,1.3542062044143677,1.6359918117523193,1221.699951171875,19.01099967956543,102.93299865722656,15914.6201171875,6532.39990234375,1795.1500244140625,4037.199951171875,15749.66015625,1123.780029296875,2.7750000953674316,21.11793327331543,46.72999954223633,51.84857177734375,21.446409225463867,34.679866790771484
2013-12-04,41.27000045776367,43.91999816894531,41.27000045776367,43.689998626708984,11014900.0,97.19999694824219,1.3590649366378784,1.6388875246047974,1248.199951171875,19.77400016784668,102.35099792480469,15889.76953125,6510.0,1792.81005859375,4038.0,15407.9404296875,1121.3800048828125,2.8410000801086426,21.165557861328125,48.619998931884766,50.895713806152344,21.359981536865234,34.51906204223633
2013-12-05,43.45000076293945,46.349998474121094,42.83000183105469,45.619998931884766,11729400.0,97.37999725341797,1.3586403131484985,1.6378138065338135,1233.199951171875,19.513999938964844,102.40399932861328,15821.509765625,6498.2998046875,1785.030029296875,4033.169921875,15177.490234375,1122.469970703125,2.861999988555908,21.252164840698242,48.34000015258789,51.15142822265625,21.14391326904297,34.19742965698242
2013-12-06,45.75,45.79999923706055,44.540000915527344,44.95000076293945,6230000.0,97.6500015258789,1.3669979572296143,1.6333998441696167,1230.300048828125,19.46500015258789,101.74199676513672,16020.2001953125,6552.0,1805.0899658203125,4062.52001953125,15299.8603515625,1131.3800048828125,2.882999897003174,21.334436416625977,47.939998626708984,50.63428497314453,21.31676483154297,34.59597396850586
2013-12-09,45.59000015258789,49.84000015258789,45.02000045776367,49.13999938964844,17366600.0,97.33999633789062,1.3706516027450562,1.6328929662704468,1235.300048828125,19.643999099731445,103.13099670410156,16025.5302734375,6559.5,1808.3699951171875,4068.75,15650.2099609375,1129.4599609375,2.8570001125335693,21.278146743774414,48.84000015258789,50.810001373291016,21.41554069519043,34.65889358520508
2013-12-10,48.900001525878906,52.58000183105469,48.70000076293945,51.9900016784668,25792000.0,98.51000213623047,1.3740227222442627,1.6425215005874634,1262.4000244140625,20.256000518798828,103.26599884033203,15973.1298828125,6523.2998046875,1802.6199951171875,4060.489990234375,15611.3095703125,1119.68994140625,2.796999931335449,21.386396408081055,50.25,51.871429443359375,21.23651123046875,34.29532241821289
2013-12-11,52.400001525878906,53.869998931884766,51.0,52.34000015258789,26631500.0,97.44000244140625,1.37644362449646,1.6455758810043335,1258.5,20.29800033569336,102.7979965209961,15843.5302734375,6507.7001953125,1782.219970703125,4003.81005859375,15515.0595703125,1101.5,2.8440001010894775,21.07029914855957,49.380001068115234,51.99714279174805,20.95871353149414,33.90377426147461
2013-12-12,52.20000076293945,55.869998931884766,50.689998626708984,55.33000183105469,23446900.0,97.5,1.3786067962646484,1.6376261711120605,1226.0,19.402000427246094,102.50800323486328,15739.4296875,6445.2998046875,1775.5,3998.39990234375,15341.8203125,1103.27001953125,2.877000093460083,21.074630737304688,51.83000183105469,53.332855224609375,20.921669006347656,33.65206527709961
2013-12-13,56.20000076293945,59.40999984741211,55.45000076293945,59.0,38979600.0,96.5999984741211,1.3750807046890259,1.6339869499206543,1235.699951171875,19.55900001525879,103.54000091552734,15755.3603515625,6440.0,1775.3199462890625,4000.97998046875,15403.1103515625,1107.050048828125,2.868000030517578,21.22184944152832,53.31999969482422,52.709999084472656,20.896976470947266,33.44929122924805
2013-12-16,57.86000061035156,60.2400016784668,55.7599983215332,56.61000061035156,39310800.0,97.4800033569336,1.3739283084869385,1.630496859550476,1245.5,20.048999786376953,103.2699966430664,15884.5703125,6522.2001953125,1786.5400390625,4029.52001953125,15152.91015625,1119.8499755859375,2.877000093460083,21.321441650390625,53.810001373291016,52.33000183105469,21.082181930541992,33.74295425415039
2013-12-17,56.970001220703125,57.380001068115234,54.619998931884766,56.45000076293945,22115200.0,97.22000122070312,1.3762919902801514,1.6299653053283691,1231.199951171875,19.79199981689453,103.0270004272461,15875.259765625,6486.2001953125,1781.0,4023.679931640625,15278.6298828125,1118.8900146484375,2.8429999351501465,21.239171981811523,54.86000061035156,53.5528564453125,20.896976470947266,33.2535285949707
2013-12-18,57.0,57.0,54.22999954223633,55.5099983215332,16659800.0,97.80000305175781,1.3771259784698486,1.6277896165847778,1236.0999755859375,20.013999938964844,102.6240005493164,16167.9697265625,6492.10009765625,1810.6500244140625,4070.06005859375,15587.7998046875,1133.719970703125,2.884999990463257,21.767446517944336,55.56999969482422,53.74856948852539,21.224172592163086,33.889793395996094
2013-12-19,55.08000183105469,57.75,55.0,57.4900016784668,13152500.0,98.7699966430664,1.3684945106506348,1.6386995315551758,1195.0,19.14299964904785,104.21299743652344,16179.080078125,6584.7001953125,1809.5999755859375,4058.139892578125,15859.2197265625,1125.449951171875,2.924999952316284,21.988283157348633,55.04999923706055,53.81999969482422,21.26738166809082,33.8618278503418
2013-12-20,58.5099983215332,60.25,58.0099983215332,60.0099983215332,26207400.0,99.31999969482422,1.3655791282653809,1.6364737749099731,1205.0999755859375,19.417999267578125,104.2760009765625,16221.1396484375,6606.60009765625,1818.3199462890625,4104.740234375,15870.419921875,1146.469970703125,2.88700008392334,22.05756187438965,55.119998931884766,53.667144775390625,21.17477798461914,33.617103576660156
2013-12-23,59.849998474121094,64.98999786376953,59.70000076293945,64.54000091552734,22163800.0,98.91000366210938,1.3678393363952637,1.6331596374511719,1198.4000244140625,19.378000259399414,104.02999877929688,16294.6103515625,6678.60009765625,1827.989990234375,4148.89990234375,,1157.219970703125,2.928999900817871,22.07921600341797,57.77000045776367,54.36857223510742,21.41554069519043,33.966697692871094
2013-12-24,66.33999633789062,70.87000274658203,65.55999755859375,69.95999908447266,35802700.0,99.22000122070312,1.3699944019317627,1.6350288391113281,1205.0999755859375,19.452999114990234,104.1760025024414,16357.5498046875,6694.2001953125,1833.3199462890625,4155.419921875,15889.330078125,1161.800048828125,2.9830000400543213,22.204784393310547,57.959999084472656,54.05571365356445,21.576051712036133,34.246376037597656
2013-12-26,72.87999725341797,74.7300033569336,69.12999725341797,73.30999755859375,82761100.0,99.55000305175781,1.3668484687805176,1.6354032754898071,1214.0999755859375,19.885000228881836,104.52400207519531,16479.880859375,,1842.02001953125,4167.18017578125,16174.4404296875,1162.6500244140625,2.990000009536743,22.304372787475586,57.72999954223633,53.84714126586914,21.705698013305664,34.386207580566406
2013-12-27,70.0999984741211,71.25,63.689998626708984,63.75,60418700.0,100.31999969482422,1.3696191310882568,1.641631841659546,1216.0999755859375,20.01300048828125,104.87899780273438,16478.41015625,6750.89990234375,1841.4000244140625,4156.58984375,16178.9404296875,1161.0899658203125,3.00600004196167,22.42561912536621,55.439998626708984,52.5,21.718036651611328,34.37922286987305
2013-12-30,60.27000045776367,63.709999084472656,58.56999969482422,60.5099983215332,55538300.0,99.29000091552734,1.3750240802764893,1.6482338905334473,1203.0999755859375,19.58099937438965,105.31999969482422,16504.2890625,6731.2998046875,1841.0699462890625,4154.2001953125,16291.3095703125,1160.5899658203125,2.9760000705718994,22.545150756835938,53.709999084472656,52.42714309692383,21.730390548706055,34.365238189697266
2013-12-31,62.36000061035156,65.22000122070312,61.650001525878906,63.650001525878906,27814600.0,98.41999816894531,1.3810056447982788,1.6495118141174316,1201.9000244140625,19.339000701904297,104.93399810791016,16576.66015625,6749.10009765625,1848.3599853515625,4176.58984375,,1163.6400146484375,3.0260000228881836,22.58861541748047,54.650001525878906,52.5957145690918,21.705698013305664,34.35825729370117
2014-01-02,65.0,67.5,64.4000015258789,67.5,29246400.0,95.44000244140625,1.3766709566116333,1.6580722332000732,1225.0,20.097999572753906,105.3239974975586,16441.349609375,6717.89990234375,1831.97998046875,4143.06982421875,,1150.719970703125,2.984999895095825,22.362606048583984,54.709999084472656,51.83142852783203,21.576051712036133,34.26036071777344
2014-01-03,69.0,70.43000030517578,68.43000030517578,69.0,33207200.0,93.95999908447266,1.3666616678237915,1.6447908878326416,1238.4000244140625,20.18199920654297,104.83300018310547,16469.990234375,6730.7001953125,1831.3699951171875,4131.91015625,,1156.0899658203125,2.994999885559082,22.197429656982422,54.560001373291016,51.871429443359375,21.48344612121582,33.854820251464844
2014-01-06,64.83000183105469,66.87000274658203,63.5,66.29000091552734,27243700.0,93.43000030517578,1.3596007823944092,1.6413085460662842,1237.800048828125,20.07699966430664,104.91200256347656,16425.099609375,6730.7001953125,1826.77001953125,4113.68017578125,15908.8798828125,1147.1600341796875,2.9609999656677246,22.175703048706055,57.20000076293945,51.36714172363281,21.582223892211914,34.043601989746094
2014-01-07,67.66999816894531,67.7300033569336,61.38999938964844,61.459999084472656,31748400.0,93.66999816894531,1.3631964921951294,1.6417936086654663,1229.4000244140625,19.764999389648438,104.20999908447266,16530.939453125,6755.5,1837.8800048828125,4153.18017578125,15814.3701171875,1157.6300048828125,2.937000036239624,22.962411880493164,57.91999816894531,48.5,21.576051712036133,34.470115661621094
2014-01-08,58.709999084472656,61.2599983215332,57.91999816894531,59.290000915527344,27263200.0,92.33000183105469,1.3616372346878052,1.6400164365768433,1225.300048828125,19.51799964904785,104.71199798583984,16462.740234375,6721.7998046875,1837.489990234375,4165.60986328125,16121.4501953125,1157.4599609375,2.993000030517578,22.927640914916992,58.22999954223633,48.71285629272461,21.41966438293457,34.27928161621094
2014-01-09,59.540000915527344,60.810001373291016,55.59000015258789,57.04999923706055,31092100.0,91.66000366210938,1.3572019338607788,1.644709825515747,1229.300048828125,19.663000106811523,104.84400177001953,16444.759765625,6691.2998046875,1838.1300048828125,4156.18994140625,15880.330078125,1158.3499755859375,2.9630000591278076,22.98414421081543,57.220001220703125,48.150001525878906,20.98175811767578,33.57249450683594
2014-01-10,57.5,58.7599983215332,55.869998931884766,57.0,22375900.0,92.72000122070312,1.360710859298706,1.6479079723358154,1246.699951171875,20.201000213623047,104.83000183105469,16437.05078125,6739.89990234375,1842.3699951171875,4174.669921875,15912.0595703125,1164.530029296875,2.859999895095825,23.271015167236328,57.939998626708984,47.448570251464844,21.03180503845215,33.74918746948242
2014-01-13,59.97999954223633,60.380001068115234,57.290000915527344,57.81999969482422,20978100.0,91.80000305175781,1.3671848773956299,1.6494300365447998,1250.9000244140625,20.361000061035156,103.9489974975586,16257.9404296875,6757.2001953125,1819.199951171875,4113.2998046875,,1148.0899658203125,2.8269999027252197,22.671201705932617,55.90999984741211,48.11571502685547,20.83161735534668,33.240299224853516
2014-01-14,58.880001068115234,59.02000045776367,57.36000061035156,58.209999084472656,14778000.0,92.58999633789062,1.3669979572296143,1.6389949321746826,1245.199951171875,20.250999450683594,103.11599731445312,16373.8603515625,6766.89990234375,1838.8800048828125,4183.02001953125,15422.400390625,1163.4300537109375,2.86899995803833,22.953718185424805,57.7400016784668,48.279998779296875,20.94422149658203,33.275638580322266
2014-01-15,59.11000061035156,61.75,58.31999969482422,61.56999969482422,21537300.0,94.16999816894531,1.3668484687805176,1.6434123516082764,1238.0999755859375,20.10300064086914,104.17900085449219,16481.939453125,6819.89990234375,1848.3800048828125,4214.8798828125,15808.73046875,1171.3499755859375,2.884000062942505,23.501371383666992,57.599998474121094,47.1971435546875,21.13814926147461,34.11671447753906
2014-01-16,61.45000076293945,62.400001525878906,60.459999084472656,60.56999969482422,16589400.0,93.95999908447266,1.359933614730835,1.6361792087554932,1240.0,20.024999618530273,104.57099914550781,16417.009765625,6815.39990234375,1845.8900146484375,4218.68994140625,15747.2001953125,1173.1300048828125,2.8429999351501465,23.271015167236328,57.189998626708984,47.38285827636719,21.2445011138916,34.30048370361328
2014-01-17,63.599998474121094,64.69000244140625,61.59000015258789,62.20000076293945,28391100.0,94.37000274658203,1.3618041276931763,1.63529634475708,1251.699951171875,20.267000198364258,104.29499816894531,16458.560546875,6829.2998046875,1838.699951171875,4197.580078125,15734.4599609375,1168.4300537109375,2.8269999027252197,23.271015167236328,56.29999923706055,47.1485710144043,21.081846237182617,34.17326736450195
2014-01-21,63.33000183105469,63.439998626708984,61.5,62.529998779296875,13733200.0,94.98999786376953,1.3549033403396606,1.64241361618042,1242.300048828125,19.83799934387207,104.2249984741211,16414.439453125,6834.2998046875,1843.800048828125,4225.759765625,15795.9599609375,1175.719970703125,2.825000047683716,23.17104148864746,58.5099983215332,46.95857238769531,21.000526428222656,33.71385192871094
2014-01-22,63.11000061035156,63.79999923706055,61.7599983215332,62.439998626708984,12039000.0,96.7300033569336,1.355913758277893,1.647527813911438,1239.0,19.80900001525879,104.2229995727539,16373.33984375,6826.2998046875,1844.8599853515625,4243.0,15820.9599609375,1181.2900390625,2.859999895095825,23.357940673828125,57.5099983215332,47.67571258544922,20.856643676757812,33.45234298706055
2014-01-23,61.45000076293945,62.810001373291016,60.880001068115234,62.79999923706055,10183700.0,97.31999969482422,1.354224443435669,1.6562050580978394,1262.5999755859375,19.986000061035156,104.63500213623047,16197.349609375,6773.2998046875,1828.4599609375,4218.8798828125,15695.8896484375,1172.4000244140625,2.7730000019073486,23.071073532104492,56.630001068115234,55.531429290771484,21.1444034576416,33.826942443847656
2014-01-24,62.16999816894531,63.619998931884766,61.29999923706055,61.7400016784668,12942200.0,96.63999938964844,1.3689066171646118,1.6634783744812012,1264.5,19.743000030517578,103.37000274658203,15879.1103515625,6663.7001953125,1790.2900390625,4128.169921875,15391.5595703125,1144.1300048828125,2.734999895095825,22.775516510009766,54.45000076293945,55.1542854309082,20.90668487548828,33.66437911987305
2014-01-27,61.77000045776367,61.77000045776367,56.099998474121094,57.90999984741211,18982700.0,95.72000122070312,1.3687942028045654,1.6490492820739746,1263.5999755859375,19.770999908447266,102.05000305175781,15837.8798828125,6550.7001953125,1781.56005859375,4083.610107421875,15005.73046875,1127.72998046875,2.7660000324249268,22.814626693725586,53.54999923706055,54.461429595947266,20.962989807128906,33.706783294677734
2014-01-28,57.439998626708984,60.849998474121094,57.349998474121094,60.439998626708984,9346800.0,97.41000366210938,1.3674652576446533,1.657495141029358,1251.0,19.482999801635742,102.66100311279297,15928.5595703125,6572.2998046875,1792.5,4097.9599609375,14980.16015625,1138.239990234375,2.746000051498413,23.188432693481445,55.13999938964844,58.11000061035156,21.081846237182617,33.473541259765625
2014-01-29,59.619998931884766,60.95000076293945,58.599998474121094,59.45000076293945,9140000.0,97.36000061035156,1.3655046224594116,1.6570007801055908,1262.199951171875,19.533000946044922,103.23100280761719,15738.7900390625,6544.2998046875,1774.199951171875,4051.429931640625,15383.91015625,1122.449951171875,2.674999952316284,23.06238555908203,53.529998779296875,57.202857971191406,20.83787727355957,33.706783294677734
2014-01-30,63.97999954223633,65.23999786376953,62.79999923706055,63.470001220703125,17424300.0,98.2300033569336,1.365859031677246,1.6559032201766968,1242.199951171875,19.111000061035156,102.30000305175781,15848.6103515625,6538.5,1794.18994140625,4123.1298828125,15007.0595703125,1139.3599853515625,2.693000078201294,23.553529739379883,61.08000183105469,57.810001373291016,20.86289405822754,33.66437911987305
2014-01-31,63.38999938964844,65.37000274658203,62.650001525878906,64.5,15498800.0,97.48999786376953,1.3558770418167114,1.6498383283615112,1240.0999755859375,19.104999542236328,102.75800323486328,15698.849609375,6510.39990234375,1782.5899658203125,4103.8798828125,14914.5302734375,1130.8800048828125,2.6679999828338623,23.666540145874023,62.56999969482422,58.47571563720703,20.84412956237793,33.94002151489258
2014-02-03,65.91999816894531,66.4800033569336,64.20999908447266,65.25,17890300.0,96.43000030517578,1.3488178253173828,1.643790602684021,1260.4000244140625,19.388999938964844,102.19200134277344,15372.7998046875,6465.7001953125,1741.8900146484375,3996.9599609375,14619.1298828125,1094.5799560546875,2.5810000896453857,22.93633270263672,61.47999954223633,57.76856994628906,19.987092971801758,32.802085876464844
2014-02-04,66.25,66.37000274658203,64.5,66.31999969482422,13017400.0,97.19000244140625,1.3525028228759766,1.6308956146240234,1251.699951171875,19.402000427246094,101.14199829101562,15445.240234375,6449.2998046875,1755.199951171875,4031.52001953125,14008.4697265625,1102.8399658203125,2.624000072479248,23.262319564819336,62.75,57.987144470214844,20.29987907409668,33.09187316894531
2014-02-05,67.16000366210938,67.23999786376953,64.80000305175781,65.97000122070312,31504900.0,97.37999725341797,1.3515887260437012,1.6330530643463135,1257.300048828125,19.78499984741211,101.68900299072266,15440.23046875,6457.89990234375,1751.6400146484375,4011.550048828125,14180.3798828125,1093.5899658203125,2.6670000553131104,23.20146942138672,62.189998626708984,57.77428436279297,20.068424224853516,32.99998474121094
2014-02-06,50.61000061035156,53.900001525878906,49.9900016784668,50.029998779296875,64856500.0,97.83999633789062,1.3535096645355225,1.6327064037322998,1257.5999755859375,19.908000946044922,101.46600341796875,15628.5302734375,6558.2998046875,1773.4300537109375,4057.1201171875,14155.1201171875,1103.9300537109375,2.7019999027252197,23.483983993530273,62.15999984741211,58.272857666015625,20.018369674682617,32.99292755126953
2014-02-07,51.22999954223633,54.91999816894531,50.75,54.349998474121094,32204400.0,99.87999725341797,1.3592127561569214,1.632200002670288,1263.300048828125,19.920000076293945,102.03900146484375,15794.080078125,6571.7001953125,1797.02001953125,4125.85986328125,14462.41015625,1116.550048828125,2.674999952316284,23.749120712280273,64.31999969482422,61.42571258544922,20.206043243408203,33.08480453491211
2014-02-10,54.5,54.59000015258789,52.34000015258789,52.91999816894531,15857400.0,100.05999755859375,1.361933946609497,1.6410391330718994,1274.800048828125,20.099000930786133,102.52400207519531,15801.7900390625,6591.60009765625,1799.8399658203125,4148.169921875,14718.33984375,1118.72998046875,2.677999973297119,23.62307357788086,63.54999923706055,61.49142837524414,20.293621063232422,33.15548324584961
2014-02-11,53.20000076293945,54.400001525878906,53.099998474121094,54.0,13162900.0,99.94000244140625,1.364610195159912,1.6408774852752686,1290.0999755859375,20.14299964904785,102.13300323486328,15994.76953125,6672.7001953125,1819.75,4191.0498046875,,1129.1600341796875,2.7190001010894775,23.905595779418945,64.8499984741211,61.99856948852539,20.6126708984375,33.367515563964844
2014-02-12,55.04999923706055,57.0,54.7599983215332,56.849998474121094,20040400.0,100.37000274658203,1.3639029264450073,1.6448721885681152,1295.300048828125,20.33099937438965,102.5199966430664,15963.9404296875,6675.0,1819.260009765625,4201.2900390625,14800.0595703125,1132.5400390625,2.763000011444092,24.00991439819336,64.44999694824219,61.27571487426758,20.60641098022461,33.48060607910156
2014-02-13,56.06999969482422,58.97999954223633,55.459999084472656,56.470001220703125,26009500.0,100.3499984741211,1.3590095043182373,1.6609915494918823,1300.4000244140625,20.385000228881836,102.46900177001953,16027.58984375,6659.39990234375,1829.8299560546875,4240.669921875,14534.740234375,1147.7900390625,2.7360000610351562,23.02326202392578,67.33000183105469,62.36428451538086,20.95047950744629,33.438209533691406
2014-02-14,57.02000045776367,57.86000061035156,56.70000076293945,57.439998626708984,12512400.0,100.30000305175781,1.3678767681121826,1.6657227277755737,1319.0,21.410999298095703,102.18800354003906,16154.3896484375,6663.60009765625,1838.6300048828125,4244.02001953125,14313.0302734375,1149.2099609375,2.746000051498413,23.340551376342773,67.08999633789062,62.21571350097656,20.737781524658203,32.872772216796875
2014-02-18,57.880001068115234,58.63999938964844,56.77000045776367,58.18000030517578,10719500.0,102.43000030517578,1.3704450130462646,1.6719892024993896,1324.699951171875,21.891000747680664,102.06199645996094,16130.400390625,6796.39990234375,1840.760009765625,4272.77978515625,14843.240234375,1161.47998046875,2.7109999656677246,23.26666259765625,67.30000305175781,62.407142639160156,20.53134536743164,32.49817657470703
2014-02-19,58.470001220703125,58.95000076293945,54.619998931884766,55.5,25772100.0,103.30999755859375,1.376197338104248,1.668613314628601,1320.5999755859375,21.8439998626709,102.33200073242188,16040.5595703125,6796.7001953125,1828.75,4237.9501953125,14766.5302734375,1149.0699462890625,2.7339999675750732,22.41475486755371,68.05999755859375,61.17571258544922,20.550106048583984,32.886905670166016
2014-02-20,55.81999969482422,57.08000183105469,54.650001525878906,56.630001068115234,12097500.0,102.91999816894531,1.3730417490005493,1.6675838232040405,1317.0999755859375,21.67799949645996,102.31099700927734,16133.23046875,6813.0,1839.780029296875,4267.5498046875,14449.1796875,1162.1199951171875,2.753999948501587,22.497333526611328,69.62999725341797,62.13571548461914,20.756549835205078,34.010704040527344
2014-02-21,57.099998474121094,57.20000076293945,55.70000076293945,55.91999816894531,7714300.0,102.19999694824219,1.372118592262268,1.66616690158844,1323.9000244140625,21.777000427246094,102.31199645996094,16103.2998046875,6838.10009765625,1836.25,4263.41015625,14865.669921875,1164.6300048828125,2.7339999675750732,22.18874168395996,68.58999633789062,61.74714279174805,20.51883316040039,33.40993118286133
2014-02-24,56.029998779296875,56.4900016784668,55.29999923706055,55.779998779296875,8451200.0,102.81999969482422,1.3737962245941162,1.6633399724960327,1338.300048828125,22.047000885009766,102.51300048828125,16207.1396484375,6865.89990234375,1847.6099853515625,4292.97021484375,14837.6796875,1174.550048828125,2.75,22.232210159301758,70.77999877929688,63.85714340209961,20.312393188476562,32.67487335205078
