Date,Open,High,Low,Close,Volume,CL=F,EURUSD=X,GBPUSD=X,GC=F,SI=F,USDJPY=X,^DJI,^FTSE,^GSPC,^IXIC,^N225,^RUT,^TNX,AAL,CSX,DAL,LUV,UAL
2010-01-19,11.430675789344585,11.710325430543557,11.423684860440616,11.563508987426758,45925110.16865093,79.0199966430664,1.4281021356582642,1.6356706619262695,1139.699951171875,18.784000396728516,91.1989974975586,10725.4296875,5513.10009765625,1150.22998046875,2320.39990234375,10764.900390625,649.1500244140625,3.7070000171661377,20.39451789855957,15.655153274536133,11.573856353759766,10.474748611450195,13.260000228881836
2010-01-20,11.535548210144043,11.66257868661563,11.41669821253054,11.535548210144043,48798970.969867334,77.62000274658203,1.4110342264175415,1.6298059225082397,1112.300048828125,17.865999221801758,91.19200134277344,10603.150390625,5420.7998046875,1138.0400390625,2291.25,10737.51953125,639.6099853515625,3.6589999198913574,21.429386138916016,14.675737380981445,11.911389350891113,10.502552032470703,13.550000190734863
2010-01-21,11.514574092786432,11.521565023508726,11.151029048502537,11.199968338012695,75020255.54114339,76.08000183105469,1.4097015857696533,1.620509147644043,1102.699951171875,17.496000289916992,90.39299774169922,10389.8798828125,5335.10009765625,1116.47998046875,2265.699951171875,10868.41015625,628.3599853515625,3.6110000610351562,20.84884262084961,14.058955192565918,11.938039779663086,10.826990127563477,13.130000114440918
2010-01-22,11.570500796360921,11.717315854616425,11.24890349571672,11.262886047363281,123085911.73682308,74.54000091552734,1.414107084274292,1.611006498336792,1089.199951171875,16.917999267578125,89.80999755859375,10172.98046875,5303.0,1091.760009765625,2205.2900390625,10590.5498046875,617.1199951171875,3.5980000495910645,20.066381454467773,13.674626350402832,11.804798126220703,10.826990127563477,13.210000038146973
2010-01-25,11.507585167175678,11.556523774549252,11.339795160742224,11.444664001464844,56868216.62651428,75.26000213623047,1.4150075912475586,1.6250121593475342,1095.199951171875,17.131000518798828,90.41500091552734,10196.8603515625,5260.2998046875,1096.780029296875,2210.800048828125,10512.6904296875,618.1099853515625,3.630000114440918,19.88970375061035,13.931880950927734,11.840330123901367,10.493284225463867,12.880000114440918
2010-01-26,11.416695554145306,11.675370364556738,11.3677562704086,11.43067741394043,59037057.752374776,74.70999908447266,1.4082324504852295,1.614700198173523,1097.9000244140625,16.84600067138672,89.62999725341797,10194.2900390625,5276.89990234375,1092.1700439453125,2203.72998046875,10325.2802734375,612.1599731445312,3.630000114440918,19.233436584472656,14.040358543395996,11.680445671081543,10.762101173400879,12.789999961853027
2010-01-27,11.388726952732464,11.458639702580719,11.206954496740277,11.395718574523926,58146985.503994614,73.66999816894531,1.4030951261520386,1.6178088188171387,1084.4000244140625,16.42799949645996,89.94999694824219,10236.16015625,5217.5,1097.5,2221.409912109375,10252.080078125,618.3800048828125,3.6440000534057617,19.182960510253906,14.114747047424316,11.689329147338867,10.558171272277832,12.829999923706055
2010-01-28,11.486604450467494,11.500587000008593,11.192972297330895,11.29784107208252,59896388.619832955,73.63999938964844,1.3968042135238647,1.614309310913086,1083.5999755859375,16.20199966430664,89.77799987792969,10120.4599609375,5145.7001953125,1084.530029296875,2179.0,10414.2900390625,607.9299926757812,3.6579999923706055,18.375247955322266,13.538253784179688,11.236320495605469,10.613787651062012,12.630000114440918
2010-01-29,11.339792898036873,11.535547288470969,11.234924078239436,11.241915702819824,61408861.35083041,72.88999938964844,1.3866932392120361,1.5984909534454346,1083.0,16.183000564575195,90.2699966430664,10067.330078125,5188.5,1073.8699951171875,2147.35009765625,10198.0400390625,602.0399780273438,3.6089999675750732,17.466588973999023,13.284099578857422,10.863258361816406,10.502552032470703,12.229999542236328
2010-02-01,11.325808467205595,11.423686339829949,11.255896394658777,11.360764503479004,43082564.87172281,74.43000030517578,1.3926994800567627,1.595252513885498,1104.300048828125,16.652999877929688,90.76000213623047,10185.5302734375,5247.39990234375,1089.18994140625,2171.199951171875,10205.01953125,609.25,3.6540000438690186,18.72862434387207,13.58474349975586,11.21855640411377,10.725024223327637,12.75
2010-02-02,11.374748981083219,11.85015309694774,11.35377549449358,11.780241012573242,87594097.99473618,77.2300033569336,1.3976240158081055,1.599206805229187,1117.4000244140625,16.736000061035156,90.4280014038086,10296.849609375,5283.2998046875,1103.3199462890625,2190.06005859375,10371.08984375,614.0499877929688,3.634999990463257,19.51108741760254,13.786205291748047,11.458382606506348,10.7064847946167,13.720000267028809
2010-02-03,11.738292093447964,11.906081345576474,11.61944073737795,11.661388397216797,53552507.98608679,76.9800033569336,1.3901052474975586,1.5920017957687378,1111.4000244140625,16.309999465942383,90.83999633789062,10270.5498046875,5253.2001953125,1097.280029296875,2190.909912109375,10404.330078125,610.6599731445312,3.703000068664551,18.854827880859375,13.640534400939941,11.032025337219238,10.632328987121582,13.359999656677246
2010-02-04,11.521562040551913,11.535543898376568,11.19297381579225,11.213947296142578,83303328.3745594,73.13999938964844,1.3744947910308838,1.5769885778427124,1062.4000244140625,15.343000411987305,89.41000366210938,10002.1796875,5139.2998046875,1063.1099853515625,2125.429931640625,10355.98046875,589.6799926757812,3.609999895095825,17.466588973999023,13.119832038879395,10.179306983947754,10.224462509155273,12.359999656677246
2010-02-05,11.213947303164936,11.318815398595596,10.661638948664732,11.039166450500488,108578032.8538878,71.19000244140625,1.368007779121399,1.565802812576294,1052.199951171875,14.822999954223633,89.22000122070312,10012.23046875,5060.89990234375,1066.18994140625,2141.1201171875,10057.08984375,592.97998046875,3.5460000038146973,18.425735473632812,13.30269718170166,10.037187576293945,10.465474128723145,12.779999732971191
2010-02-08,11.067133906027596,11.074125530043917,10.81544931370995,10.90633487701416,53332216.31401321,71.88999938964844,1.3654673099517822,1.5576082468032837,1065.699951171875,15.07800006866455,89.22000122070312,9908.3896484375,5092.2998046875,1056.739990234375,2126.050048828125,9951.8203125,586.489990234375,3.5920000076293945,18.476215362548828,13.175622940063477,9.992773056030273,10.42839527130127,13.069999694824219
2010-02-09,11.018194618753837,11.109080875671541,10.787484204871657,10.90633487701416,73831663.16306075,73.75,1.378207802772522,1.5693906545639038,1076.699951171875,15.430999755859375,89.76799774169922,10058.6396484375,5111.7998046875,1070.52001953125,2150.8701171875,9932.900390625,595.1699829101562,3.632999897003174,21.025529861450195,13.352288246154785,11.005380630493164,10.799181938171387,15.359999656677246
2010-02-10,10.885361076976555,11.09509799996325,10.83642248473344,10.969256401062012,51735794.585475884,74.5199966430664,1.3753266334533691,1.5612071752548218,1075.800048828125,15.302000045776367,89.93000030517578,10038.3798828125,5132.0,1068.1300048828125,2147.8701171875,9963.990234375,595.8200073242188,3.694000005722046,20.975051879882812,13.352288246154785,10.285896301269531,10.697218894958496,15.359999656677246
2010-02-11,10.920315835338252,11.039167183723135,10.822438662323286,11.025184631347656,50615733.09654786,75.27999877929688,1.3681762218475342,1.5702037811279297,1094.199951171875,15.592000007629395,89.80999755859375,10144.1904296875,5161.5,1078.469970703125,2177.409912109375,,605.4600219726562,3.7330000400543213,21.429386138916016,13.965970039367676,10.50795841217041,11.012388229370117,15.65999984741211
2010-02-12,10.899343051487909,11.011202784040952,10.731553799465061,10.871377944946289,57884122.33299421,74.12999725341797,1.363493800163269,1.5698094367980957,1089.5,15.449000358581543,89.94999694824219,10099.1396484375,5142.5,1075.510009765625,2183.530029296875,10092.1904296875,610.719970703125,3.693000078201294,21.984682083129883,13.916379928588867,10.881021499633789,11.160701751708984,15.949999809265137
2010-02-16,10.990227166747905,11.269877501894584,10.962262757485249,11.213947296142578,52543597.62350869,77.01000213623047,1.3767088651657104,1.579005479812622,1119.300048828125,16.149999618530273,90.24400329589844,10268.8095703125,5244.10009765625,1094.8699951171875,2214.18994140625,10034.25,620.8400268554688,3.6640000343322754,22.842866897583008,14.291418075561523,11.085320472717285,11.54076099395752,15.680000305175781
2010-02-17,11.325806670069982,11.339789221083334,11.227929506589836,11.290850639343262,45816552.54724555,77.33000183105469,1.3606922626495361,1.5682092905044556,1119.5,16.097999572753906,91.05000305175781,10309.240234375,5276.60009765625,1099.510009765625,2226.2900390625,10306.830078125,624.8300170898438,3.742000102996826,22.590457916259766,14.291418075561523,11.307379722595215,11.39244556427002,15.489999771118164
2010-02-18,11.255894051084745,11.38872723871206,11.241911500763981,11.353771209716797,35813692.87211759,79.05999755859375,1.3461486101150513,1.5423054695129395,1118.0,16.059999465942383,91.97699737548828,10392.900390625,5325.10009765625,1106.75,2241.7099609375,10335.6904296875,629.3200073242188,3.802999973297119,22.060401916503906,14.381295204162598,11.147497177124023,11.531487464904785,14.979999542236328
2010-02-19,11.27686926091018,11.360763882100422,11.185983710293002,11.304834365844727,49336556.455692455,79.80999755859375,1.3615074157714844,1.5464078187942505,1121.300048828125,16.413000106811523,91.54000091552734,10402.349609375,5358.2001953125,1109.1700439453125,2243.8701171875,10123.580078125,631.6199951171875,3.7820000648498535,22.338048934936523,14.49597454071045,11.2718505859375,11.522220611572266,15.329999923706055
2010-02-22,11.332799397014902,11.423686339829949,11.297844054354929,11.360764503479004,34039025.43546957,80.16000366210938,1.3605626821517944,1.548658847808838,1112.5999755859375,16.222000122070312,91.23500061035156,10383.3798828125,5352.10009765625,1108.010009765625,2242.030029296875,10400.4697265625,632.25,3.7990000247955322,22.741907119750977,14.511469841003418,11.307379722595215,11.58711051940918,15.529999732971191
2010-02-23,11.311827663489323,11.409704851636587,11.088108178120292,11.151028633117676,47948097.163119674,78.86000061035156,1.3527040481567383,1.5445923805236816,1102.699951171875,15.887999534606934,90.16000366210938,10282.41015625,5315.10009765625,1094.5999755859375,2213.43994140625,10352.099609375,625.0700073242188,3.690999984741211,22.388530731201172,14.5672607421875,11.227437973022461,11.494410514831543,15.579999923706055
2010-02-24,11.185984712419323,11.283861894845426,11.1020893900997,11.269879341125488,42863198.39257668,80.0,1.354316234588623,1.5417109727859497,1096.5,15.9399995803833,90.27899932861328,10374.16015625,5342.89990234375,1105.239990234375,2235.89990234375,10198.830078125,630.4299926757812,3.694999933242798,22.388530731201172,14.679034233093262,11.325146675109863,11.531487464904785,15.670000076293945
2010-02-25,11.079955273221074,11.220653160058614,11.051815556264712,11.199548721313477,48242437.774736516,78.16999816894531,1.3536012172698975,1.5243902206420898,1107.800048828125,16.110000610351562,89.2699966430664,10321.0302734375,5278.2001953125,1102.93994140625,2234.219970703125,10101.9599609375,630.4600219726562,3.6419999599456787,22.539974212646484,14.756647109985352,11.245203971862793,11.522220611572266,15.65999984741211
2010-02-26,11.25582579931305,11.361348668896422,11.220650811507804,11.29803466796875,46110635.81365876,79.66000366210938,1.3631035089492798,1.523902416229248,1118.300048828125,16.5,88.9209976196289,10325.259765625,5354.5,1104.489990234375,2238.260009765625,10126.0302734375,628.5599975585938,3.5950000286102295,23.196231842041016,14.734912872314453,11.47614860534668,11.661266326904297,17.149999618530273
2010-03-01,11.319138881138958,11.361348446914073,11.136232158668339,11.185476303100586,47811373.715364866,78.69999694824219,1.356208086013794,1.4978805780410767,1117.800048828125,16.448999404907227,89.1500015258789,10403.7900390625,5405.89990234375,1115.7099609375,2273.570068359375,10172.0595703125,642.6500244140625,3.6059999465942383,23.75153350830078,15.001921653747559,11.698209762573242,11.781770706176758,18.030000686645508
2010-03-02,11.185476303100586,11.220650592274461,11.136232158668339,11.185476303100586,40041293.82213972,79.68000030517578,1.3620638847351074,1.5028102397918701,1136.9000244140625,17.04400062561035,88.73999786376953,10405.98046875,5484.10009765625,1118.31005859375,2280.7900390625,10221.83984375,648.3099975585938,3.614000082015991,23.145753860473633,15.048491477966309,11.351792335510254,11.712220191955566,17.8700008392334
2010-03-03,11.248795597899834,11.459842130232438,11.220655874136972,11.276934623718262,63821638.66923592,80.87000274658203,1.3701633214950562,1.5103002786636353,1142.699951171875,17.30900001525879,88.56999969482422,10396.759765625,5533.2001953125,1118.7900390625,2280.679931640625,10253.1396484375,649.260009765625,3.625,23.47388458251953,14.896364212036133,11.485031127929688,11.638035774230957,18.25
2010-03-04,11.298032846242604,11.368382112565662,11.234718855523854,11.333207130432129,35888939.316824086,80.20999908447266,1.3584003448486328,1.50360107421875,1132.5999755859375,17.1560001373291,89.16000366210938,10444.1396484375,5527.2001953125,1122.969970703125,2292.31005859375,10145.7197265625,652.469970703125,3.6059999465942383,23.17099380493164,14.921201705932617,11.351792335510254,11.684401512145996,18.059999465942383
2010-03-05,11.382456690630422,11.516119305210896,11.361351553000864,11.502049446105957,49633827.19379679,81.5,1.3628991842269897,1.5132943391799927,1134.800048828125,17.36199951171875,90.22000122070312,10566.2001953125,5599.7998046875,1138.699951171875,2326.35009765625,10368.9599609375,666.02001953125,3.681999921798706,23.7010498046875,15.203727722167969,11.280731201171875,11.758585929870605,18.229999542236328
2010-03-08,11.537224962205565,11.586469823240897,11.424666775434172,11.445771217346191,40866865.4205341,81.87000274658203,1.3616927862167358,1.504189133644104,1123.5999755859375,17.25200080871582,90.28600311279297,10552.51953125,5606.7001953125,1138.5,2332.2099609375,10585.919921875,667.1099853515625,3.7079999446868896,22.565214157104492,15.2223539352417,11.138614654541016,11.638035774230957,17.51799964904785
2010-03-09,11.438732404805863,11.691988405847518,11.431697128141309,11.60053539276123,63713895.893826604,81.48999786376953,1.3606922626495361,1.5016368627548218,1122.0,17.31800079345703,89.98899841308594,10564.3798828125,5602.2998046875,1140.449951171875,2340.679931640625,10567.650390625,669.6300048828125,3.7009999752044678,24.660198211669922,15.374489784240723,11.378438949584961,11.758585929870605,18.15999984741211
2010-03-10,11.600535792026063,11.684954229297405,11.548969585310077,11.614604949951172,51658210.54106746,82.08999633789062,1.3643310070037842,1.4970060586929321,1107.800048828125,16.993999481201172,90.47000122070312,10567.330078125,5640.60009765625,1145.6099853515625,2358.949951171875,10563.919921875,674.9299926757812,3.7200000286102295,25.165008544921875,15.489359855651855,11.813681602478027,11.888413429260254,18.979999542236328
2010-03-11,11.607571204459022,11.642746197744927,11.480943880817831,11.593502044677734,49417412.07423835,82.11000061035156,1.3685319423675537,1.507204532623291,1108.0,17.13599967956543,90.64800262451172,10611.83984375,5617.2998046875,1150.239990234375,2368.4599609375,10664.9501953125,677.219970703125,3.7200000286102295,25.644588470458984,15.73463249206543,11.538326263427734,11.906960487365723,19.170000076293945
2010-03-12,11.663850052416944,12.00152592300851,11.60757062432765,11.987455368041992,85937544.80133177,81.23999786376953,1.376993179321289,1.5216069221496582,1101.5,17.02400016784668,90.54000091552734,10624.6904296875,5625.7001953125,1149.989990234375,2367.659912109375,10751.259765625,676.5900268554688,3.7100000381469727,25.114532470703125,15.827780723571777,11.396204948425293,12.05533218383789,19.68000030517578
2010-03-15,11.980421657186657,12.205539398981504,11.917108339223285,12.163329124450684,89810987.68181033,79.80000305175781,1.3677457571029663,1.505434513092041,1105.0999755859375,17.08300018310547,90.31999969482422,10642.150390625,5593.89990234375,1150.510009765625,2362.2099609375,10751.98046875,674.4099731445312,3.7039999961853027,24.836883544921875,15.871245384216309,11.245203971862793,12.05533218383789,19.8799991607666
2010-03-16,12.296992732199799,12.775365153311114,12.275888292368045,12.712050437927246,174022339.66381794,81.69999694824219,1.3768794536590576,1.5236934423446655,1122.199951171875,17.33300018310547,90.29000091552734,10685.98046875,5620.39990234375,1159.4599609375,2378.010009765625,10721.7099609375,679.5800170898438,3.6530001163482666,24.382549285888672,16.00163459777832,11.529441833496094,12.222250938415527,20.18000030517578
2010-03-17,12.909027117504968,12.944200714918658,12.641700518540924,12.69094467163086,122196365.36365028,82.93000030517578,1.3738338947296143,1.5317922830581665,1124.0,17.50200080871582,90.40299987792969,10733.669921875,5644.60009765625,1166.2099609375,2389.090087890625,10846.98046875,683.97998046875,3.6419999599456787,24.20586395263672,15.905386924743652,11.493912696838379,12.083155632019043,19.49250030517578
2010-03-18,12.719082967475684,12.84571097498621,12.59949023701805,12.796466827392578,67391091.26117136,82.19999694824219,1.361396312713623,1.5253669023513794,1127.4000244140625,17.406999588012695,90.4800033569336,10779.169921875,5642.60009765625,1165.8299560546875,2391.280029296875,10744.0302734375,681.6099853515625,3.671999931335449,24.079660415649414,16.097885131835938,11.644915580749512,12.11097526550293,19.530000686645508
2010-03-19,12.887924026931945,12.901993188190245,12.613562121453322,12.712050437927246,86534750.18802376,80.68000030517578,1.353692889213562,1.5017945766448975,1107.4000244140625,17.017000198364258,90.5199966430664,10741.98046875,5650.10009765625,1159.9000244140625,2374.409912109375,10824.7197265625,673.8900146484375,3.687000036239624,22.741907119750977,15.992321968078613,11.165261268615723,11.879141807556152,18.530000686645508
2010-03-22,12.557284080531513,12.75426071347936,12.522109083552852,12.712050437927246,49448808.40324901,81.25,1.356704831123352,1.5108022689819336,1099.300048828125,16.920000076293945,90.33999633789062,10785.8896484375,5644.5,1165.81005859375,2395.39990234375,,682.9099731445312,3.6630001068115234,22.9185848236084,16.082365036010742,11.609381675720215,11.990419387817383,19.4325008392334
2010-03-23,12.77536340657687,12.979375290204283,12.768328128965328,12.894957542419434,81905944.61069837,81.91000366210938,1.3468012809753418,1.5021330118179321,1103.5,17.011999130249023,90.36599731445312,10888.830078125,5673.60009765625,1174.1700439453125,2415.239990234375,10774.150390625,690.2999877929688,3.680000066757202,22.590457916259766,16.066831588745117,11.929153442382812,12.083155632019043,19.530000686645508
2010-03-24,12.909023453785968,13.324082394221648,12.852251290344098,12.979372024536133,94602255.72974826,80.61000061035156,1.3331022262573242,1.4898910522460938,1088.5999755859375,16.625999450683594,92.01399993896484,10836.150390625,5677.89990234375,1167.719970703125,2398.760009765625,10815.0302734375,683.6799926757812,3.8289999961853027,22.817623138427734,15.865030288696289,12.266688346862793,12.05533218383789,19.600000381469727
2010-03-25,13.155246552746908,13.197455423730723,12.84571110983008,12.87385082244873,74359712.34545052,80.52999877929688,1.3307074308395386,1.4844944477081299,1092.699951171875,16.726999282836914,92.51300048828125,10841.2099609375,5727.7001953125,1165.72998046875,2397.409912109375,10828.849609375,679.0999755859375,3.9010000228881836,22.943830490112305,15.889862060546875,12.613103866577148,12.120244979858398,19.65999984741211
2010-03-26,12.887920779115806,13.106001796937973,12.789431091573137,12.901989936828613,64242959.16882298,80.0,1.3410038948059082,1.4898022413253784,1104.199951171875,16.893999099731445,92.50700378417969,10850.3603515625,5703.0,1166.5899658203125,2395.1298828125,10996.3701171875,678.969970703125,3.8550000190734863,23.17099380493164,15.83088493347168,12.879578590393066,12.101700782775879,19.90999984741211
2010-03-29,13.03565397815778,13.056758413904069,12.835159744735545,12.944199562072754,63893204.949638635,82.16999816894531,1.3481086492538452,1.498194694519043,1110.300048828125,17.37299919128418,92.48999786376953,10895.8603515625,5710.7001953125,1173.219970703125,2404.360107421875,10986.4697265625,682.25,3.864000082015991,23.044788360595703,15.992321968078613,13.012815475463867,12.222250938415527,19.989999771118164
2010-03-30,13.000478831288495,13.000478831288495,12.83867583270334,12.87385082244873,40479873.988689095,82.37000274658203,1.3424079418182373,1.5074089765548706,1104.5,17.31599998474121,92.81999969482422,10907.419921875,5672.2998046875,1173.27001953125,2410.68994140625,11097.1396484375,683.9400024414062,3.868000030517578,22.565214157104492,15.936434745788574,12.986166954040527,12.138795852661133,19.709999084472656
2010-03-31,12.817572195740691,12.916060498097584,12.754258885320576,12.803503036499023,45084367.03255553,83.76000213623047,1.3508037328720093,1.5183724164962769,1113.300048828125,17.511999130249023,93.5199966430664,10856.6298828125,5679.60009765625,1169.4300537109375,2397.9599609375,11089.9404296875,678.6400146484375,3.8329999446868896,22.994308471679688,15.802937507629395,12.959519386291504,12.25934886932373,19.552499771118164
2010-04-01,12.873851709584805,12.944200298034986,12.789432565911541,12.894957542419434,34624630.96057498,84.87000274658203,1.3584003448486328,1.5291922092437744,1125.0999755859375,17.875999450683594,93.8499984741211,10927.0703125,5744.89990234375,1178.0999755859375,2402.580078125,11244.400390625,683.97998046875,3.8589999675750732,22.792383193969727,16.20655059814453,13.048346519470215,12.250073432922363,19.510000228881836
2010-04-05,12.972336517302788,13.120070327897439,12.894954067979548,13.035651206970215,42547475.8761831,86.62000274658203,1.34890878200531,1.5298004150390625,1132.9000244140625,18.104000091552734,94.33000183105469,10973.5498046875,,1187.43994140625,2429.530029296875,11339.2998046875,697.6500244140625,3.99399995803833,22.338048934936523,16.333845138549805,12.808516502380371,12.203706741333008,19.350000381469727
2010-04-06,12.993444028711178,13.120072028572006,12.951233764832088,13.0848970413208,41193860.751878835,86.83999633789062,1.3401951789855957,1.5270905494689941,1135.0999755859375,17.91699981689453,93.79399871826172,10969.990234375,5780.39990234375,1189.43994140625,2436.81005859375,11282.3203125,701.47998046875,3.9679999351501465,22.186601638793945,16.287269592285156,13.021699905395508,12.472635269165039,19.469999313354492
2010-04-07,13.049719467278127,13.190417992504642,12.937162042984857,13.014544486999512,46034304.51974218,85.87999725341797,1.3348461389541626,1.5242043733596802,1152.300048828125,18.184999465942383,93.30899810791016,10897.51953125,5762.10009765625,1182.449951171875,2431.159912109375,11292.830078125,699.4600219726562,3.86299991607666,21.580827713012695,16.11962127685547,12.586455345153809,12.33353328704834,18.950000762939453
2010-04-08,12.937166143185896,13.120073586005605,12.838676446368835,13.056758880615234,46132279.82875062,85.38999938964844,1.336112380027771,1.5283042192459106,1152.199951171875,18.115999221801758,93.41999816894531,10927.0703125,5712.7001953125,1186.43994140625,2436.81005859375,11168.2001953125,699.6400146484375,3.8959999084472656,22.035160064697266,16.448713302612305,13.154935836791992,12.426265716552734,20.229999542236328
2010-04-09,13.063797628028025,13.13414623367872,12.944203462944214,13.0286226272583,41579310.04234688,84.91999816894531,1.3500925302505493,1.536995530128479,1161.0999755859375,18.34000015258789,93.16000366210938,10997.349609375,5771.0,1194.3699951171875,2454.050048828125,11204.33984375,702.9500122070312,3.888000011444092,21.807994842529297,16.442502975463867,12.950639724731445,12.33353328704834,20.5
2010-04-12,13.056761253505039,13.35222620998783,13.042690696021875,13.162284851074219,54480698.44841756,84.33999633789062,1.3596007823944092,1.5373972654342651,1161.5999755859375,18.402999877929688,93.18299865722656,11005.9697265625,5777.7001953125,1196.47998046875,2457.8701171875,11251.900390625,705.0599975585938,3.8459999561309814,22.36328887939453,16.417665481567383,13.26152515411377,12.379899978637695,21.469999313354492
2010-04-13,13.190417643367473,13.45774274039011,13.16931181822619,13.331114768981934,70330273.90871914,84.05000305175781,1.3608589172363281,1.5377753973007202,1152.800048828125,18.238000869750977,93.18000030517578,11019.419921875,5761.7001953125,1197.300048828125,2465.989990234375,11161.23046875,707.030029296875,3.811000108718872,22.085643768310547,16.541854858398438,12.764106750488281,12.370628356933594,21.479999542236328
2010-04-14,13.506994707194686,13.647693310293844,13.370658256332096,13.612518310546875,62399398.234565385,85.83999633789062,1.3655978441238403,1.5472211837768555,1159.0,18.40399932861328,93.31800079345703,11123.1103515625,5796.2998046875,1210.6500244140625,2504.860107421875,11204.900390625,722.4000244140625,3.8550000190734863,22.817623138427734,17.21867561340332,12.781871795654297,12.519001007080078,22.360000610351562
2010-04-15,13.69693221821437,13.851699924309642,13.626583641595113,13.718036651611328,78511743.97843798,85.51000213623047,1.3574045896530151,1.54655122756958,1159.699951171875,18.423999786376953,93.04000091552734,11144.5703125,5825.0,1211.6700439453125,2515.68994140625,11273.7900390625,724.2100219726562,3.8480000495910645,22.969066619873047,17.153480529785156,12.781871795654297,12.55609130859375,23.540000915527344
2010-04-16,13.675829946057478,13.682865223597666,13.120073729927311,13.345190048217773,131244758.48167264,83.23999786376953,1.3504024744033813,1.536405086517334,1136.300048828125,17.66900062561035,92.1500015258789,11018.66015625,5744.0,1192.1300048828125,2481.260009765625,11102.1796875,714.6199951171875,3.7699999809265137,22.186601638793945,16.902002334594727,12.31998062133789,12.407722473144531,22.829999923706055
