Date,Open,High,Low,Close,Volume,CL=F,EURUSD=X,GBPUSD=X,GC=F,SI=F,USDJPY=X,^DJI,^FTSE,^GSPC,^IXIC,^N225,^RUT,^TNX,AAL,DAL,GE,LUV,UAL
2010-01-19,4.496609897581903,4.528754402170756,4.455536342652361,4.510003089904785,32436020.956418283,79.0199966430664,1.4281021356582642,1.6356706619262695,1139.699951171875,18.784000396728516,91.1989974975586,10725.4296875,5513.10009765625,1150.22998046875,2320.39990234375,10764.900390625,649.1500244140625,3.7070000171661377,5.317061901092529,11.573856353759766,122.0945816040039,10.474748611450195,13.260000228881836
2010-01-20,4.293922912219959,4.296602164027775,4.140345684881426,4.227849006652832,99477078.88197863,77.62000274658203,1.4110342264175415,1.6298059225082397,1112.300048828125,17.865999221801758,91.19200134277344,10603.150390625,5420.7998046875,1138.0400390625,2291.25,10737.51953125,639.6099853515625,3.6589999198913574,5.411335468292236,11.911389350891113,121.79927062988281,10.502552032470703,13.550000190734863
2010-01-21,4.212669538483633,4.254635540079055,4.0376625214941875,4.050163269042969,86509318.35121062,76.08000183105469,1.4097015857696533,1.620509147644043,1102.699951171875,17.496000289916992,90.39299774169922,10389.8798828125,5335.10009765625,1116.47998046875,2265.699951171875,10868.41015625,628.3599853515625,3.6110000610351562,5.147368431091309,11.938039779663086,118.25605773925781,10.826990127563477,13.130000114440918
2010-01-22,4.032305840868479,4.075164673973072,3.926051969786837,3.9394447803497314,64215343.73405326,74.54000091552734,1.414107084274292,1.611006498336792,1089.199951171875,16.917999267578125,89.80999755859375,10172.98046875,5303.0,1091.760009765625,2205.2900390625,10590.5498046875,617.1199951171875,3.5980000495910645,4.93996524810791,11.804798126220703,118.92039489746094,10.826990127563477,13.210000038146973
2010-01-25,3.9912326199479424,4.039448802020297,3.931408135976185,4.013554096221924,46372198.41297226,75.26000213623047,1.4150075912475586,1.6250121593475342,1095.199951171875,17.131000518798828,90.41500091552734,10196.8603515625,5260.2998046875,1096.780029296875,2210.800048828125,10512.6904296875,618.1099853515625,3.630000114440918,4.921110153198242,11.840330123901367,120.83966827392578,10.493284225463867,12.880000114440918
2010-01-26,4.015340182550451,4.099271792547134,3.9599806115785485,4.04480504989624,45100009.45238499,74.70999908447266,1.4082324504852295,1.614700198173523,1097.9000244140625,16.84600067138672,89.62999725341797,10194.2900390625,5276.89990234375,1092.1700439453125,2203.72998046875,10325.2802734375,612.1599731445312,3.630000114440918,4.760843276977539,11.680445671081543,120.6920394897461,10.762101173400879,12.789999961853027
2010-01-27,4.026948968396028,4.093022889226677,4.009984073846668,4.06623649597168,38932205.87906297,73.66999816894531,1.4030951261520386,1.6178088188171387,1084.4000244140625,16.42799949645996,89.94999694824219,10236.16015625,5217.5,1097.5,2221.409912109375,10252.080078125,618.3800048828125,3.6440000534057617,4.581724166870117,11.689329147338867,120.32293701171875,10.558171272277832,12.829999923706055
2010-01-28,4.086772293805184,4.114451507766305,3.8965856610881633,3.9001569747924805,44130145.2997526,73.63999938964844,1.3968042135238647,1.614309310913086,1083.5999755859375,16.20199966430664,89.77799987792969,10120.4599609375,5145.7001953125,1084.530029296875,2179.0,10414.2900390625,607.9299926757812,3.6579999923706055,4.8456902503967285,11.236320495605469,119.28949737548828,10.613787651062012,12.630000114440918
2010-01-29,3.9358735686124384,3.9439094084341733,3.80193932849362,3.8269400596618652,37445933.10117058,72.88999938964844,1.3866932392120361,1.5984909534454346,1083.0,16.183000564575195,90.2699966430664,10067.330078125,5188.5,1073.8699951171875,2147.35009765625,10198.0400390625,602.0399780273438,3.6089999675750732,5.005957126617432,10.863258361816406,118.69895935058594,10.502552032470703,12.229999542236328
2010-02-01,3.9144441591703916,3.9430173568156133,3.8608702278606146,3.9135513305664062,40094454.86443431,74.43000030517578,1.3926994800567627,1.595252513885498,1104.300048828125,16.652999877929688,90.76000213623047,10185.5302734375,5247.39990234375,1089.18994140625,2171.199951171875,10205.01953125,609.25,3.6540000438690186,5.279351711273193,11.21855640411377,119.95384216308594,10.725024223327637,12.75
2010-02-02,3.93319368768081,3.983196291585313,3.9171216274194385,3.971588373184204,25787243.480495274,77.2300033569336,1.3976240158081055,1.599206805229187,1117.4000244140625,16.736000061035156,90.4280014038086,10296.849609375,5283.2998046875,1103.3199462890625,2190.06005859375,10371.08984375,614.0499877929688,3.634999990463257,5.618739604949951,11.458382606506348,124.3829345703125,10.7064847946167,13.720000267028809
2010-02-03,3.946588258314876,4.0430206442072425,3.9242660106304235,3.9296233654022217,34242690.72482468,76.9800033569336,1.3901052474975586,1.5920017957687378,1111.4000244140625,16.309999465942383,90.83999633789062,10270.5498046875,5253.2001953125,1097.280029296875,2190.909912109375,10404.330078125,610.6599731445312,3.703000068664551,5.335916996002197,11.032025337219238,123.12802124023438,10.632328987121582,13.359999656677246
2010-02-04,3.9001587299196045,3.9001587299196045,3.7778323671703196,3.77961802482605,43952247.19135622,73.13999938964844,1.3744947910308838,1.5769885778427124,1062.4000244140625,15.343000411987305,89.41000366210938,10002.1796875,5139.2998046875,1063.1099853515625,2125.429931640625,10355.98046875,589.6799926757812,3.609999895095825,5.1756510734558105,10.179306983947754,118.4036636352539,10.224462509155273,12.359999656677246
2010-02-05,3.7715808646273397,3.8421192988352586,3.754615973259385,3.8322978019714355,53271947.811092496,71.19000244140625,1.368007779121399,1.565802812576294,1052.199951171875,14.822999954223633,89.22000122070312,10012.23046875,5060.89990234375,1066.18994140625,2141.1201171875,10057.08984375,592.97998046875,3.5460000038146973,5.5527472496032715,10.037187576293945,116.55821990966797,10.465474128723145,12.779999732971191
2010-02-08,3.8385479871279875,3.9108720711923906,3.7867597232697885,3.7956883907318115,33540414.823255092,71.88999938964844,1.3654673099517822,1.5576082468032837,1065.699951171875,15.07800006866455,89.22000122070312,9908.3896484375,5092.2998046875,1056.739990234375,2126.050048828125,9951.8203125,586.489990234375,3.5920000076293945,5.590456485748291,9.992773056030273,115.15570831298828,10.42839527130127,13.069999694824219
2010-02-09,3.9010503098258775,3.920694453691524,3.835869227999402,3.8465843200683594,48569419.87422657,73.75,1.378207802772522,1.5693906545639038,1076.699951171875,15.430999755859375,89.76799774169922,10058.6396484375,5111.7998046875,1070.52001953125,2150.8701171875,9932.900390625,595.1699829101562,3.632999897003174,6.071256637573242,11.005380630493164,115.15570831298828,10.799181938171387,15.359999656677246
2010-02-10,3.8483699771524114,3.8715854351861614,3.8072971819017125,3.8465843200683594,25704798.626310572,74.5199966430664,1.3753266334533691,1.5612071752548218,1075.800048828125,15.302000045776367,89.93000030517578,10038.3798828125,5132.0,1068.1300048828125,2147.8701171875,9963.990234375,595.8200073242188,3.694000005722046,5.9486985206604,10.285896301269531,115.82008361816406,10.697218894958496,15.359999656677246
2010-02-11,3.8912269860880593,4.058198107091603,3.8840835947286125,4.023375511169434,56491803.08459008,75.27999877929688,1.3681762218475342,1.5702037811279297,1094.199951171875,15.592000007629395,89.80999755859375,10144.1904296875,5161.5,1078.469970703125,2177.409912109375,,605.4600219726562,3.7330000400543213,5.958125114440918,10.50795841217041,116.41060638427734,11.012388229370117,15.65999984741211
2010-02-12,3.9680177229363522,4.015341083258348,3.9474807510057506,4.009090900421143,37679541.02936986,74.12999725341797,1.363493800163269,1.5698094367980957,1089.5,15.449000358581543,89.94999694824219,10099.1396484375,5142.5,1075.510009765625,2183.530029296875,10092.1904296875,610.719970703125,3.693000078201294,6.420069217681885,10.881021499633789,114.78660583496094,11.160701751708984,15.949999809265137
2010-02-16,4.0626638225375675,4.126952447689278,4.0251623480588234,4.117129802703857,34024986.30948304,77.01000213623047,1.3767088651657104,1.579005479812622,1119.300048828125,16.149999618530273,90.24400329589844,10268.8095703125,5244.10009765625,1094.8699951171875,2214.18994140625,10034.25,620.8400268554688,3.6640000343322754,6.486061096191406,11.085320472717285,118.4036636352539,11.54076099395752,15.680000305175781
2010-02-17,4.153738831985947,4.15820297390996,4.061770227776469,4.117129802703857,29187211.1277606,77.33000183105469,1.3606922626495361,1.5682092905044556,1119.5,16.097999572753906,91.05000305175781,10309.240234375,5276.60009765625,1099.510009765625,2226.2900390625,10306.830078125,624.8300170898438,3.742000102996826,6.410642147064209,11.307379722595215,119.21566772460938,11.39244556427002,15.489999771118164
2010-02-18,4.100165794694571,4.150167643679084,4.08052241644435,4.1430253982543945,20315911.80287431,79.05999755859375,1.3461486101150513,1.5423054695129395,1118.0,16.059999465942383,91.97699737548828,10392.900390625,5325.10009765625,1106.75,2241.7099609375,10335.6904296875,629.3200073242188,3.802999973297119,6.344649791717529,11.147497177124023,119.88003540039062,11.531487464904785,14.979999542236328
2010-02-19,4.143024679516187,4.208205752560135,4.121594881453949,4.176061630249023,27264831.266665023,79.80999755859375,1.3615074157714844,1.5464078187942505,1121.300048828125,16.413000106811523,91.54000091552734,10402.349609375,5358.2001953125,1109.1700439453125,2243.8701171875,10123.580078125,631.6199951171875,3.7820000648498535,6.533199310302734,11.2718505859375,119.3633041381836,11.522220611572266,15.329999923706055
2010-02-22,4.199277573248936,4.2117775569348055,4.159097603617433,4.180526256561279,26350657.023643773,80.16000366210938,1.3605626821517944,1.548658847808838,1112.5999755859375,16.222000122070312,91.23500061035156,10383.3798828125,5352.10009765625,1108.010009765625,2242.030029296875,10400.4697265625,632.25,3.7990000247955322,6.618043899536133,11.307379722595215,119.95384216308594,11.58711051940918,15.529999732971191
2010-02-23,4.166240529926594,4.209992970698586,4.132310738189014,4.196599006652832,37089383.93400971,78.86000061035156,1.3527040481567383,1.5445923805236816,1102.699951171875,15.887999534606934,90.16000366210938,10282.41015625,5315.10009765625,1094.5999755859375,2213.43994140625,10352.099609375,625.0700073242188,3.690999984741211,6.684037208557129,11.227437973022461,117.73931121826172,11.494410514831543,15.579999923706055
2010-02-24,4.218139518657043,4.248654206036968,4.185830393414989,4.243268966674805,23811444.147691965,80.0,1.354316234588623,1.5417109727859497,1096.5,15.9399995803833,90.27899932861328,10374.16015625,5342.89990234375,1105.239990234375,2235.89990234375,10198.830078125,630.4299926757812,3.694999933242798,6.759455680847168,11.325146675109863,118.99420928955078,11.531487464904785,15.670000076293945
2010-02-25,4.181344917859566,4.27198966866031,4.155317280572925,4.265707015991211,33618817.31790006,78.16999816894531,1.3536012172698975,1.5243902206420898,1107.800048828125,16.110000610351562,89.2699966430664,10321.0302734375,5278.2001953125,1102.93994140625,2234.219970703125,10101.9599609375,630.4600219726562,3.6419999599456787,6.674610614776611,11.245203971862793,117.60904693603516,11.522220611572266,15.65999984741211
2010-02-26,4.261219326170933,4.291732859542948,4.215447870647392,4.259423732757568,21158782.673430763,79.66000366210938,1.3631035089492798,1.523902416229248,1118.300048828125,16.5,88.9209976196289,10325.259765625,5354.5,1104.489990234375,2238.260009765625,10126.0302734375,628.5599975585938,3.5950000286102295,6.910294532775879,11.47614860534668,118.64331817626953,11.661266326904297,17.149999618530273
2010-03-01,4.285451996067195,4.338402756573552,4.275579311191255,4.336607933044434,23090310.36926025,78.69999694824219,1.356208086013794,1.4978805780410767,1117.800048828125,16.448999404907227,89.1500015258789,10403.7900390625,5405.89990234375,1115.7099609375,2273.570068359375,10172.0595703125,642.6500244140625,3.6059999465942383,7.24968147277832,11.698209762573242,117.46131134033203,11.781770706176758,18.030000686645508
2010-03-02,4.342890888441632,4.387764175884462,4.319556255160165,4.350070953369141,24994210.447897308,79.68000030517578,1.3620638847351074,1.5028102397918701,1136.9000244140625,17.04400062561035,88.73999786376953,10405.98046875,5484.10009765625,1118.31005859375,2280.7900390625,10221.83984375,648.3099975585938,3.614000082015991,7.240253925323486,11.351792335510254,117.46131134033203,11.712220191955566,17.8700008392334
2010-03-03,4.2701930192289455,4.368017792635208,4.256730693036885,4.306091785430908,27281928.28869917,80.87000274658203,1.3701633214950562,1.5103002786636353,1142.699951171875,17.30900001525879,88.56999969482422,10396.759765625,5533.2001953125,1118.7900390625,2280.679931640625,10253.1396484375,649.260009765625,3.625,7.042280197143555,11.485031127929688,118.42169189453125,11.638035774230957,18.25
2010-03-04,4.290836685672204,4.324043233587435,4.271989882188674,4.313273906707764,20975595.800207738,80.20999908447266,1.3584003448486328,1.50360107421875,1132.5999755859375,17.1560001373291,89.16000366210938,10444.1396484375,5527.2001953125,1122.969970703125,2292.31005859375,10145.7197265625,652.469970703125,3.6059999465942383,6.900868892669678,11.351792335510254,119.01268005371094,11.684401512145996,18.059999465942383
2010-03-05,4.333913129424151,4.403018416205776,4.333913129424151,4.394941329956055,22761712.669631507,81.5,1.3628991842269897,1.5132943391799927,1134.800048828125,17.36199951171875,90.22000122070312,10566.2001953125,5599.7998046875,1138.699951171875,2326.35009765625,10368.9599609375,666.02001953125,3.681999921798706,7.0045695304870605,11.280731201171875,120.78570556640625,11.758585929870605,18.229999542236328
2010-03-08,4.411097483175663,4.454175934014739,4.380583179294677,4.400328159332275,16524437.988059154,81.87000274658203,1.3616927862167358,1.504189133644104,1123.5999755859375,17.25200080871582,90.28600311279297,10552.51953125,5606.7001953125,1138.5,2332.2099609375,10585.919921875,667.1099853515625,3.7079999446868896,6.900868892669678,11.138614654541016,120.1947021484375,11.638035774230957,17.520000457763672
2010-03-09,4.385968001899868,4.48738321024656,4.385968001899868,4.4443039894104,23568641.94778298,81.48999786376953,1.3606922626495361,1.5016368627548218,1122.0,17.31800079345703,89.98899841308594,10564.3798828125,5602.2998046875,1140.449951171875,2340.679931640625,10567.650390625,669.6300048828125,3.7009999752044678,7.268537521362305,11.378438949584961,121.81993103027344,11.758585929870605,18.15999984741211
2010-03-10,4.435329028851153,4.485587541246998,4.397635048265478,4.477510452270508,31829042.955259655,82.08999633789062,1.3643310070037842,1.4970060586929321,1107.800048828125,16.993999481201172,90.47000122070312,10567.330078125,5640.60009765625,1145.6099853515625,2358.949951171875,10563.919921875,674.9299926757812,3.7200000286102295,7.4853668212890625,11.813681602478027,121.96769714355469,11.888413429260254,18.979999542236328
2010-03-11,4.4541763068037294,4.575335735755496,4.4541763068037294,4.548411846160889,33815817.43977795,82.11000061035156,1.3685319423675537,1.507204532623291,1108.0,17.13599967956543,90.64800262451172,10611.83984375,5617.2998046875,1150.239990234375,2368.4599609375,10664.9501953125,677.219970703125,3.7200000286102295,7.391092300415039,11.538326263427734,121.74605560302734,11.906960487365723,19.170000076293945
2010-03-12,4.569054482855077,4.591490545172034,4.535847554598861,4.57533597946167,17334996.358761534,81.23999786376953,1.376993179321289,1.5216069221496582,1101.5,17.02400016784668,90.54000091552734,10624.6904296875,5625.7001953125,1149.989990234375,2367.659912109375,10751.259765625,676.5900268554688,3.7100000381469727,7.494794845581055,11.396204948425293,125.88306427001953,12.05533218383789,19.68000030517578
2010-03-15,4.5609772231155095,4.599568238123067,4.5430270628852885,4.5879011154174805,21568063.0416184,79.80000305175781,1.3677457571029663,1.505434513092041,1105.0999755859375,17.08300018310547,90.31999969482422,10642.150390625,5593.89990234375,1150.510009765625,2362.2099609375,10751.98046875,674.4099731445312,3.7039999961853027,7.447657108306885,11.245203971862793,127.7299575805664,12.05533218383789,19.8799991607666
2010-03-16,4.589694126289546,4.632773723518484,4.577129981978368,4.625593662261963,18570088.40248263,81.69999694824219,1.3768794536590576,1.5236934423446655,1122.199951171875,17.33300018310547,90.29000091552734,10685.98046875,5620.39990234375,1159.4599609375,2378.010009765625,10721.7099609375,679.5800170898438,3.6530001163482666,7.325100898742676,11.529441833496094,133.49215698242188,12.222250938415527,20.18000030517578
2010-03-17,4.625594667661493,4.64892929408446,4.572643148716936,4.597772598266602,18797629.684183102,82.93000030517578,1.3738338947296143,1.5317922830581665,1124.0,17.50200080871582,90.40299987792969,10733.669921875,5644.60009765625,1166.2099609375,2389.090087890625,10846.98046875,683.97998046875,3.6419999599456787,7.155406951904297,11.493912696838379,133.27059936523438,12.083155632019043,19.489999771118164
2010-03-18,4.605849875572318,4.661493631479141,4.580720810151682,4.653416156768799,22324821.377305355,82.19999694824219,1.361396312713623,1.5253669023513794,1127.4000244140625,17.406999588012695,90.4800033569336,10779.169921875,5642.60009765625,1165.8299560546875,2391.280029296875,10744.0302734375,681.6099853515625,3.671999931335449,7.070561408996582,11.644915580749512,134.37872314453125,12.11097526550293,19.530000686645508
2010-03-19,4.622901916503906,4.708162567341748,4.5905927875181805,4.622901916503906,26998422.42922196,80.68000030517578,1.353692889213562,1.5017945766448975,1107.4000244140625,17.017000198364258,90.5199966430664,10741.98046875,5650.10009765625,1159.9000244140625,2374.409912109375,10824.7197265625,673.8900146484375,3.687000036239624,6.693464279174805,11.165261268615723,133.49215698242188,11.879141807556152,18.530000686645508
2010-03-22,4.580719980849243,4.6785447603318016,4.577130335099139,4.648928642272949,14744847.607212959,81.25,1.356704831123352,1.5108022689819336,1099.300048828125,16.920000076293945,90.33999633789062,10785.8896484375,5644.5,1165.81005859375,2395.39990234375,,682.9099731445312,3.6630001068115234,6.85373067855835,11.609381675720215,133.49215698242188,11.990419387817383,19.43000030517578
2010-03-23,4.664187251655716,4.666880257565976,4.5537978889641355,4.644443035125732,22981996.504559726,81.91000366210938,1.3468012809753418,1.5021330118179321,1103.5,17.011999130249023,90.36599731445312,10888.830078125,5673.60009765625,1174.1700439453125,2415.239990234375,10774.150390625,690.2999877929688,3.680000066757202,6.966858863830566,11.929153442382812,135.4129180908203,12.083155632019043,19.530000686645508
2010-03-24,4.62828677019406,4.630081593269509,4.552001782470333,4.5861053466796875,17116906.7950107,80.61000061035156,1.3331022262573242,1.4898910522460938,1088.5999755859375,16.625999450683594,92.01399993896484,10836.150390625,5677.89990234375,1167.719970703125,2398.760009765625,10815.0302734375,683.6799926757812,3.8289999961853027,6.985713958740234,12.266688346862793,136.29942321777344,12.05533218383789,19.600000381469727
2010-03-25,4.641749251638053,4.696494823639209,4.5870029093265385,4.59328556060791,24795744.207271542,80.52999877929688,1.3307074308395386,1.4844944477081299,1092.699951171875,16.726999282836914,92.51300048828125,10841.2099609375,5727.7001953125,1165.72998046875,2397.409912109375,10828.849609375,679.0999755859375,3.9010000228881836,6.948004245758057,12.613103866577148,135.19134521484375,12.120244979858398,19.65999984741211
2010-03-26,4.605849508050817,4.6175173985404925,4.532256755706002,4.576233386993408,17849678.292344794,80.0,1.3410038948059082,1.4898022413253784,1104.199951171875,16.893999099731445,92.50700378417969,10850.3603515625,5703.0,1166.5899658203125,2395.1298828125,10996.3701171875,678.969970703125,3.8550000190734863,6.882012844085693,12.879578590393066,135.4867706298828,12.101700782775879,19.90999984741211
2010-03-29,4.613927415222448,4.648929549356449,4.5780286397862175,4.622901916503906,15108328.531907698,82.16999816894531,1.3481086492538452,1.498194694519043,1110.300048828125,17.37299919128418,92.48999786376953,10895.8603515625,5710.7001953125,1173.219970703125,2404.360107421875,10986.4697265625,682.25,3.864000082015991,6.900868892669678,13.012815475463867,135.93011474609375,12.222250938415527,19.989999771118164
2010-03-30,4.636364523175721,4.649827238790285,4.588798238467732,4.606747627258301,25292257.984361522,82.37000274658203,1.3424079418182373,1.5074089765548706,1104.5,17.31599998474121,92.81999969482422,10907.419921875,5672.2998046875,1173.27001953125,2410.68994140625,11097.1396484375,683.9400024414062,3.868000030517578,6.806593894958496,12.986166954040527,135.19134521484375,12.138795852661133,19.709999084472656
2010-03-31,4.595080128514496,4.612132102811368,4.541231200761241,4.5681562423706055,25085071.3253277,83.76000213623047,1.3508037328720093,1.5183724164962769,1113.300048828125,17.511999130249023,93.5199966430664,10856.6298828125,5679.60009765625,1169.4300537109375,2397.9599609375,11089.9404296875,678.6400146484375,3.8329999446868896,6.929150104522705,12.959519386291504,134.45257568359375,12.25934886932373,19.549999237060547
2010-04-01,4.6067487160135885,4.689317156461069,4.6067487160135885,4.6848297119140625,26341261.91825663,84.87000274658203,1.3584003448486328,1.5291922092437744,1125.0999755859375,17.875999450683594,93.8499984741211,10927.0703125,5744.89990234375,1178.0999755859375,2402.580078125,11244.400390625,683.97998046875,3.8589999675750732,6.976287364959717,13.048346519470215,135.4129180908203,12.250073432922363,19.510000228881836
2010-04-05,4.718934137520753,4.770090856316992,4.644443552130884,4.7216267585754395,22047133.155499637,86.62000274658203,1.34890878200531,1.5298004150390625,1132.9000244140625,18.104000091552734,94.33000183105469,10973.5498046875,,1187.43994140625,2429.530029296875,11339.2998046875,697.6500244140625,3.99399995803833,6.721746444702148,12.808516502380371,136.89044189453125,12.203706741333008,19.350000381469727
2010-04-06,4.668673030036913,4.715341892990416,4.649826233654144,4.7081618309021,15153397.439567162,86.83999633789062,1.3401951789855957,1.5270905494689941,1135.0999755859375,17.91699981689453,93.79399871826172,10969.990234375,5780.39990234375,1189.43994140625,2436.81005859375,11282.3203125,701.47998046875,3.9679999351501465,6.674610614776611,13.021699905395508,137.40760803222656,12.472635269165039,19.469999313354492
2010-04-07,4.722523848913533,4.722523848913533,4.624699018437062,4.659700393676758,28630448.20166773,85.87999725341797,1.3348461389541626,1.5242043733596802,1152.300048828125,18.184999465942383,93.30899810791016,10897.51953125,5762.10009765625,1182.449951171875,2431.159912109375,11292.830078125,699.4600219726562,3.86299991607666,6.429496765136719,12.586455345153809,136.6687469482422,12.33353328704834,18.950000762939453
2010-04-08,4.634569687704498,4.766498435058391,4.623799208011959,4.754831314086914,21834852.716015533,85.38999938964844,1.336112380027771,1.5283042192459106,1152.199951171875,18.115999221801758,93.41999816894531,10927.0703125,5712.7001953125,1186.43994140625,2436.81005859375,11168.2001953125,699.6400146484375,3.8959999084472656,7.117698669433594,13.154935836791992,137.11203002929688,12.426265716552734,20.229999542236328
2010-04-09,4.777268154560656,4.798807960262391,4.69470050418409,4.7530364990234375,18658783.161301896,84.91999816894531,1.3500925302505493,1.536995530128479,1161.0999755859375,18.34000015258789,93.16000366210938,10997.349609375,5771.0,1194.3699951171875,2454.050048828125,11204.33984375,702.9500122070312,3.888000011444092,6.900868892669678,12.950639724731445,136.81654357910156,12.33353328704834,20.5
2010-04-12,4.762009890450819,4.772779211315698,4.709058386505166,4.745855331420898,15263165.01873813,84.33999633789062,1.3596007823944092,1.5373972654342651,1161.5999755859375,18.402999877929688,93.18299865722656,11005.9697265625,5777.7001953125,1196.47998046875,2457.8701171875,11251.900390625,705.0599975585938,3.8459999561309814,7.183690547943115,13.26152515411377,138.22023010253906,12.379899978637695,21.469999313354492
2010-04-13,4.744958965230546,4.797910489435536,4.696495269598495,4.7817559242248535,38678427.73360591,84.05000305175781,1.3608589172363281,1.5377753973007202,1152.800048828125,18.238000869750977,93.18000030517578,11019.419921875,5761.7001953125,1197.300048828125,2465.989990234375,11161.23046875,707.030029296875,3.811000108718872,7.06113338470459,12.764106750488281,139.99314880371094,12.370628356933594,21.479999542236328
2010-04-14,4.891248720398308,4.989970944782794,4.805090645553247,4.977406024932861,63125968.586430706,85.83999633789062,1.3655978441238403,1.5472211837768555,1159.0,18.40399932861328,93.31800079345703,11123.1103515625,5796.2998046875,1210.6500244140625,2504.860107421875,11204.900390625,722.4000244140625,3.8550000190734863,6.99514102935791,12.781871795654297,142.94821166992188,12.519001007080078,22.360000610351562
2010-04-15,4.956762782845305,4.996251967844591,4.921760655091276,4.958557605743408,27044942.68974583,85.51000213623047,1.3574045896530151,1.54655122756958,1159.699951171875,18.423999786376953,93.04000091552734,11144.5703125,5825.0,1211.6700439453125,2515.68994140625,11273.7900390625,724.2100219726562,3.8480000495910645,6.985713958740234,12.781871795654297,144.05633544921875,12.55609130859375,23.540000915527344
2010-04-16,4.954071210545564,4.9666361289536685,4.807782329083734,4.885863304138184,32677404.39812888,83.23999786376953,1.3504024744033813,1.536405086517334,1136.300048828125,17.66900062561035,92.1500015258789,11018.66015625,5744.0,1192.1300048828125,2481.260009765625,11102.1796875,714.6199951171875,3.7699999809265137,6.740601539611816,12.31998062133789,140.1409149169922,12.407722473144531,22.829999923706055
