Date,Open,High,Low,Close,Volume,CL=F,EURUSD=X,GBPUSD=X,GC=F,SI=F,USDJPY=X,^DJI,^FTSE,^GSPC,^IXIC,^N225,^RUT,^TNX,CF,DD,IP,MOS,NEM
2010-03-02,29.5197030012633,30.167769287944854,29.23976689647143,29.903175354003906,28353638.98375843,79.68000030517578,1.3620638847351074,1.5028102397918701,1136.9000244140625,17.04400062561035,88.73999786376953,10405.98046875,5484.10009765625,1118.31005859375,2280.7900390625,10221.83984375,648.3099975585938,3.614000082015991,16.076156616210938,25.74742317199707,14.917584419250488,51.33457946777344,41.05888748168945
2010-03-03,30.466873743382365,30.82350310735271,30.229122784509823,30.38634490966797,26104187.15382849,80.87000274658203,1.3701633214950562,1.5103002786636353,1142.699951171875,17.30900001525879,88.56999969482422,10396.759765625,5533.2001953125,1118.7900390625,2280.679931640625,10253.1396484375,649.260009765625,3.625,16.13054084777832,26.398229598999023,15.018898963928223,51.150901794433594,41.249473571777344
2010-03-04,30.40934617984262,30.547396403850684,29.872484522662447,30.232946395874023,20027525.598313328,80.20999908447266,1.3584003448486328,1.50360107421875,1132.5999755859375,17.1560001373291,89.16000366210938,10444.1396484375,5527.2001953125,1122.969970703125,2292.31005859375,10145.7197265625,652.469970703125,3.6059999465942383,16.349580764770508,26.353666305541992,14.88778018951416,50.44963455200195,40.39177703857422
2010-03-05,30.6240881461179,31.061246191801526,30.41317727948961,30.95003890991211,23618818.215375796,81.5,1.3628991842269897,1.5132943391799927,1134.800048828125,17.36199951171875,90.22000122070312,10566.2001953125,5599.7998046875,1138.699951171875,2326.35009765625,10368.9599609375,666.02001953125,3.681999921798706,15.822366714477539,26.74593734741211,15.10830020904541,51.4264030456543,40.939762115478516
2010-03-08,31.09960769629025,31.31051866377798,30.75448198842938,30.915542602539062,17191526.002294876,81.87000274658203,1.3616927862167358,1.504189133644104,1123.5999755859375,17.25200080871582,90.28600311279297,10552.51953125,5606.7001953125,1138.5,2332.2099609375,10585.919921875,667.1099853515625,3.7079999446868896,15.556497573852539,26.300168991088867,15.048700332641602,51.242740631103516,40.55060577392578
2010-03-09,30.574246879273563,30.965387326634783,30.390178893322684,30.585750579833984,19748822.87704881,81.48999786376953,1.3606922626495361,1.5016368627548218,1122.0,17.31800079345703,89.98899841308594,10564.3798828125,5602.2998046875,1140.449951171875,2340.679931640625,10567.650390625,669.6300048828125,3.7009999752044678,15.201496124267578,26.050552368164062,14.953340530395508,50.908790588378906,40.63795471191406
2010-03-10,30.765981279328088,31.180129104328618,30.413184570063702,30.708459854125977,23735246.057523806,82.08999633789062,1.3643310070037842,1.4970060586929321,1107.800048828125,16.993999481201172,90.47000122070312,10567.330078125,5640.60009765625,1145.6099853515625,2358.949951171875,10563.919921875,674.9299926757812,3.7200000286102295,15.64260196685791,25.907896041870117,14.965256690979004,50.38284683227539,40.00138854980469
2010-03-11,30.466876866566004,30.888698789732523,30.163936286345443,30.869524002075195,19514754.393242307,82.11000061035156,1.3685319423675537,1.507204532623291,1108.0,17.13599967956543,90.64800262451172,10611.83984375,5617.2998046875,1150.239990234375,2368.4599609375,10664.9501953125,677.219970703125,3.7200000286102295,15.198474884033203,26.211021423339844,15.018898963928223,50.0322151184082,40.1207389831543
2010-03-12,31.141786607714867,31.245325771991958,30.785157234787913,30.881025314331055,15859648.134981073,81.23999786376953,1.376993179321289,1.5216069221496582,1101.5,17.02400016784668,90.54000091552734,10624.6904296875,5625.7001953125,1149.989990234375,2367.659912109375,10751.259765625,676.5900268554688,3.7100000381469727,14.612350463867188,26.603296279907227,15.102343559265137,53.26306915283203,39.818382263183594
2010-03-15,30.535898751798953,30.99606727557518,30.294312251637965,30.930877685546875,17733753.530879088,79.80000305175781,1.3677457571029663,1.505434513092041,1105.0999755859375,17.08300018310547,90.31999969482422,10642.150390625,5593.89990234375,1150.510009765625,2362.2099609375,10751.98046875,674.4099731445312,3.7039999961853027,14.559475898742676,26.74593734741211,14.846064567565918,52.0859260559082,39.57169723510742
2010-03-16,31.256826394049217,31.61345573184151,31.22614790945903,31.517587661743164,19889019.905970663,81.69999694824219,1.3768794536590576,1.5236934423446655,1122.199951171875,17.33300018310547,90.29000091552734,10685.98046875,5620.39990234375,1159.4599609375,2378.010009765625,10721.7099609375,679.5800170898438,3.6530001163482666,14.44466781616211,27.138202667236328,15.126178741455078,52.628578186035156,40.85281753540039
2010-03-17,31.64412690062053,31.828194856963652,31.061250402578985,31.149450302124023,18358196.01571488,82.93000030517578,1.3738338947296143,1.5317922830581665,1124.0,17.50200080871582,90.40299987792969,10733.669921875,5644.60009765625,1166.2099609375,2389.090087890625,10846.98046875,683.97998046875,3.6419999599456787,14.27547550201416,27.129289627075195,16.103599548339844,51.68519973754883,40.76529312133789
2010-03-18,31.13028177305091,31.609622153317364,30.693123580300828,30.781320571899414,17955860.56139876,82.19999694824219,1.361396312713623,1.5253669023513794,1127.4000244140625,17.406999588012695,90.4800033569336,10779.169921875,5642.60009765625,1165.8299560546875,2391.280029296875,10744.0302734375,681.6099853515625,3.671999931335449,14.067010879516602,26.74593734741211,15.746004104614258,49.72332000732422,40.797115325927734
2010-03-19,30.106409072875977,31.04591497459647,29.953019578031885,30.106409072875977,23944622.361656614,80.68000030517578,1.353692889213562,1.5017945766448975,1107.4000244140625,17.017000198364258,90.5199966430664,10741.98046875,5650.10009765625,1159.9000244140625,2374.409912109375,10824.7197265625,673.8900146484375,3.687000036239624,13.807180404663086,25.809823989868164,15.388415336608887,48.7715950012207,40.391292572021484
2010-03-22,29.623233981666125,30.643271662892726,29.43916599779002,30.601089477539062,21561572.837979775,81.25,1.356704831123352,1.5108022689819336,1099.300048828125,16.920000076293945,90.33999633789062,10785.8896484375,5644.5,1165.81005859375,2395.39990234375,,682.9099731445312,3.6630001068115234,13.980905532836914,26.380403518676758,15.525491714477539,49.414432525634766,40.90056228637695
2010-03-23,30.528228726244,31.11494085194615,30.378674769718405,31.095766067504883,19461678.556122202,81.91000366210938,1.3468012809753418,1.5021330118179321,1103.5,17.011999130249023,90.36599731445312,10888.830078125,5673.60009765625,1174.1700439453125,2415.239990234375,10774.150390625,690.2999877929688,3.680000066757202,13.85250186920166,26.719186782836914,15.591053009033203,49.372676849365234,40.94035339355469
2010-03-24,30.55889382157859,31.019059189932218,30.5128761144792,30.597240447998047,16651893.144110838,80.61000061035156,1.3331022262573242,1.4898910522460938,1088.5999755859375,16.625999450683594,92.01399993896484,10836.150390625,5677.89990234375,1167.719970703125,2398.760009765625,10815.0302734375,683.6799926757812,3.8289999961853027,13.959756851196289,27.066890716552734,15.620844841003418,50.32440948486328,39.56373977661133
2010-03-25,30.942380012615263,31.030577000934347,29.811135001853568,29.876327514648438,20703515.545710754,80.52999877929688,1.3307074308395386,1.4844944477081299,1092.699951171875,16.726999282836914,92.51300048828125,10841.2099609375,5727.7001953125,1165.72998046875,2397.409912109375,10828.849609375,679.0999755859375,3.9010000228881836,13.600226402282715,26.63895034790039,15.024858474731445,48.78828811645508,38.473567962646484
2010-03-26,30.140925581176305,30.6547800422514,29.98753605881082,30.35950469970703,18019365.40146112,80.0,1.3410038948059082,1.4898022413253784,1104.199951171875,16.893999099731445,92.50700378417969,10850.3603515625,5703.0,1166.5899658203125,2395.1298828125,10996.3701171875,678.969970703125,3.8550000190734863,14.074565887451172,26.79943084716797,14.893744468688965,49.54800033569336,39.293190002441406
2010-03-29,31.03441102750285,31.824362970020786,30.869517833848388,31.782180786132812,26561590.33887382,82.16999816894531,1.3481086492538452,1.498194694519043,1110.300048828125,17.37299919128418,92.48999786376953,10895.8603515625,5710.7001953125,1173.219970703125,2404.360107421875,10986.4697265625,682.25,3.864000082015991,14.038307189941406,26.449979782104492,14.989096641540527,50.274322509765625,40.08095932006836
2010-03-30,31.889562649402748,32.55680373217085,31.832041210653692,32.081298828125,21458192.78893663,82.37000274658203,1.3424079418182373,1.5074089765548706,1104.5,17.31599998474121,92.81999969482422,10907.419921875,5672.2998046875,1173.27001953125,2410.68994140625,11097.1396484375,683.9400024414062,3.868000030517578,13.961272239685059,26.665029525756836,15.054658889770508,50.13239669799805,40.37537384033203
2010-03-31,31.98926058816231,32.311378861890326,31.878053263045594,32.0352783203125,12660875.6469163,83.76000213623047,1.3508037328720093,1.5183724164962769,1113.300048828125,17.511999130249023,93.5199966430664,10856.6298828125,5679.60009765625,1169.4300537109375,2397.9599609375,11089.9404296875,678.6400146484375,3.8329999446868896,13.77394962310791,26.49478530883789,14.667267799377441,50.733482360839844,40.52655792236328
2010-04-01,32.55295336166635,33.08981500268263,32.50693564649561,33.08597946166992,21146190.046911757,84.87000274658203,1.3584003448486328,1.5291922092437744,1125.0999755859375,17.875999450683594,93.8499984741211,10927.0703125,5744.89990234375,1178.0999755859375,2402.580078125,11244.400390625,683.97998046875,3.8589999675750732,13.959756851196289,27.157825469970703,15.042742729187012,48.69646453857422,42.10212707519531
2010-04-05,33.3007362802778,33.695715244226264,32.95177797558573,33.48863983154297,16844559.23340181,86.62000274658203,1.34890878200531,1.5298004150390625,1132.9000244140625,18.104000091552734,94.33000183105469,10973.5498046875,,1187.43994140625,2429.530029296875,11339.2998046875,697.6500244140625,3.99399995803833,13.890264511108398,27.767101287841797,15.197696685791016,48.41261291503906,42.81828308105469
2010-04-06,33.36592880095232,33.86060846586324,33.23938222781335,33.48863983154297,16777221.491146915,86.83999633789062,1.3401951789855957,1.5270905494689941,1135.0999755859375,17.91699981689453,93.79399871826172,10969.990234375,5780.39990234375,1189.43994140625,2436.81005859375,11282.3203125,701.47998046875,3.9679999351501465,13.962776184082031,27.91942596435547,15.442052841186523,48.03692626953125,42.388587951660156
2010-04-07,33.57301243136847,33.63053095536352,32.56064544978111,32.951786041259766,20469298.155387674,85.87999725341797,1.3348461389541626,1.5242043733596802,1152.300048828125,18.184999465942383,93.30899810791016,10897.51953125,5762.10009765625,1182.449951171875,2431.159912109375,11292.830078125,699.4600219726562,3.86299991607666,13.781499862670898,27.587909698486328,16.097639083862305,47.57776641845703,43.04106903076172
2010-04-08,32.633494636765555,33.028470667820145,32.315211901302696,32.99779510498047,16106604.774502413,85.38999938964844,1.336112380027771,1.5283042192459106,1152.199951171875,18.115999221801758,93.41999816894531,10927.0703125,5712.7001953125,1186.43994140625,2436.81005859375,11168.2001953125,699.6400146484375,3.8959999084472656,13.82228946685791,27.534151077270508,16.34199333190918,48.07866668701172,42.889892578125
2010-04-09,33.23554599780516,33.33908516483603,32.40341174739766,32.852073669433594,14962783.475195963,84.91999816894531,1.3500925302505493,1.536995530128479,1161.0999755859375,18.34000015258789,93.16000366210938,10997.349609375,5771.0,1194.3699951171875,2454.050048828125,11204.33984375,702.9500122070312,3.888000011444092,14.033778190612793,27.57894515991211,16.371793746948242,47.29392623901367,43.13655090332031
2010-04-12,32.59131380772872,32.96711799341239,32.21934516468335,32.36506652832031,15966714.735660015,84.33999633789062,1.3596007823944092,1.5373972654342651,1161.5999755859375,18.402999877929688,93.18299865722656,11005.9697265625,5777.7001953125,1196.47998046875,2457.8701171875,11251.900390625,705.0599975585938,3.8459999561309814,13.902347564697266,27.54310417175293,16.175113677978516,47.377403259277344,42.61138916015625
2010-04-13,32.35354341607817,32.649341557381916,32.04621815969146,32.56482696533203,16000828.435457453,84.05000305175781,1.3608589172363281,1.5377753973007202,1152.800048828125,18.238000869750977,93.18000030517578,11019.419921875,5761.7001953125,1197.300048828125,2465.989990234375,11161.23046875,707.030029296875,3.811000108718872,13.431035041809082,27.417678833007812,16.22875213623047,47.402442932128906,42.794395446777344
2010-04-14,32.91056050934309,33.07574728843717,32.61476242768965,32.791473388671875,12663900.977180995,85.83999633789062,1.3655978441238403,1.5472211837768555,1159.0,18.40399932861328,93.31800079345703,11123.1103515625,5796.2998046875,1210.6500244140625,2504.860107421875,11204.900390625,722.4000244140625,3.8550000190734863,13.418952941894531,27.95526885986328,16.74726676940918,46.25037384033203,42.61138916015625
2010-04-15,32.65702520236573,32.78763652687097,32.284394294063155,32.35354232788086,10662147.750968304,85.51000213623047,1.3574045896530151,1.54655122756958,1159.699951171875,18.423999786376953,93.04000091552734,11144.5703125,5825.0,1211.6700439453125,2515.68994140625,11273.7900390625,724.2100219726562,3.8480000495910645,13.595691680908203,28.06279754638672,16.74726676940918,46.05000305175781,42.197601318359375
2010-04-16,32.107685690145935,32.31896924799934,30.993635253989247,31.185712814331055,22841863.475848004,83.23999786376953,1.3504024744033813,1.536405086517334,1136.300048828125,17.66900062561035,92.1500015258789,11018.66015625,5744.0,1192.1300048828125,2481.260009765625,11102.1796875,714.6199951171875,3.7699999809265137,13.595691680908203,27.36391258239746,16.598264694213867,45.19011688232422,41.49736785888672
